Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,5.628606e0,4.744937e0,19,910,121,0.016,false
QQN-GoldenSection,1,5.628097e0,4.563749e0,18,936,115,0.017,false
QQN-GoldenSection,2,5.626532e0,4.335244e0,18,935,115,0.017,false
QQN-GoldenSection,3,5.630558e0,4.745759e0,19,903,121,0.016,false
QQN-GoldenSection,4,5.626654e0,1.308452e1,18,942,115,0.017,false
QQN-GoldenSection,5,5.627602e0,4.727830e0,18,907,115,0.016,false
QQN-GoldenSection,6,5.629518e0,4.483973e0,19,907,121,0.016,false
QQN-GoldenSection,7,5.628683e0,4.117928e0,17,909,109,0.016,false
QQN-GoldenSection,8,5.628762e0,4.331708e0,18,905,115,0.016,false
QQN-GoldenSection,9,5.627979e0,4.269821e0,18,900,115,0.016,false
QQN-GoldenSection,10,5.627979e0,1.424095e1,17,915,109,0.016,false
QQN-GoldenSection,11,5.628315e0,3.120908e1,19,918,121,0.016,false
QQN-GoldenSection,12,5.628425e0,1.113717e1,17,902,109,0.016,false
QQN-GoldenSection,13,5.627609e0,4.529501e0,17,894,109,0.016,false
QQN-GoldenSection,14,5.629291e0,1.128195e1,19,928,121,0.017,false
QQN-GoldenSection,15,5.626249e0,3.845838e0,18,918,115,0.016,false
QQN-GoldenSection,16,5.628593e0,2.782819e1,19,917,121,0.016,false
QQN-GoldenSection,17,5.628424e0,1.132781e1,19,926,121,0.017,false
QQN-GoldenSection,18,5.626932e0,9.464771e0,17,903,109,0.016,false
QQN-GoldenSection,19,5.626838e0,4.241026e0,19,896,121,0.016,false
QQN-Bisection-1,0,5.639438e0,4.749500e0,13,460,607,0.014,false
QQN-Bisection-1,1,5.631663e0,4.746225e0,12,449,571,0.013,false
QQN-Bisection-1,2,5.637529e0,4.748696e0,12,449,578,0.013,false
QQN-Bisection-1,3,5.635797e0,4.747967e0,13,460,599,0.014,false
QQN-Bisection-1,4,5.639610e0,4.749572e0,12,436,598,0.013,false
QQN-Bisection-1,5,5.642154e0,4.603449e0,12,430,578,0.014,false
QQN-Bisection-1,6,5.641040e0,4.750175e0,12,449,603,0.014,false
QQN-Bisection-1,7,5.636940e0,4.748448e0,12,430,572,0.013,false
QQN-Bisection-1,8,5.635273e0,4.747746e0,13,460,604,0.014,false
QQN-Bisection-1,9,5.634605e0,1.169498e1,13,458,625,0.015,false
QQN-Bisection-1,10,5.638371e0,4.749051e0,12,449,589,0.013,false
QQN-Bisection-1,11,5.634779e0,4.747538e0,12,449,610,0.014,false
QQN-Bisection-1,12,5.628404e0,4.744851e0,12,447,614,0.014,false
QQN-Bisection-1,13,5.636547e0,1.187678e1,13,450,622,0.014,false
QQN-Bisection-1,14,5.632528e0,6.692372e1,13,420,590,0.013,false
QQN-Bisection-1,15,5.636331e0,4.748192e0,13,458,614,0.014,false
