Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
Trigonometric_5D,QQN-StrongWolfe,GD,Final_Objective_Value,-,-2.000480,0.050000,false,0.633
Trigonometric_5D,QQN-StrongWolfe,GD,Computational_Cost,GD,2.442382,0.010000,true,0.772
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-13.922389,0.001000,true,4.403
Trigonometric_5D,QQN-StrongWolfe,Trust Region-Aggressive,Computational_Cost,Trust Region-Aggressive,7.000797,0.001000,true,2.214
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-9.153394,0.001000,true,2.895
Trigonometric_5D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-14.199173,0.001000,true,4.490
Trigonometric_5D,QQN-Bisection-2,GD-Momentum,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-Momentum,Computational_Cost,GD-Momentum,4.419899,0.001000,true,1.398
Trigonometric_5D,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,-,-1.769653,0.100000,false,0.560
Trigonometric_5D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,4.774368,0.001000,true,1.510
Trigonometric_5D,QQN-Bisection-2,Adam-Robust,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-Robust,Computational_Cost,QQN-Bisection-2,-2.547016,0.010000,true,0.805
Trigonometric_5D,QQN-Bisection-2,GD-AdaptiveMomentum,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,4.235989,0.001000,true,1.340
Trigonometric_5D,QQN-Bisection-2,Trust Region-Standard,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Standard,Computational_Cost,Trust Region-Standard,5.054548,0.001000,true,1.598
Trigonometric_5D,QQN-Bisection-2,GD-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-WeightDecay,Computational_Cost,-,1.541876,0.100000,false,0.488
Trigonometric_5D,QQN-Bisection-2,L-BFGS-MoreThuente,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-MoreThuente,Computational_Cost,QQN-Bisection-2,-2.826977,0.010000,true,0.894
Trigonometric_5D,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD-Nesterov,Computational_Cost,GD-Nesterov,4.128778,0.001000,true,1.306
Trigonometric_5D,QQN-Bisection-2,L-BFGS,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS,Computational_Cost,-,1.081431,0.500000,false,0.342
Trigonometric_5D,QQN-Bisection-2,Adam-Fast,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-Fast,Computational_Cost,Adam-Fast,4.263518,0.001000,true,1.348
Trigonometric_5D,QQN-Bisection-2,Adam,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam,Computational_Cost,QQN-Bisection-2,-8.558499,0.001000,true,2.706
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Limited,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Limited,Computational_Cost,QQN-Bisection-2,-5.679645,0.001000,true,1.796
Trigonometric_5D,QQN-Bisection-2,Adam-WeightDecay,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-WeightDecay,Computational_Cost,QQN-Bisection-2,-3.267423,0.001000,true,1.033
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,-,-2.216258,0.050000,false,0.701
Trigonometric_5D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-15.983196,0.001000,true,5.054
Trigonometric_5D,QQN-Bisection-2,Trust Region-Precise,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Precise,Computational_Cost,Trust Region-Precise,3.742823,0.001000,true,1.184
Trigonometric_5D,QQN-Bisection-2,GD,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,GD,Computational_Cost,QQN-Bisection-2,-5.118084,0.001000,true,1.618
Trigonometric_5D,QQN-Bisection-2,Trust Region-Aggressive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,Trust Region-Aggressive,Computational_Cost,Trust Region-Aggressive,5.134661,0.001000,true,1.624
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Trigonometric_5D,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-60.507764,0.001000,true,19.134
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.263187,0.001000,true,1.664
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,QQN-CubicQuadraticInterpolation,-186.096790,0.001000,true,58.849
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Aggressive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-7.318994,0.001000,true,2.314
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-30.693134,0.001000,true,9.706
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-406.519078,0.001000,true,128.553
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,QQN-CubicQuadraticInterpolation,-23.049569,0.001000,true,7.289
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-26.197940,0.001000,true,8.285
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-401.164247,0.001000,true,126.859
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-MoreThuente,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-4.191575,0.001000,true,1.325
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-MoreThuente,Computational_Cost,QQN-CubicQuadraticInterpolation,-11.760397,0.001000,true,3.719
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-23.629425,0.001000,true,7.472
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-162.706590,0.001000,true,51.452
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-244.725248,0.001000,true,77.389
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1360.551
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-39.977285,0.001000,true,12.642
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,QQN-CubicQuadraticInterpolation,-647.420522,0.001000,true,204.732
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-321.610004,0.001000,true,101.702
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,QQN-CubicQuadraticInterpolation,-23.622229,0.001000,true,7.470
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-152.342603,0.001000,true,48.175
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1129.660
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Precise,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-74.723537,0.001000,true,23.630
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Precise,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1360.551
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-18.795333,0.001000,true,5.944
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1129.660
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Robust,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-128.517175,0.001000,true,40.641
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Robust,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1129.660
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-97.089464,0.001000,true,30.702
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,1129.660
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-35.510049,0.001000,true,11.229
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-238.065023,0.001000,true,75.283
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-2.391876,0.010000,true,0.756
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,QQN-CubicQuadraticInterpolation,-108.342048,0.001000,true,34.261
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-3.327214,0.001000,true,1.052
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,QQN-CubicQuadraticInterpolation,-16.277290,0.001000,true,5.147
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Limited,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-4.847614,0.001000,true,1.533
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS-Limited,Computational_Cost,-,-1.714853,0.100000,false,0.542
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-AdaptiveMomentum,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-378.297591,0.001000,true,119.628
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,GD-AdaptiveMomentum,Computational_Cost,QQN-CubicQuadraticInterpolation,-Inf,0.000000,true,4.756
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,-,-1.257299,0.500000,false,0.398
LinearRegression_200samples_10features_reg0.01,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,QQN-CubicQuadraticInterpolation,-5.020077,0.001000,true,1.587
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-1,-5.263187,0.001000,true,1.664
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,56.236
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Aggressive,Final_Objective_Value,QQN-Bisection-1,-7.318994,0.001000,true,2.314
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Aggressive,Computational_Cost,Trust Region-Aggressive,Inf,0.000000,true,2.064
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,QQN-Bisection-1,-406.548779,0.001000,true,128.562
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,Inf,0.000000,true,115.327
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,QQN-Bisection-1,-57.050738,0.001000,true,18.041
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,151.383
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-MoreThuente,Final_Objective_Value,QQN-Bisection-1,-9.162545,0.001000,true,2.897
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-MoreThuente,Computational_Cost,L-BFGS-MoreThuente,Inf,0.000000,true,12.130
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-1,-48.760725,0.001000,true,15.419
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,42.889
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-244.725466,0.001000,true,77.389
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD,Final_Objective_Value,QQN-Bisection-1,-377.733731,0.001000,true,119.450
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,258.411
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-321.625469,0.001000,true,101.707
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,Inf,0.000000,true,114.408
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-152.342872,0.001000,true,48.175
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Precise,Final_Objective_Value,QQN-Bisection-1,-74.723668,0.001000,true,23.630
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Precise,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-18.796248,0.001000,true,5.944
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-Robust,Final_Objective_Value,QQN-Bisection-1,-128.517368,0.001000,true,40.641
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-Robust,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-97.089636,0.001000,true,30.702
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,QQN-Bisection-1,-141.324042,0.001000,true,44.691
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,130.428
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,QQN-Bisection-1,-2.391876,0.010000,true,0.756
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,27.861
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,QQN-Bisection-1,-3.336882,0.001000,true,1.055
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,Adam-Fast,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,2.613
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Limited,Final_Objective_Value,QQN-Bisection-1,-9.539519,0.001000,true,3.017
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS-Limited,Computational_Cost,QQN-Bisection-1,-Inf,0.000000,true,0.195
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-AdaptiveMomentum,Final_Objective_Value,QQN-Bisection-1,-378.305448,0.001000,true,119.631
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,GD-AdaptiveMomentum,Computational_Cost,GD-AdaptiveMomentum,Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS,Final_Objective_Value,-,-1.261724,0.500000,false,0.399
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-1,L-BFGS,Computational_Cost,L-BFGS,Inf,0.000000,true,3.293
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,QQN-StrongWolfe,-5.263186,0.001000,true,1.664
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,QQN-StrongWolfe,-185.259994,0.001000,true,58.584
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-7.318994,0.001000,true,2.314
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Aggressive,Computational_Cost,QQN-StrongWolfe,-26.875800,0.001000,true,8.499
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,QQN-StrongWolfe,-406.499063,0.001000,true,128.546
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,QQN-StrongWolfe,-13.880646,0.001000,true,4.389
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,QQN-StrongWolfe,-23.224204,0.001000,true,7.344
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-429.468500,0.001000,true,135.810
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-MoreThuente,Final_Objective_Value,-,-0.990725,0.500000,false,0.313
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-MoreThuente,Computational_Cost,QQN-StrongWolfe,-6.488684,0.001000,true,2.052
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-19.786686,0.001000,true,6.257
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-169.424020,0.001000,true,53.577
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-244.725093,0.001000,true,77.389
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1638.522
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD,Final_Objective_Value,QQN-StrongWolfe,-53.238315,0.001000,true,16.835
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD,Computational_Cost,QQN-StrongWolfe,-695.921279,0.001000,true,220.070
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-321.599281,0.001000,true,101.699
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-Momentum,Computational_Cost,QQN-StrongWolfe,-14.566110,0.001000,true,4.606
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-152.342413,0.001000,true,48.175
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1359.701
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Precise,Final_Objective_Value,QQN-StrongWolfe,-74.723443,0.001000,true,23.630
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Precise,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1638.522
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-18.794686,0.001000,true,5.943
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1359.701
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-Robust,Final_Objective_Value,QQN-StrongWolfe,-128.517039,0.001000,true,40.641
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-Robust,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1359.701
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-97.089341,0.001000,true,30.702
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1359.701
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,QQN-StrongWolfe,-41.291552,0.001000,true,13.058
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,QQN-StrongWolfe,-266.593677,0.001000,true,84.304
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,QQN-StrongWolfe,-2.391876,0.010000,true,0.756
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,QQN-StrongWolfe,-106.527466,0.001000,true,33.687
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,QQN-StrongWolfe,-3.320371,0.001000,true,1.050
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,Adam-Fast,Computational_Cost,QQN-StrongWolfe,-15.323580,0.001000,true,4.846
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Limited,Final_Objective_Value,-,-1.844240,0.100000,false,0.583
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS-Limited,Computational_Cost,-,-1.582272,0.100000,false,0.500
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-AdaptiveMomentum,Final_Objective_Value,QQN-StrongWolfe,-378.292098,0.001000,true,119.626
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,GD-AdaptiveMomentum,Computational_Cost,QQN-StrongWolfe,-Inf,0.000000,true,1.283
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,-,-1.254167,0.500000,false,0.397
LinearRegression_200samples_10features_reg0.01,QQN-StrongWolfe,L-BFGS,Computational_Cost,QQN-StrongWolfe,-3.186143,0.001000,true,1.008
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-2,-5.263187,0.001000,true,1.664
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,57.665
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Aggressive,Final_Objective_Value,QQN-Bisection-2,-7.318994,0.001000,true,2.314
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Aggressive,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,4.185
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,GD-Nesterov,Final_Objective_Value,QQN-Bisection-2,-406.548920,0.001000,true,128.562
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,GD-Nesterov,Computational_Cost,GD-Nesterov,Inf,0.000000,true,39.514
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-Conservative,Final_Objective_Value,QQN-Bisection-2,-57.150146,0.001000,true,18.072
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,167.280
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-MoreThuente,Final_Objective_Value,QQN-Bisection-2,-9.185923,0.001000,true,2.905
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-MoreThuente,Computational_Cost,L-BFGS-MoreThuente,Inf,0.000000,true,3.994
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-2,-48.845157,0.001000,true,15.446
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,59.809
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-2,-244.725467,0.001000,true,77.389
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,Trust Region-Conservative,Computational_Cost,QQN-Bisection-2,-Inf,0.000000,true,inf
LinearRegression_200samples_10features_reg0.01,QQN-Bisection-2,GD,Final_Objective_Value,QQN-Bisection-2,-381.648111,0.001000,true,120.688
