Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,-1.129680e0
QQN-GoldenSection,50,-1.129680e0
QQN-GoldenSection,103,-7.551060e1
QQN-GoldenSection,161,-7.827513e1
QQN-GoldenSection,209,-7.833083e1
QQN-GoldenSection,257,-7.833233e1
QQN-GoldenSection,271,-7.833233e1
QQN-GoldenSection,285,-7.833233e1
QQN-GoldenSection,289,-7.833233e1
QQN-GoldenSection,2,-1.711700e-1
QQN-GoldenSection,49,-1.711700e-1
QQN-GoldenSection,100,-5.329162e1
QQN-GoldenSection,152,-7.519263e1
QQN-GoldenSection,205,-7.832252e1
QQN-GoldenSection,263,-7.833233e1
QQN-GoldenSection,277,-7.833233e1
QQN-GoldenSection,325,-7.833233e1
QQN-GoldenSection,329,-7.833233e1
QQN-GoldenSection,2,2.943315e-1
QQN-GoldenSection,50,2.943315e-1
QQN-GoldenSection,99,-3.955468e1
QQN-GoldenSection,151,-6.358071e1
QQN-GoldenSection,202,-6.419561e1
QQN-GoldenSection,216,-6.419561e1
QQN-GoldenSection,230,-6.419561e1
QQN-GoldenSection,234,-6.419561e1
QQN-GoldenSection,2,3.903537e-1
QQN-GoldenSection,55,3.903537e-1
QQN-GoldenSection,107,-6.202532e1
QQN-GoldenSection,165,-6.418898e1
QQN-GoldenSection,213,-6.419548e1
QQN-GoldenSection,227,-6.419561e1
QQN-GoldenSection,231,-6.419561e1
QQN-GoldenSection,2,-3.968972e-2
QQN-GoldenSection,49,-3.968972e-2
QQN-GoldenSection,107,-3.929995e1
QQN-GoldenSection,166,-7.461650e1
QQN-GoldenSection,214,-7.828924e1
QQN-GoldenSection,262,-7.832391e1
QQN-GoldenSection,310,-7.833232e1
QQN-GoldenSection,358,-7.833233e1
QQN-GoldenSection,372,-7.833233e1
QQN-GoldenSection,386,-7.833233e1
QQN-GoldenSection,390,-7.833233e1
QQN-GoldenSection,2,2.864023e-1
QQN-GoldenSection,50,2.864023e-1
QQN-GoldenSection,103,-7.757944e1
QQN-GoldenSection,161,-7.832819e1
QQN-GoldenSection,209,-7.833231e1
QQN-GoldenSection,223,-7.833233e1
QQN-GoldenSection,227,-7.833233e1
QQN-GoldenSection,2,-3.688191e-1
QQN-GoldenSection,50,-3.688191e-1
QQN-GoldenSection,108,-3.920415e1
QQN-GoldenSection,167,-7.757807e1
QQN-GoldenSection,226,-7.832924e1
QQN-GoldenSection,274,-7.833233e1
QQN-GoldenSection,322,-7.833233e1
QQN-GoldenSection,326,-7.833233e1
QQN-GoldenSection,2,3.122674e-1
QQN-GoldenSection,50,3.122674e-1
QQN-GoldenSection,102,-6.686206e1
QQN-GoldenSection,160,-7.746567e1
QQN-GoldenSection,208,-7.814059e1
QQN-GoldenSection,256,-7.832388e1
QQN-GoldenSection,304,-7.833222e1
QQN-GoldenSection,352,-7.833233e1
QQN-GoldenSection,366,-7.833233e1
QQN-GoldenSection,370,-7.833233e1
QQN-GoldenSection,2,-5.451675e-3
QQN-GoldenSection,49,-5.451675e-3
QQN-GoldenSection,100,-5.165570e1
QQN-GoldenSection,152,-7.496924e1
QQN-GoldenSection,205,-7.832070e1
QQN-GoldenSection,263,-7.833233e1
