Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,5.989319e0,7.773775e-1
QQN-GoldenSection,51,5.989319e0,7.773775e-1
QQN-GoldenSection,109,5.006603e0,6.995431e-1
QQN-GoldenSection,157,4.911699e0,6.912317e-1
QQN-GoldenSection,205,4.911431e0,6.912080e-1
QQN-GoldenSection,253,4.911413e0,6.912065e-1
QQN-GoldenSection,257,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.035152e0,7.806882e-1
QQN-GoldenSection,51,6.035152e0,7.806882e-1
QQN-GoldenSection,109,5.019873e0,7.006927e-1
QQN-GoldenSection,157,4.911942e0,6.912532e-1
QQN-GoldenSection,205,4.911465e0,6.912110e-1
QQN-GoldenSection,253,4.911416e0,6.912067e-1
QQN-GoldenSection,267,4.911410e0,6.912062e-1
QQN-GoldenSection,271,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.029229e0,7.802618e-1
QQN-GoldenSection,51,6.029229e0,7.802618e-1
QQN-GoldenSection,109,5.081157e0,7.059626e-1
QQN-GoldenSection,157,4.912911e0,6.913389e-1
QQN-GoldenSection,205,4.911522e0,6.912161e-1
QQN-GoldenSection,253,4.911427e0,6.912077e-1
QQN-GoldenSection,301,4.911410e0,6.912062e-1
QQN-GoldenSection,305,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.953386e0,7.747641e-1
QQN-GoldenSection,51,5.953386e0,7.747641e-1
QQN-GoldenSection,109,5.027020e0,7.013106e-1
QQN-GoldenSection,157,4.911765e0,6.912375e-1
QQN-GoldenSection,205,4.911415e0,6.912067e-1
QQN-GoldenSection,253,4.911411e0,6.912063e-1
QQN-GoldenSection,267,4.911410e0,6.912062e-1
QQN-GoldenSection,271,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.011736e0,7.789999e-1
QQN-GoldenSection,51,6.011736e0,7.789999e-1
QQN-GoldenSection,109,5.247714e0,7.199702e-1
QQN-GoldenSection,157,4.920968e0,6.920505e-1
QQN-GoldenSection,205,4.912011e0,6.912594e-1
QQN-GoldenSection,253,4.911496e0,6.912138e-1
QQN-GoldenSection,301,4.911411e0,6.912062e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,319,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.108669e0,7.859466e-1
QQN-GoldenSection,51,6.108669e0,7.859466e-1
QQN-GoldenSection,109,5.534350e0,7.430666e-1
QQN-GoldenSection,157,5.061926e0,7.043158e-1
QQN-GoldenSection,205,5.039504e0,7.023878e-1
QQN-GoldenSection,253,4.913140e0,6.913591e-1
QQN-GoldenSection,301,4.911645e0,6.912269e-1
QQN-GoldenSection,349,4.911410e0,6.912062e-1
QQN-GoldenSection,397,4.911410e0,6.912062e-1
QQN-GoldenSection,401,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.912139e0,7.717447e-1
QQN-GoldenSection,51,5.912139e0,7.717447e-1
QQN-GoldenSection,109,4.980621e0,6.972835e-1
QQN-GoldenSection,157,4.911498e0,6.912140e-1
QQN-GoldenSection,205,4.911410e0,6.912062e-1
QQN-GoldenSection,219,4.911410e0,6.912062e-1
QQN-GoldenSection,223,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.056818e0,7.822445e-1
QQN-GoldenSection,51,6.056818e0,7.822445e-1
QQN-GoldenSection,109,5.349797e0,7.283373e-1
QQN-GoldenSection,157,4.942990e0,6.939897e-1
QQN-GoldenSection,205,4.914656e0,6.914931e-1
QQN-GoldenSection,253,4.911678e0,6.912299e-1
QQN-GoldenSection,301,4.911415e0,6.912067e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,319,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.044724e0,7.813765e-1
QQN-GoldenSection,51,6.044724e0,7.813765e-1
QQN-GoldenSection,109,5.116116e0,7.089404e-1
QQN-GoldenSection,157,4.914113e0,6.914451e-1
QQN-GoldenSection,205,4.911621e0,6.912248e-1
QQN-GoldenSection,253,4.911440e0,6.912089e-1
QQN-GoldenSection,267,4.911410e0,6.912062e-1
QQN-GoldenSection,271,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.121864e0,7.868837e-1
QQN-GoldenSection,51,6.121864e0,7.868837e-1
QQN-GoldenSection,109,5.286403e0,7.231603e-1
QQN-GoldenSection,157,4.935089e0,6.932950e-1
QQN-GoldenSection,205,4.913598e0,6.913996e-1
QQN-GoldenSection,253,4.911603e0,6.912233e-1
QQN-GoldenSection,267,4.911410e0,6.912062e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,319,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.903645e0,7.711202e-1
QQN-GoldenSection,51,5.903645e0,7.711202e-1
QQN-GoldenSection,109,5.043770e0,7.027552e-1
QQN-GoldenSection,157,4.912123e0,6.912692e-1
QQN-GoldenSection,205,4.911447e0,6.912094e-1
QQN-GoldenSection,253,4.911417e0,6.912068e-1
QQN-GoldenSection,257,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.004137e0,7.784506e-1
QQN-GoldenSection,51,6.004137e0,7.784506e-1
QQN-GoldenSection,109,5.013462e0,7.001377e-1
QQN-GoldenSection,157,4.911786e0,6.912395e-1
QQN-GoldenSection,205,4.911441e0,6.912089e-1
QQN-GoldenSection,253,4.911415e0,6.912066e-1
QQN-GoldenSection,267,4.911410e0,6.912062e-1
QQN-GoldenSection,271,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.939476e0,7.737481e-1
QQN-GoldenSection,51,5.939476e0,7.737481e-1
QQN-GoldenSection,109,5.143148e0,7.112291e-1
QQN-GoldenSection,157,4.913892e0,6.914256e-1
QQN-GoldenSection,205,4.911453e0,6.912100e-1
QQN-GoldenSection,253,4.911413e0,6.912065e-1
QQN-GoldenSection,301,4.911411e0,6.912062e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,319,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.094829e0,7.849615e-1
QQN-GoldenSection,51,6.094829e0,7.849615e-1
QQN-GoldenSection,109,5.521389e0,7.420483e-1
QQN-GoldenSection,157,5.045167e0,7.028756e-1
QQN-GoldenSection,205,4.998988e0,6.988821e-1
QQN-GoldenSection,253,4.912858e0,6.913342e-1
QQN-GoldenSection,301,4.911602e0,6.912231e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,329,4.911410e0,6.912062e-1
QQN-GoldenSection,377,4.911410e0,6.912062e-1
QQN-GoldenSection,381,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.910460e0,7.716213e-1
QQN-GoldenSection,51,5.910460e0,7.716213e-1
QQN-GoldenSection,109,4.985032e0,6.976680e-1
QQN-GoldenSection,157,4.911515e0,6.912155e-1
QQN-GoldenSection,205,4.911410e0,6.912062e-1
QQN-GoldenSection,219,4.911410e0,6.912062e-1
QQN-GoldenSection,233,4.911410e0,6.912062e-1
QQN-GoldenSection,247,4.911410e0,6.912062e-1
QQN-GoldenSection,295,4.911410e0,6.912062e-1
QQN-GoldenSection,299,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.120572e0,7.867920e-1
QQN-GoldenSection,51,6.120572e0,7.867920e-1
QQN-GoldenSection,109,5.490396e0,7.396037e-1
QQN-GoldenSection,157,5.026801e0,7.012917e-1
QQN-GoldenSection,205,4.966484e0,6.960491e-1
QQN-GoldenSection,253,4.912546e0,6.913066e-1
QQN-GoldenSection,301,4.911548e0,6.912184e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,329,4.911410e0,6.912062e-1
QQN-GoldenSection,377,4.911410e0,6.912062e-1
QQN-GoldenSection,381,4.911410e0,6.912062e-1
QQN-GoldenSection,2,6.013920e0,7.791577e-1
QQN-GoldenSection,51,6.013920e0,7.791577e-1
QQN-GoldenSection,109,5.247418e0,7.199456e-1
QQN-GoldenSection,157,4.921088e0,6.920612e-1
QQN-GoldenSection,205,4.912029e0,6.912609e-1
QQN-GoldenSection,253,4.911498e0,6.912140e-1
QQN-GoldenSection,301,4.911411e0,6.912062e-1
QQN-GoldenSection,315,4.911410e0,6.912062e-1
QQN-GoldenSection,319,4.911410e0,6.912062e-1
QQN-GoldenSection,2,5.994371e0,7.777436e-1
QQN-GoldenSection,51,5.994371e0,7.777436e-1
QQN-GoldenSection,109,5.171931e0,7.136527e-1
QQN-GoldenSection,157,4.915312e0,6.915511e-1
QQN-GoldenSection,205,4.911580e0,6.912212e-1
QQN-GoldenSection,253,4.911439e0,6.912088e-1
