Problem,QQN_Optimizer,NonQQN_Optimizer,Metric,Winner,Test_Statistic,P_Value,Significant,Effect_Size
Rastrigin_2D,QQN-Bisection-2,Adam-AMSGrad,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_2D,QQN-Bisection-2,Adam-AMSGrad,Computational_Cost,QQN-Bisection-2,-41.402235,0.001000,true,13.092536
Rastrigin_2D,QQN-Bisection-2,Trust Region-Adaptive,Final_Objective_Value,-,NaN,0.500000,false,NaN
Rastrigin_2D,QQN-Bisection-2,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-2,-10.328406,0.001000,true,3.266129
Rastrigin_2D,QQN-Bisection-1,GD,Final_Objective_Value,-,-2.436043,0.050000,false,0.544716
Rastrigin_2D,QQN-Bisection-1,GD,Computational_Cost,GD,24.416470,0.001000,true,5.459689
Rastrigin_2D,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,-,-1.995778,0.050000,false,0.497221
Rastrigin_2D,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,20.758321,0.001000,true,4.780146
Rastrigin_2D,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,-,-1.991070,0.050000,false,0.494387
Rastrigin_2D,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,14.858004,0.001000,true,3.561465
Rastrigin_2D,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,-1.345182,0.200000,false,0.330882
Rastrigin_2D,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,QQN-Bisection-1,-4.252026,0.001000,true,1.321564
Rastrigin_2D,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,-,-0.839273,0.500000,false,0.202859
Rastrigin_2D,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-8.667423,0.001000,true,2.472011
Rastrigin_2D,QQN-Bisection-1,Adam,Final_Objective_Value,QQN-Bisection-1,-4.806181,0.001000,true,1.277233
Rastrigin_2D,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-58.943348,0.001000,true,13.490320
Rastrigin_2D,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,QQN-Bisection-1,-12.278360,0.001000,true,3.454799
Rastrigin_2D,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-80.207670,0.001000,true,17.934980
Rastrigin_2D,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,-,-0.978744,0.500000,false,0.218854
Rastrigin_2D,QQN-Bisection-1,Adam-Fast,Computational_Cost,Adam-Fast,16.985518,0.001000,true,3.798077
Rastrigin_2D,QQN-Bisection-1,L-BFGS,Final_Objective_Value,QQN-Bisection-1,-10.016986,0.001000,true,3.134375
Rastrigin_2D,QQN-Bisection-1,L-BFGS,Computational_Cost,L-BFGS,9.361873,0.001000,true,2.457773
Rastrigin_2D,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-3.469273,0.001000,true,0.881647
Rastrigin_2D,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,13.492057,0.001000,true,3.559250
Rastrigin_2D,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,QQN-Bisection-1,-16.913862,0.001000,true,3.782054
Rastrigin_2D,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,QQN-Bisection-1,-18.127296,0.001000,true,4.053387
Rastrigin_2D,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,-,-2.027455,0.050000,false,0.497504
Rastrigin_2D,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,GD-WeightDecay,15.984655,0.001000,true,3.941271
Rastrigin_2D,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,QQN-Bisection-1,-4.505236,0.001000,true,1.168650
Rastrigin_2D,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-62.136775,0.001000,true,13.894205
Rastrigin_2D,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,-,-1.984189,0.100000,false,0.570383
Rastrigin_2D,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,QQN-Bisection-1,-4.844372,0.001000,true,1.460675
Rastrigin_2D,QQN-MoreThuente,GD,Final_Objective_Value,-,-2.012553,0.050000,false,0.601514
Rastrigin_2D,QQN-MoreThuente,GD,Computational_Cost,GD,4.587552,0.001000,true,1.450576
Rastrigin_2D,QQN-MoreThuente,GD-Nesterov,Final_Objective_Value,-,-1.757172,0.100000,false,0.555667
Rastrigin_2D,QQN-MoreThuente,GD-Nesterov,Computational_Cost,GD-Nesterov,4.017889,0.001000,true,1.270568
Rastrigin_2D,QQN-MoreThuente,Trust Region-Standard,Final_Objective_Value,-,-1.749169,0.100000,false,0.553136
Rastrigin_2D,QQN-MoreThuente,Trust Region-Standard,Computational_Cost,Trust Region-Standard,2.896363,0.010000,true,0.915910
Rastrigin_2D,QQN-MoreThuente,L-BFGS-Conservative,Final_Objective_Value,-,-1.254763,0.500000,false,0.396791
Rastrigin_2D,QQN-MoreThuente,L-BFGS-Conservative,Computational_Cost,QQN-MoreThuente,-4.021774,0.001000,true,1.271797
Rastrigin_2D,QQN-MoreThuente,Adam-WeightDecay,Final_Objective_Value,-,-0.871056,0.500000,false,0.275452
Rastrigin_2D,QQN-MoreThuente,Adam-WeightDecay,Computational_Cost,QQN-MoreThuente,-4.843506,0.001000,true,1.531651
Rastrigin_2D,QQN-MoreThuente,Adam,Final_Objective_Value,QQN-MoreThuente,-4.133728,0.001000,true,1.307199
Rastrigin_2D,QQN-MoreThuente,Adam,Computational_Cost,QQN-MoreThuente,-15.339368,0.001000,true,4.850734
Rastrigin_2D,QQN-MoreThuente,Trust Region-Conservative,Final_Objective_Value,QQN-MoreThuente,-10.870019,0.001000,true,3.437402
Rastrigin_2D,QQN-MoreThuente,Trust Region-Conservative,Computational_Cost,QQN-MoreThuente,-19.635886,0.001000,true,6.209412
Rastrigin_2D,QQN-MoreThuente,Adam-Fast,Final_Objective_Value,-,-0.955201,0.500000,false,0.291288
Rastrigin_2D,QQN-MoreThuente,Adam-Fast,Computational_Cost,Adam-Fast,3.616269,0.001000,true,1.130364
Rastrigin_2D,QQN-MoreThuente,L-BFGS,Final_Objective_Value,QQN-MoreThuente,-9.949200,0.001000,true,3.146213
Rastrigin_2D,QQN-MoreThuente,L-BFGS,Computational_Cost,-,2.086899,0.050000,false,0.659935
Rastrigin_2D,QQN-MoreThuente,GD-Momentum,Final_Objective_Value,QQN-MoreThuente,-2.924462,0.010000,true,0.924796
Rastrigin_2D,QQN-MoreThuente,GD-Momentum,Computational_Cost,GD-Momentum,3.531307,0.001000,true,1.116697
Rastrigin_2D,QQN-MoreThuente,L-BFGS-Aggressive,Final_Objective_Value,QQN-MoreThuente,-14.283569,0.001000,true,3.763930
Rastrigin_2D,QQN-MoreThuente,L-BFGS-Aggressive,Computational_Cost,QQN-MoreThuente,-15.141467,0.001000,true,3.764954
Rastrigin_2D,QQN-MoreThuente,GD-WeightDecay,Final_Objective_Value,-,-1.760686,0.100000,false,0.556778
Rastrigin_2D,QQN-MoreThuente,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.483046,0.001000,true,1.101436
Rastrigin_2D,QQN-MoreThuente,Adam-AMSGrad,Final_Objective_Value,QQN-MoreThuente,-3.799958,0.001000,true,1.201652
Rastrigin_2D,QQN-MoreThuente,Adam-AMSGrad,Computational_Cost,QQN-MoreThuente,-15.453589,0.001000,true,4.886854
Rastrigin_2D,QQN-MoreThuente,Trust Region-Adaptive,Final_Objective_Value,-,-1.940589,0.100000,false,0.613668
Rastrigin_2D,QQN-MoreThuente,Trust Region-Adaptive,Computational_Cost,QQN-MoreThuente,-3.793988,0.001000,true,1.199764
Rastrigin_2D,QQN-StrongWolfe,GD,Final_Objective_Value,-,-1.516226,0.100000,false,0.461893
Rastrigin_2D,QQN-StrongWolfe,GD,Computational_Cost,GD,3.752678,0.001000,true,1.186593
Rastrigin_2D,QQN-StrongWolfe,GD-Nesterov,Final_Objective_Value,-,-1.344806,0.500000,false,0.425265
Rastrigin_2D,QQN-StrongWolfe,GD-Nesterov,Computational_Cost,GD-Nesterov,3.193798,0.001000,true,1.009968
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Standard,Final_Objective_Value,-,-1.335534,0.500000,false,0.422333
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Standard,Computational_Cost,-,2.092573,0.050000,false,0.661730
Rastrigin_2D,QQN-StrongWolfe,L-BFGS-Conservative,Final_Objective_Value,-,-0.923785,0.500000,false,0.292126
Rastrigin_2D,QQN-StrongWolfe,L-BFGS-Conservative,Computational_Cost,QQN-StrongWolfe,-4.493757,0.001000,true,1.421051
Rastrigin_2D,QQN-StrongWolfe,Adam-WeightDecay,Final_Objective_Value,-,-0.602676,0.500000,false,0.190583
Rastrigin_2D,QQN-StrongWolfe,Adam-WeightDecay,Computational_Cost,QQN-StrongWolfe,-5.497778,0.001000,true,1.738550
Rastrigin_2D,QQN-StrongWolfe,Adam,Final_Objective_Value,QQN-StrongWolfe,-3.431411,0.001000,true,1.085107
Rastrigin_2D,QQN-StrongWolfe,Adam,Computational_Cost,QQN-StrongWolfe,-15.896608,0.001000,true,5.026949
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Conservative,Final_Objective_Value,QQN-StrongWolfe,-9.559403,0.001000,true,3.022949
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Conservative,Computational_Cost,QQN-StrongWolfe,-20.134326,0.001000,true,6.367033
Rastrigin_2D,QQN-StrongWolfe,Adam-Fast,Final_Objective_Value,-,-0.655809,0.500000,false,0.202573
Rastrigin_2D,QQN-StrongWolfe,Adam-Fast,Computational_Cost,Adam-Fast,2.804829,0.010000,true,0.876998
Rastrigin_2D,QQN-StrongWolfe,L-BFGS,Final_Objective_Value,QQN-StrongWolfe,-9.781750,0.001000,true,3.093261
Rastrigin_2D,QQN-StrongWolfe,L-BFGS,Computational_Cost,-,1.311776,0.500000,false,0.414820
Rastrigin_2D,QQN-StrongWolfe,GD-Momentum,Final_Objective_Value,QQN-StrongWolfe,-2.331875,0.010000,true,0.737404
Rastrigin_2D,QQN-StrongWolfe,GD-Momentum,Computational_Cost,GD-Momentum,2.738779,0.010000,true,0.866078
Rastrigin_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Final_Objective_Value,QQN-StrongWolfe,-12.233838,0.001000,true,3.357573
Rastrigin_2D,QQN-StrongWolfe,L-BFGS-Aggressive,Computational_Cost,QQN-StrongWolfe,-15.541099,0.001000,true,3.872269
Rastrigin_2D,QQN-StrongWolfe,GD-WeightDecay,Final_Objective_Value,-,-1.335776,0.500000,false,0.422410
Rastrigin_2D,QQN-StrongWolfe,GD-WeightDecay,Computational_Cost,GD-WeightDecay,2.675621,0.010000,true,0.846106
Rastrigin_2D,QQN-StrongWolfe,Adam-AMSGrad,Final_Objective_Value,QQN-StrongWolfe,-3.097545,0.010000,true,0.979530
Rastrigin_2D,QQN-StrongWolfe,Adam-AMSGrad,Computational_Cost,QQN-StrongWolfe,-16.010130,0.001000,true,5.062848
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Adaptive,Final_Objective_Value,-,-1.674709,0.100000,false,0.529589
Rastrigin_2D,QQN-StrongWolfe,Trust Region-Adaptive,Computational_Cost,QQN-StrongWolfe,-4.394481,0.001000,true,1.389657
Rastrigin_2D,QQN-Backtracking,GD,Final_Objective_Value,-,0.374367,0.500000,false,0.113465
Rastrigin_2D,QQN-Backtracking,GD,Computational_Cost,GD,4.498082,0.001000,true,1.422256
Rastrigin_2D,QQN-Backtracking,GD-Nesterov,Final_Objective_Value,-,0.473898,0.500000,false,0.149860
Rastrigin_2D,QQN-Backtracking,GD-Nesterov,Computational_Cost,GD-Nesterov,3.866405,0.001000,true,1.222665
Rastrigin_2D,QQN-Backtracking,Trust Region-Standard,Final_Objective_Value,-,0.490444,0.500000,false,0.155092
Rastrigin_2D,QQN-Backtracking,Trust Region-Standard,Computational_Cost,Trust Region-Standard,2.625588,0.010000,true,0.830284
Rastrigin_2D,QQN-Backtracking,L-BFGS-Conservative,Final_Objective_Value,-,0.946920,0.500000,false,0.299442
Rastrigin_2D,QQN-Backtracking,L-BFGS-Conservative,Computational_Cost,QQN-Backtracking,-4.528032,0.001000,true,1.431890
Rastrigin_2D,QQN-Backtracking,Adam-WeightDecay,Final_Objective_Value,-,1.321995,0.500000,false,0.418051
Rastrigin_2D,QQN-Backtracking,Adam-WeightDecay,Computational_Cost,QQN-Backtracking,-5.798604,0.001000,true,1.833680
Rastrigin_2D,QQN-Backtracking,Adam,Final_Objective_Value,-,-1.877683,0.100000,false,0.593775
Rastrigin_2D,QQN-Backtracking,Adam,Computational_Cost,QQN-Backtracking,-17.552514,0.001000,true,5.550592
Rastrigin_2D,QQN-Backtracking,Trust Region-Conservative,Final_Objective_Value,QQN-Backtracking,-8.429161,0.001000,true,2.665535
Rastrigin_2D,QQN-Backtracking,Trust Region-Conservative,Computational_Cost,QQN-Backtracking,-22.321653,0.001000,true,7.058727
Rastrigin_2D,QQN-Backtracking,Adam-Fast,Final_Objective_Value,-,1.328581,0.500000,false,0.409004
Rastrigin_2D,QQN-Backtracking,Adam-Fast,Computational_Cost,Adam-Fast,3.420539,0.001000,true,1.066502
Rastrigin_2D,QQN-Backtracking,L-BFGS,Final_Objective_Value,QQN-Backtracking,-9.304369,0.001000,true,2.942300
Rastrigin_2D,QQN-Backtracking,L-BFGS,Computational_Cost,-,1.735556,0.100000,false,0.548831
Rastrigin_2D,QQN-Backtracking,GD-Momentum,Final_Objective_Value,-,-0.614279,0.500000,false,0.194252
Rastrigin_2D,QQN-Backtracking,GD-Momentum,Computational_Cost,GD-Momentum,3.323595,0.001000,true,1.051013
Rastrigin_2D,QQN-Backtracking,L-BFGS-Aggressive,Final_Objective_Value,QQN-Backtracking,-11.158573,0.001000,true,3.025440
Rastrigin_2D,QQN-Backtracking,L-BFGS-Aggressive,Computational_Cost,QQN-Backtracking,-16.041872,0.001000,true,3.932329
Rastrigin_2D,QQN-Backtracking,GD-WeightDecay,Final_Objective_Value,-,0.512875,0.500000,false,0.162185
Rastrigin_2D,QQN-Backtracking,GD-WeightDecay,Computational_Cost,GD-WeightDecay,3.273045,0.001000,true,1.035028
Rastrigin_2D,QQN-Backtracking,Adam-AMSGrad,Final_Objective_Value,-,-1.468577,0.200000,false,0.464405
Rastrigin_2D,QQN-Backtracking,Adam-AMSGrad,Computational_Cost,QQN-Backtracking,-17.691085,0.001000,true,5.594412
Rastrigin_2D,QQN-Backtracking,Trust Region-Adaptive,Final_Objective_Value,-,-0.328431,0.500000,false,0.103859
Rastrigin_2D,QQN-Backtracking,Trust Region-Adaptive,Computational_Cost,QQN-Backtracking,-4.514960,0.001000,true,1.427756
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD,Final_Objective_Value,-,0.231809,0.500000,false,0.051834
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD,Computational_Cost,GD,9.980274,0.001000,true,2.231657
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Final_Objective_Value,-,0.357773,0.500000,false,0.085570
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-Nesterov,Computational_Cost,GD-Nesterov,8.675358,0.001000,true,1.954556
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,-,0.377739,0.500000,false,0.090125
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,Trust Region-Standard,6.209303,0.001000,true,1.416132
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Final_Objective_Value,-,0.936030,0.500000,false,0.221835
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-4.754421,0.001000,true,1.413024
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Final_Objective_Value,-,1.403777,0.200000,false,0.328736
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-WeightDecay,Computational_Cost,QQN-CubicQuadraticInterpolation,-8.070825,0.001000,true,2.047279
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam,Final_Objective_Value,-,-2.385715,0.050000,false,0.601368
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam,Computational_Cost,QQN-CubicQuadraticInterpolation,-31.860089,0.001000,true,7.166162
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-9.610759,0.001000,true,2.565890
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Conservative,Computational_Cost,QQN-CubicQuadraticInterpolation,-41.237755,0.001000,true,9.221042
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-Fast,Final_Objective_Value,-,1.430162,0.200000,false,0.319794
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-Fast,Computational_Cost,Adam-Fast,7.621697,0.001000,true,1.704263
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-9.471345,0.001000,true,2.937512
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS,Computational_Cost,L-BFGS,4.256439,0.001000,true,1.010517
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-Momentum,Final_Objective_Value,-,-0.948809,0.500000,false,0.230353
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-Momentum,Computational_Cost,GD-Momentum,6.996341,0.001000,true,1.665719
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-13.059362,0.001000,true,2.920162
Rastrigin_2D,QQN-CubicQuadraticInterpolation,L-BFGS-Aggressive,Computational_Cost,QQN-CubicQuadraticInterpolation,-17.960560,0.001000,true,4.016103
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Final_Objective_Value,-,0.404764,0.500000,false,0.095766
Rastrigin_2D,QQN-CubicQuadraticInterpolation,GD-WeightDecay,Computational_Cost,GD-WeightDecay,7.290006,0.001000,true,1.679760
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Final_Objective_Value,-,-1.945362,0.100000,false,0.480171
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Adam-AMSGrad,Computational_Cost,QQN-CubicQuadraticInterpolation,-32.394145,0.001000,true,7.243551
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Final_Objective_Value,-,-0.507727,0.500000,false,0.138980
Rastrigin_2D,QQN-CubicQuadraticInterpolation,Trust Region-Adaptive,Computational_Cost,QQN-CubicQuadraticInterpolation,-5.338140,0.001000,true,1.471083
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Standard,Final_Objective_Value,QQN-GoldenSection,-5.966966,0.001000,true,1.735625
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Standard,Computational_Cost,Trust Region-Standard,23.086796,0.001000,true,4.219653
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-Nesterov,Final_Objective_Value,QQN-GoldenSection,-2.978309,0.010000,true,0.545811
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-Nesterov,Computational_Cost,GD-Nesterov,21.442330,0.001000,true,3.915012
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-Fast,Final_Objective_Value,-,-2.129380,0.050000,false,0.389011
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-Fast,Computational_Cost,-,1.972386,0.050000,false,0.422580
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Conservative,Final_Objective_Value,-,-2.020060,0.050000,false,0.368885
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Conservative,Computational_Cost,-,-0.825161,0.500000,false,0.211422
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Adaptive,Final_Objective_Value,QQN-GoldenSection,-2.604708,0.010000,true,0.723598
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,22.090753,0.001000,true,4.055914
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-AMSGrad,Final_Objective_Value,-,-2.010169,0.050000,false,0.367015
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-AMSGrad,Computational_Cost,QQN-GoldenSection,-37.183405,0.001000,true,6.788730
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-WeightDecay,Final_Objective_Value,-,-2.215386,0.050000,false,0.404494
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-WeightDecay,Computational_Cost,GD-WeightDecay,20.044678,0.001000,true,3.661224
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS-Aggressive,Final_Objective_Value,-,-1.957831,0.100000,false,0.357449
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS-Aggressive,Computational_Cost,-,0.774987,0.500000,false,0.166597
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-Momentum,Final_Objective_Value,QQN-GoldenSection,-4.399403,0.001000,true,0.811683
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD-Momentum,Computational_Cost,GD-Momentum,21.375495,0.001000,true,3.903479
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD,Final_Objective_Value,-,-1.957830,0.100000,false,0.357449
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,GD,Computational_Cost,-,0.782308,0.500000,false,0.143001
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-WeightDecay,Final_Objective_Value,-,-1.957932,0.100000,false,0.357468
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam-WeightDecay,Computational_Cost,QQN-GoldenSection,-6.126896,0.001000,true,1.595901
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam,Final_Objective_Value,-,-1.959510,0.100000,false,0.357756
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,Adam,Computational_Cost,QQN-GoldenSection,-37.183405,0.001000,true,6.788730
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS-Conservative,Final_Objective_Value,-,-1.957830,0.100000,false,0.357449
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS-Conservative,Computational_Cost,-,-1.086915,0.500000,false,0.329075
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS,Final_Objective_Value,-,1.020434,0.500000,false,0.298674
Ackley_10D_a20_b0.2_c6.28e0,QQN-GoldenSection,L-BFGS,Computational_Cost,L-BFGS,3.162472,0.001000,true,0.792088
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Standard,Final_Objective_Value,QQN-Bisection-1,-5.809028,0.001000,true,1.793975
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Standard,Computational_Cost,Trust Region-Standard,13.021178,0.001000,true,2.912920
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-Nesterov,Final_Objective_Value,QQN-Bisection-1,-2.822380,0.010000,true,0.634574
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-Nesterov,Computational_Cost,GD-Nesterov,11.793020,0.001000,true,2.637053
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-Fast,Final_Objective_Value,-,-1.640287,0.200000,false,0.366779
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-Fast,Computational_Cost,-,-0.308177,0.500000,false,0.068910
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Conservative,Final_Objective_Value,-,-1.487542,0.200000,false,0.332723
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Conservative,Computational_Cost,QQN-Bisection-1,-3.271480,0.001000,true,0.876040
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Adaptive,Final_Objective_Value,QQN-Bisection-1,-2.322015,0.010000,true,0.706162
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Trust Region-Adaptive,Computational_Cost,Trust Region-Adaptive,12.351540,0.001000,true,2.768248
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-AMSGrad,Final_Objective_Value,-,-1.473709,0.200000,false,0.329544
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-AMSGrad,Computational_Cost,QQN-Bisection-1,-31.436525,0.001000,true,7.029421
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-WeightDecay,Final_Objective_Value,-,-1.761185,0.100000,false,0.393844
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-WeightDecay,Computational_Cost,GD-WeightDecay,10.767522,0.001000,true,2.408116
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS-Aggressive,Final_Objective_Value,-,-1.400388,0.200000,false,0.313136
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS-Aggressive,Computational_Cost,-,-1.342581,0.200000,false,0.300210
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-Momentum,Final_Objective_Value,QQN-Bisection-1,-4.771045,0.001000,true,1.083018
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD-Momentum,Computational_Cost,GD-Momentum,11.746149,0.001000,true,2.626756
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD,Final_Objective_Value,-,-1.400387,0.200000,false,0.313136
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,GD,Computational_Cost,QQN-Bisection-1,-3.432931,0.001000,true,0.767627
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-WeightDecay,Final_Objective_Value,-,-1.400530,0.200000,false,0.313168
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam-WeightDecay,Computational_Cost,QQN-Bisection-1,-8.018661,0.001000,true,2.171559
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam,Final_Objective_Value,-,-1.402741,0.200000,false,0.313662
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,Adam,Computational_Cost,QQN-Bisection-1,-31.436525,0.001000,true,7.029421
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS-Conservative,Final_Objective_Value,-,-1.400387,0.200000,false,0.313136
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS-Conservative,Computational_Cost,-,-2.207318,0.050000,false,0.671493
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS,Final_Objective_Value,-,1.325023,0.500000,false,0.409999
Ackley_10D_a20_b0.2_c6.28e0,QQN-Bisection-1,L-BFGS,Computational_Cost,-,0.171979,0.500000,false,0.045363
Ackley_10D_a20_b0.2_c6.28e0,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Final_Objective_Value,QQN-CubicQuadraticInterpolation,-5.798409,0.001000,true,1.782132
Ackley_10D_a20_b0.2_c6.28e0,QQN-CubicQuadraticInterpolation,Trust Region-Standard,Computational_Cost,Trust Region-Standard,11.998292,0.001000,true,2.683000
