Optimizer,MaxEvaluation,ObjectiveValue
Adam-Fast,2,4.919005e0
Adam-Fast,6,4.919005e0
Adam-Fast,10,4.038859e0
Adam-Fast,14,3.269034e0
Adam-Fast,18,2.612570e0
Adam-Fast,22,2.071932e0
Adam-Fast,26,1.648868e0
Adam-Fast,30,1.344255e0
Adam-Fast,34,1.157893e0
Adam-Fast,38,1.087311e0
Adam-Fast,42,1.120031e0
Adam-Fast,46,1.212459e0
Adam-Fast,50,1.310969e0
Adam-Fast,54,1.386008e0
Adam-Fast,58,1.387241e0
Adam-Fast,2,5.356487e0
Adam-Fast,6,5.356487e0
Adam-Fast,10,4.425270e0
Adam-Fast,14,3.603509e0
Adam-Fast,18,2.893974e0
Adam-Fast,22,2.298852e0
Adam-Fast,26,1.819616e0
Adam-Fast,30,1.456908e0
Adam-Fast,34,1.210517e0
Adam-Fast,38,1.079421e0
Adam-Fast,42,1.061085e0
Adam-Fast,46,1.144090e0
Adam-Fast,50,1.284493e0
Adam-Fast,54,1.420551e0
Adam-Fast,58,1.465621e0
Adam-Fast,62,1.400206e0
Adam-Fast,2,4.664606e0
Adam-Fast,6,4.664606e0
Adam-Fast,10,3.814204e0
Adam-Fast,14,3.074624e0
Adam-Fast,18,2.449058e0
Adam-Fast,22,1.940133e0
Adam-Fast,26,1.549753e0
Adam-Fast,30,1.278941e0
Adam-Fast,34,1.127558e0
Adam-Fast,38,1.092611e0
Adam-Fast,42,1.157071e0
Adam-Fast,46,1.256256e0
Adam-Fast,50,1.330050e0
Adam-Fast,54,1.367557e0
Adam-Fast,58,1.333879e0
Adam-Fast,2,4.883057e0
Adam-Fast,6,4.883057e0
Adam-Fast,10,4.009567e0
Adam-Fast,14,3.246611e0
Adam-Fast,18,2.597304e0
Adam-Fast,22,2.064202e0
Adam-Fast,26,1.649139e0
Adam-Fast,30,1.353064e0
Adam-Fast,34,1.175707e0
Adam-Fast,38,1.113643e0
Adam-Fast,42,1.148687e0
Adam-Fast,46,1.220207e0
Adam-Fast,50,1.278735e0
Adam-Fast,54,1.339635e0
Adam-Fast,58,1.360041e0
Adam-Fast,2,5.587343e0
Adam-Fast,6,5.587343e0
Adam-Fast,10,4.630873e0
Adam-Fast,14,3.783500e0
Adam-Fast,18,3.047888e0
Adam-Fast,22,2.426122e0
Adam-Fast,26,1.919574e0
Adam-Fast,30,1.528792e0
Adam-Fast,34,1.253481e0
Adam-Fast,38,1.092653e0
Adam-Fast,42,1.044859e0
Adam-Fast,46,1.106696e0
Adam-Fast,50,1.257009e0
Adam-Fast,54,1.414417e0
Adam-Fast,58,1.487383e0
Adam-Fast,62,1.441260e0
Adam-Fast,2,5.029497e0
Adam-Fast,6,5.029497e0
Adam-Fast,10,4.141427e0
Adam-Fast,14,3.363707e0
Adam-Fast,18,2.699400e0
Adam-Fast,22,2.151004e0
Adam-Fast,26,1.720311e0
Adam-Fast,30,1.408258e0
Adam-Fast,34,1.214728e0
Adam-Fast,38,1.137352e0
Adam-Fast,42,1.163209e0
Adam-Fast,46,1.239179e0
Adam-Fast,50,1.284867e0
Adam-Fast,54,1.287518e0
Adam-Fast,58,1.302442e0
Adam-Fast,2,5.201320e0
Adam-Fast,6,5.201320e0
Adam-Fast,10,4.294321e0
Adam-Fast,14,3.497411e0
Adam-Fast,18,2.813578e0
Adam-Fast,22,2.245251e0
Adam-Fast,26,1.794148e0
Adam-Fast,30,1.461124e0
Adam-Fast,34,1.245887e0
Adam-Fast,38,1.145447e0
Adam-Fast,42,1.144881e0
Adam-Fast,46,1.196266e0
Adam-Fast,50,1.249371e0
Adam-Fast,54,1.300876e0
Adam-Fast,58,1.343188e0
Adam-Fast,62,1.355403e0
Adam-Fast,2,5.550404e0
Adam-Fast,6,5.550404e0
Adam-Fast,10,4.604542e0
Adam-Fast,14,3.768181e0
Adam-Fast,18,3.044134e0
Adam-Fast,22,2.434654e0
Adam-Fast,26,1.941290e0
Adam-Fast,30,1.564751e0
Adam-Fast,34,1.304724e0
Adam-Fast,38,1.158982e0
Adam-Fast,42,1.117525e0
Adam-Fast,46,1.145618e0
Adam-Fast,50,1.210779e0
Adam-Fast,54,1.297106e0
Adam-Fast,58,1.379490e0
Adam-Fast,62,1.419430e0
Adam-Fast,2,5.410254e0
Adam-Fast,6,5.410254e0
Adam-Fast,10,4.475903e0
Adam-Fast,14,3.651062e0
Adam-Fast,18,2.938528e0
Adam-Fast,22,2.340525e0
Adam-Fast,26,1.858564e0
Adam-Fast,30,1.493332e0
Adam-Fast,34,1.244643e0
Adam-Fast,38,1.111302e0
Adam-Fast,42,1.089254e0
Adam-Fast,46,1.159030e0
Adam-Fast,50,1.265042e0
Adam-Fast,54,1.356446e0
Adam-Fast,58,1.410280e0
Adam-Fast,62,1.409958e0
Adam-Fast,2,6.426874e0
Adam-Fast,6,6.426874e0
Adam-Fast,10,5.385704e0
Adam-Fast,14,4.452678e0
Adam-Fast,18,3.630217e0
Adam-Fast,22,2.920180e0
Adam-Fast,26,2.323740e0
Adam-Fast,30,1.841275e0
Adam-Fast,34,1.472308e0
Adam-Fast,38,1.215574e0
Adam-Fast,42,1.069302e0
Adam-Fast,46,1.031771e0
Adam-Fast,50,1.100830e0
Adam-Fast,54,1.261455e0
Adam-Fast,58,1.441367e0
Adam-Fast,62,1.558456e0
Adam-Fast,66,1.520074e0
Adam-Fast,2,4.644813e0
Adam-Fast,6,4.644813e0
Adam-Fast,10,3.794377e0
Adam-Fast,14,3.054676e0
Adam-Fast,18,2.428863e0
Adam-Fast,22,1.919523e0
Adam-Fast,26,1.528510e0
Adam-Fast,30,1.256803e0
Adam-Fast,34,1.104262e0
Adam-Fast,38,1.068237e0
Adam-Fast,42,1.134661e0
Adam-Fast,46,1.254962e0
Adam-Fast,50,1.356623e0
Adam-Fast,54,1.393599e0
Adam-Fast,58,1.372091e0
Adam-Fast,2,5.389821e0
Adam-Fast,6,5.389821e0
Adam-Fast,10,4.456315e0
Adam-Fast,14,3.632264e0
Adam-Fast,18,2.920439e0
Adam-Fast,22,2.323030e0
Adam-Fast,26,1.841514e0
Adam-Fast,30,1.476545e0
Adam-Fast,34,1.227945e0
Adam-Fast,38,1.094832e0
Adam-Fast,42,1.075405e0
Adam-Fast,46,1.161766e0
Adam-Fast,50,1.308187e0
Adam-Fast,54,1.400576e0
Adam-Fast,58,1.411638e0
Adam-Fast,62,1.379869e0
Adam-Fast,2,5.154613e0
Adam-Fast,6,5.154613e0
Adam-Fast,10,4.246296e0
Adam-Fast,14,3.447816e0
Adam-Fast,18,2.762060e0
Adam-Fast,22,2.191343e0
Adam-Fast,26,1.737256e0
Adam-Fast,30,1.400545e0
Adam-Fast,34,1.180980e0
Adam-Fast,38,1.076767e0
Adam-Fast,42,1.080040e0
Adam-Fast,46,1.159792e0
Adam-Fast,50,1.275012e0
Adam-Fast,54,1.399649e0
Adam-Fast,58,1.472118e0
Adam-Fast,2,5.263573e0
Adam-Fast,6,5.263573e0
Adam-Fast,10,4.346857e0
Adam-Fast,14,3.539993e0
Adam-Fast,18,2.845892e0
Adam-Fast,22,2.266898e0
Adam-Fast,26,1.804642e0
Adam-Fast,30,1.459893e0
Adam-Fast,34,1.232329e0
Adam-Fast,38,1.119311e0
Adam-Fast,42,1.108426e0
Adam-Fast,46,1.160699e0
Adam-Fast,50,1.242482e0
Adam-Fast,54,1.333940e0
Adam-Fast,58,1.416361e0
Adam-Fast,62,1.399385e0
Adam-Fast,2,5.470141e0
Adam-Fast,6,5.470141e0
Adam-Fast,10,4.533852e0
Adam-Fast,14,3.707255e0
Adam-Fast,18,2.993229e0
Adam-Fast,22,2.394095e0
Adam-Fast,26,1.911468e0
Adam-Fast,30,1.546068e0
Adam-Fast,34,1.297321e0
Adam-Fast,38,1.161206e0
Adam-Fast,42,1.119808e0
Adam-Fast,46,1.134768e0
Adam-Fast,50,1.203075e0
Adam-Fast,54,1.314565e0
Adam-Fast,58,1.384595e0
Adam-Fast,62,1.403312e0
Adam-Fast,2,6.140207e0
Adam-Fast,6,6.140207e0
Adam-Fast,10,5.130093e0
Adam-Fast,14,4.228558e0
Adam-Fast,18,3.438148e0
Adam-Fast,22,2.760846e0
Adam-Fast,26,2.197945e0
Adam-Fast,30,1.749937e0
Adam-Fast,34,1.416464e0
Adam-Fast,38,1.196309e0
Adam-Fast,42,1.086933e0
Adam-Fast,46,1.079520e0
Adam-Fast,50,1.140273e0
Adam-Fast,54,1.241750e0
Adam-Fast,58,1.404963e0
Adam-Fast,62,1.542011e0
Adam-Fast,66,1.471177e0
Adam-Fast,2,4.665827e0
Adam-Fast,6,4.665827e0
Adam-Fast,10,3.807736e0
Adam-Fast,14,3.060027e0
Adam-Fast,18,2.425718e0
Adam-Fast,22,1.907237e0
Adam-Fast,26,1.506275e0
Adam-Fast,30,1.223685e0
Adam-Fast,34,1.059497e0
Adam-Fast,38,1.013075e0
Adam-Fast,42,1.082396e0
Adam-Fast,46,1.253957e0
Adam-Fast,50,1.447946e0
Adam-Fast,54,1.505402e0
Adam-Fast,58,1.396861e0
Adam-Fast,2,4.526859e0
Adam-Fast,6,4.526859e0
Adam-Fast,10,3.691180e0
Adam-Fast,14,2.966525e0
Adam-Fast,18,2.356142e0
Adam-Fast,22,1.862715e0
Adam-Fast,26,1.488200e0
Adam-Fast,30,1.233658e0
Adam-Fast,34,1.098927e0
Adam-Fast,38,1.080640e0
Adam-Fast,42,1.159853e0
Adam-Fast,46,1.270504e0
Adam-Fast,50,1.353470e0
Adam-Fast,54,1.381634e0
Adam-Fast,58,1.332769e0
Adam-Fast,2,5.099284e0
Adam-Fast,6,5.099284e0
Adam-Fast,10,4.199618e0
Adam-Fast,14,3.410001e0
Adam-Fast,18,2.733391e0
Adam-Fast,22,2.172179e0
Adam-Fast,26,1.728034e0
Adam-Fast,30,1.401772e0
Adam-Fast,34,1.193164e0
Adam-Fast,38,1.099949e0
Adam-Fast,42,1.111270e0
Adam-Fast,46,1.189748e0
Adam-Fast,50,1.293251e0
Adam-Fast,54,1.363643e0
Adam-Fast,58,1.387704e0
Adam-Fast,2,5.630490e0
Adam-Fast,6,5.630490e0
Adam-Fast,10,4.671803e0
Adam-Fast,14,3.822280e0
Adam-Fast,18,3.084618e0
Adam-Fast,22,2.460940e0
Adam-Fast,26,1.952665e0
Adam-Fast,30,1.560389e0
Adam-Fast,34,1.283842e0
Adam-Fast,38,1.121826e0
Adam-Fast,42,1.071091e0
Adam-Fast,46,1.117510e0
Adam-Fast,50,1.218817e0
Adam-Fast,54,1.348337e0
Adam-Fast,58,1.453002e0
Adam-Fast,62,1.462925e0
GD,2,5.656176e0
GD,5,5.656176e0
GD,8,5.450681e0
GD,11,5.253687e0
GD,14,5.064854e0
GD,17,4.883858e0
GD,20,4.710388e0
GD,23,4.544143e0
GD,26,4.384836e0
GD,29,4.232191e0
GD,32,4.085942e0
GD,35,3.945833e0
GD,38,3.811620e0
GD,41,3.683068e0
GD,44,3.559949e0
GD,47,3.442048e0
GD,50,3.329155e0
GD,53,3.221070e0
GD,56,3.117600e0
GD,59,3.018561e0
GD,62,2.923773e0
GD,65,2.833067e0
GD,68,2.746279e0
GD,71,2.663250e0
GD,74,2.583829e0
GD,77,2.507870e0
GD,80,2.435234e0
GD,83,2.365786e0
GD,86,2.299397e0
GD,89,2.235943e0
GD,92,2.175305e0
GD,95,2.117367e0
GD,98,2.062019e0
GD,101,2.009156e0
GD,104,1.958677e0
GD,107,1.910482e0
GD,110,1.864478e0
GD,113,1.820575e0
GD,116,1.778685e0
GD,119,1.738726e0
GD,122,1.700617e0
GD,125,1.664280e0
GD,128,1.629642e0
GD,131,1.596632e0
GD,134,1.565180e0
GD,137,1.535222e0
GD,140,1.506692e0
GD,143,1.479532e0
GD,146,1.453682e0
GD,149,1.429086e0
GD,152,1.405689e0
GD,155,1.383441e0
GD,158,1.362290e0
GD,161,1.342189e0
GD,164,1.323092e0
GD,167,1.304955e0
GD,170,1.287734e0
GD,173,1.271390e0
GD,176,1.255881e0
GD,179,1.241172e0
GD,182,1.227225e0
GD,185,1.214005e0
GD,188,1.201480e0
GD,191,1.189617e0
GD,194,1.178384e0
GD,197,1.167753e0
GD,200,1.157695e0
GD,203,1.148183e0
GD,206,1.139191e0
GD,209,1.130693e0
GD,212,1.122665e0
GD,215,1.115085e0
GD,218,1.107930e0
GD,221,1.101179e0
GD,224,1.094812e0
GD,227,1.088809e0
GD,230,1.083152e0
GD,233,1.077824e0
GD,236,1.072806e0
GD,239,1.068083e0
GD,242,1.063640e0
GD,245,1.059461e0
GD,248,1.055533e0
GD,251,1.051842e0
GD,254,1.048374e0
GD,257,1.045119e0
GD,260,1.042063e0
GD,263,1.039197e0
GD,266,1.036509e0
GD,269,1.033989e0
GD,272,1.031627e0
GD,275,1.029416e0
GD,278,1.027345e0
GD,281,1.025406e0
GD,284,1.023593e0
GD,287,1.021897e0
GD,290,1.020312e0
GD,293,1.018830e0
GD,296,1.017446e0
GD,299,1.016153e0
GD,302,1.014946e0
GD,305,1.013820e0
GD,308,1.012770e0
GD,311,1.011790e0
GD,314,1.010877e0
GD,317,1.010026e0
GD,320,1.009233e0
GD,323,1.008494e0
GD,326,1.007807e0
GD,329,1.007167e0
GD,332,1.006572e0
GD,335,1.006018e0
GD,338,1.005503e0
GD,341,1.005024e0
GD,344,1.004579e0
