Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,1.143257e1,1.058144e0
QQN-GoldenSection,50,1.143257e1,1.058144e0
QQN-GoldenSection,99,1.619746e-2,-1.790553e0
QQN-GoldenSection,158,4.696646e-5,-4.328212e0
QQN-GoldenSection,206,6.686150e-7,-6.174824e0
QQN-GoldenSection,254,5.566091e-9,-8.254450e0
QQN-GoldenSection,302,7.862486e-11,-1.010444e1
QQN-GoldenSection,306,8.711522e-14,-1.305991e1
QQN-GoldenSection,2,1.139587e1,1.056747e0
QQN-GoldenSection,50,1.139587e1,1.056747e0
QQN-GoldenSection,99,7.106480e-3,-2.148345e0
QQN-GoldenSection,148,2.001278e-5,-4.698693e0
QQN-GoldenSection,205,4.681045e-7,-6.329657e0
QQN-GoldenSection,253,3.129777e-9,-8.504487e0
QQN-GoldenSection,301,8.813676e-12,-1.105484e1
QQN-GoldenSection,305,3.360485e-14,-1.347360e1
QQN-GoldenSection,2,1.201968e1,1.079893e0
QQN-GoldenSection,50,1.201968e1,1.079893e0
QQN-GoldenSection,108,1.328996e-2,-1.876476e0
QQN-GoldenSection,156,1.121733e-2,-1.950110e0
QQN-GoldenSection,204,1.313956e-6,-5.881419e0
QQN-GoldenSection,252,2.910602e-8,-7.536017e0
QQN-GoldenSection,300,7.471965e-11,-1.012657e1
QQN-GoldenSection,304,2.066246e-13,-1.268482e1
QQN-GoldenSection,2,1.149132e1,1.060370e0
QQN-GoldenSection,50,1.149132e1,1.060370e0
QQN-GoldenSection,99,1.571331e-2,-1.803732e0
QQN-GoldenSection,158,4.047693e-5,-4.392792e0
QQN-GoldenSection,206,6.074156e-7,-6.216514e0
QQN-GoldenSection,254,8.558616e-9,-8.067596e0
QQN-GoldenSection,302,1.003127e-10,-9.998644e0
QQN-GoldenSection,306,1.046881e-13,-1.298010e1
QQN-GoldenSection,2,9.950225e0,9.978329e-1
QQN-GoldenSection,50,9.950225e0,9.978329e-1
