Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,1.400216e1,1.146195e0
QQN-GoldenSection,53,1.400216e1,1.146195e0
QQN-GoldenSection,102,2.584599e-1,-5.876068e-1
QQN-GoldenSection,150,2.742086e-4,-3.561919e0
QQN-GoldenSection,210,2.124863e-7,-6.672669e0
QQN-GoldenSection,214,8.685178e-18,-1.500000e1
QQN-GoldenSection,2,5.391682e0,7.317243e-1
QQN-GoldenSection,52,5.391682e0,7.317243e-1
QQN-GoldenSection,101,7.917773e-2,-1.101397e0
QQN-GoldenSection,149,1.292744e-4,-3.888488e0
QQN-GoldenSection,209,1.541382e-7,-6.812090e0
QQN-GoldenSection,213,3.165974e-18,-1.500000e1
QQN-GoldenSection,2,5.731358e0,7.582576e-1
QQN-GoldenSection,52,5.731358e0,7.582576e-1
QQN-GoldenSection,101,1.574442e-1,-8.028732e-1
QQN-GoldenSection,149,4.731523e-4,-3.324999e0
QQN-GoldenSection,209,1.039901e-6,-5.983008e0
QQN-GoldenSection,213,4.339347e-16,-1.500000e1
QQN-GoldenSection,2,9.669837e0,9.854192e-1
QQN-GoldenSection,52,9.669837e0,9.854192e-1
QQN-GoldenSection,101,2.813955e-1,-5.506828e-1
QQN-GoldenSection,149,6.201614e-4,-3.207495e0
QQN-GoldenSection,209,9.992562e-7,-6.000323e0
QQN-GoldenSection,213,4.435139e-16,-1.500000e1
QQN-GoldenSection,2,9.812580e0,9.917832e-1
QQN-GoldenSection,53,9.812580e0,9.917832e-1
QQN-GoldenSection,102,1.377810e-1,-8.608106e-1
QQN-GoldenSection,150,1.405981e-4,-3.852021e0
QQN-GoldenSection,210,1.047666e-7,-6.979777e0
QQN-GoldenSection,214,1.164412e-18,-1.500000e1
QQN-GoldenSection,2,9.981570e0,9.991988e-1
QQN-GoldenSection,53,9.981570e0,9.991988e-1
QQN-GoldenSection,102,6.442029e-2,-1.190977e0
QQN-GoldenSection,150,2.940664e-5,-4.531555e0
QQN-GoldenSection,210,9.792906e-9,-8.009088e0
QQN-GoldenSection,214,2.330019e-21,-1.500000e1
QQN-GoldenSection,2,6.850062e0,8.356945e-1
QQN-GoldenSection,52,6.850062e0,8.356945e-1
QQN-GoldenSection,101,2.017902e-1,-6.951000e-1
QQN-GoldenSection,149,5.747446e-4,-3.240525e0
QQN-GoldenSection,209,1.197281e-6,-5.921804e0
QQN-GoldenSection,213,6.396127e-16,-1.500000e1
QQN-GoldenSection,2,5.212906e0,7.170799e-1
QQN-GoldenSection,52,5.212906e0,7.170799e-1
QQN-GoldenSection,101,1.008399e-1,-9.963677e-1
QQN-GoldenSection,149,2.244458e-4,-3.648888e0
QQN-GoldenSection,209,3.650483e-7,-6.437650e0
QQN-GoldenSection,213,2.927395e-17,-1.500000e1
QQN-GoldenSection,2,6.860289e0,8.363424e-1
QQN-GoldenSection,52,6.860289e0,8.363424e-1
QQN-GoldenSection,101,6.827827e-2,-1.165717e0
QQN-GoldenSection,149,6.295576e-5,-4.200965e0
QQN-GoldenSection,209,4.238150e-8,-7.372824e0
QQN-GoldenSection,213,1.068164e-19,-1.500000e1
QQN-GoldenSection,2,1.128891e1,1.052652e0
QQN-GoldenSection,53,1.128891e1,1.052652e0
QQN-GoldenSection,102,8.493730e-2,-1.070902e0
QQN-GoldenSection,150,4.162053e-5,-4.380692e0
QQN-GoldenSection,210,1.488067e-8,-7.827378e0
QQN-GoldenSection,214,7.119531e-21,-1.500000e1
QQN-GoldenSection,2,1.101238e1,1.041881e0
QQN-GoldenSection,53,1.101238e1,1.041881e0
QQN-GoldenSection,102,2.551352e-1,-5.932297e-1
QQN-GoldenSection,150,4.040825e-4,-3.393530e0
QQN-GoldenSection,210,4.676061e-7,-6.330120e0
QQN-GoldenSection,214,6.295917e-17,-1.500000e1
QQN-GoldenSection,2,5.853172e0,7.673913e-1
QQN-GoldenSection,52,5.853172e0,7.673913e-1
QQN-GoldenSection,101,1.137310e-1,-9.441213e-1
QQN-GoldenSection,149,2.339781e-4,-3.630825e0
QQN-GoldenSection,209,3.517494e-7,-6.453767e0
QQN-GoldenSection,213,2.600013e-17,-1.500000e1
QQN-GoldenSection,2,6.027658e0,7.801486e-1
QQN-GoldenSection,52,6.027658e0,7.801486e-1
QQN-GoldenSection,101,9.352284e-2,-1.029082e0
QQN-GoldenSection,149,1.491640e-4,-3.826336e0
QQN-GoldenSection,209,1.737708e-7,-6.760023e0
QQN-GoldenSection,213,4.180310e-18,-1.500000e1
QQN-GoldenSection,2,7.013171e0,8.459144e-1
QQN-GoldenSection,52,7.013171e0,8.459144e-1
QQN-GoldenSection,101,1.135344e-1,-9.448725e-1
QQN-GoldenSection,149,1.698686e-4,-3.769887e0
QQN-GoldenSection,209,1.856251e-7,-6.731363e0
QQN-GoldenSection,213,4.914092e-18,-1.500000e1
QQN-GoldenSection,2,6.020488e0,7.796317e-1
QQN-GoldenSection,52,6.020488e0,7.796317e-1
QQN-GoldenSection,101,8.581057e-2,-1.066459e0
QQN-GoldenSection,149,1.255122e-4,-3.901314e0
QQN-GoldenSection,209,1.340733e-7,-6.872658e0
QQN-GoldenSection,213,2.140803e-18,-1.500000e1
QQN-GoldenSection,2,8.315569e0,9.198920e-1
QQN-GoldenSection,52,8.315569e0,9.198920e-1
QQN-GoldenSection,101,5.368287e-2,-1.270164e0
QQN-GoldenSection,149,2.783131e-5,-4.555466e0
QQN-GoldenSection,209,1.052706e-8,-7.977693e0
QQN-GoldenSection,213,2.830752e-21,-1.500000e1
QQN-GoldenSection,2,1.331659e1,1.124393e0
QQN-GoldenSection,53,1.331659e1,1.124393e0
QQN-GoldenSection,102,2.259765e-1,-6.459366e-1
QQN-GoldenSection,150,2.273519e-4,-3.643301e0
QQN-GoldenSection,210,1.670550e-7,-6.777141e0
QQN-GoldenSection,214,4.486473e-18,-1.500000e1
QQN-GoldenSection,2,8.617454e0,9.353790e-1
QQN-GoldenSection,52,8.617454e0,9.353790e-1
QQN-GoldenSection,101,1.655563e-1,-7.810543e-1
QQN-GoldenSection,149,2.557949e-4,-3.592108e0
QQN-GoldenSection,209,2.887213e-7,-6.539521e0
QQN-GoldenSection,213,1.616685e-17,-1.500000e1
QQN-GoldenSection,2,1.397913e1,1.145480e0
QQN-GoldenSection,53,1.397913e1,1.145480e0
QQN-GoldenSection,102,1.413761e-1,-8.496240e-1
QQN-GoldenSection,150,8.093159e-5,-4.091882e0
QQN-GoldenSection,210,3.382314e-8,-7.470786e0
QQN-GoldenSection,214,6.666854e-20,-1.500000e1
QQN-GoldenSection,2,6.200194e0,7.924052e-1
QQN-GoldenSection,52,6.200194e0,7.924052e-1
QQN-GoldenSection,101,1.742895e-1,-7.587288e-1
QQN-GoldenSection,149,5.072527e-4,-3.294776e0
QQN-GoldenSection,209,1.079587e-6,-5.966742e0
QQN-GoldenSection,213,4.805639e-16,-1.500000e1
QQN-Bisection-1,2,1.105624e1,1.043607e0
QQN-Bisection-1,69,1.105624e1,1.043607e0
QQN-Bisection-1,140,1.169116e-1,-9.321423e-1
QQN-Bisection-1,180,7.480566e-2,-1.126066e0
QQN-Bisection-1,247,1.265130e-4,-3.897865e0
QQN-Bisection-1,292,2.153751e-5,-4.666805e0
QQN-Bisection-1,296,4.499771e-14,-1.334681e1
QQN-Bisection-1,2,8.758996e0,9.424543e-1
QQN-Bisection-1,67,8.758996e0,9.424543e-1
QQN-Bisection-1,138,1.262522e-1,-8.987611e-1
QQN-Bisection-1,178,8.077036e-2,-1.092748e0
QQN-Bisection-1,245,2.185898e-4,-3.660370e0
QQN-Bisection-1,290,3.701182e-5,-4.431660e0
QQN-Bisection-1,311,2.307236e-13,-1.263691e1
QQN-Bisection-1,315,1.191696e-22,-1.500000e1
QQN-Bisection-1,2,1.274737e1,1.105421e0
QQN-Bisection-1,69,1.274737e1,1.105421e0
QQN-Bisection-1,140,1.193519e-1,-9.231707e-1
QQN-Bisection-1,180,7.637067e-2,-1.117073e0
QQN-Bisection-1,247,1.037968e-4,-3.983816e0
QQN-Bisection-1,292,1.770215e-5,-4.751974e0
QQN-Bisection-1,296,2.489865e-14,-1.360382e1
QQN-Bisection-1,2,7.790248e0,8.915513e-1
QQN-Bisection-1,67,7.790248e0,8.915513e-1
QQN-Bisection-1,138,2.054933e-1,-6.872024e-1
