Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,1.964683e1
QQN-GoldenSection,53,1.964683e1
QQN-GoldenSection,103,5.184165e0
QQN-GoldenSection,151,1.136754e0
QQN-GoldenSection,199,5.615575e-1
QQN-GoldenSection,248,3.258669e-1
QQN-GoldenSection,296,2.157070e-1
QQN-GoldenSection,345,1.512897e-1
QQN-GoldenSection,406,1.098256e-1
QQN-GoldenSection,454,3.238499e-2
QQN-GoldenSection,502,8.073184e-3
QQN-GoldenSection,550,2.057380e-3
QQN-GoldenSection,598,1.499894e-4
QQN-GoldenSection,646,5.067962e-6
QQN-GoldenSection,694,1.591203e-8
QQN-GoldenSection,742,7.428909e-12
QQN-GoldenSection,746,6.639843e-15
QQN-GoldenSection,2,1.148203e1
QQN-GoldenSection,53,1.148203e1
QQN-GoldenSection,103,3.606988e0
QQN-GoldenSection,151,1.207729e0
QQN-GoldenSection,202,5.061718e-1
QQN-GoldenSection,253,1.123555e-1
QQN-GoldenSection,311,9.369226e-2
QQN-GoldenSection,359,3.486250e-2
QQN-GoldenSection,407,8.128681e-3
QQN-GoldenSection,455,1.747363e-3
QQN-GoldenSection,503,3.395377e-4
QQN-GoldenSection,551,1.371669e-5
QQN-GoldenSection,599,7.262864e-8
QQN-GoldenSection,647,7.564612e-10
QQN-GoldenSection,695,1.265495e-11
QQN-GoldenSection,743,1.417884e-14
QQN-GoldenSection,747,1.230258e-17
QQN-GoldenSection,2,1.430961e1
QQN-GoldenSection,53,1.430961e1
QQN-GoldenSection,103,3.724393e0
QQN-GoldenSection,151,1.078043e0
QQN-GoldenSection,203,5.139119e-1
QQN-GoldenSection,254,1.389570e-1
QQN-GoldenSection,312,1.130703e-1
QQN-GoldenSection,360,3.955909e-2
QQN-GoldenSection,408,9.810774e-3
QQN-GoldenSection,456,2.348009e-3
QQN-GoldenSection,504,4.171374e-4
QQN-GoldenSection,552,4.333566e-6
QQN-GoldenSection,600,6.892056e-8
QQN-GoldenSection,648,2.200354e-9
QQN-GoldenSection,652,5.224114e-15
QQN-GoldenSection,2,1.874780e1
QQN-GoldenSection,52,1.874780e1
QQN-GoldenSection,102,7.299657e0
QQN-GoldenSection,150,1.112855e0
QQN-GoldenSection,198,5.557125e-1
QQN-GoldenSection,246,3.309835e-1
QQN-GoldenSection,294,2.227145e-1
QQN-GoldenSection,343,1.601807e-1
QQN-GoldenSection,394,1.199216e-1
QQN-GoldenSection,452,3.250010e-2
QQN-GoldenSection,500,9.380258e-3
QQN-GoldenSection,548,1.487355e-3
QQN-GoldenSection,596,2.724015e-4
QQN-GoldenSection,644,1.708746e-5
QQN-GoldenSection,692,1.133289e-6
QQN-GoldenSection,740,4.911571e-10
QQN-GoldenSection,788,3.409759e-14
QQN-GoldenSection,792,4.280050e-19
QQN-GoldenSection,2,1.171674e1
QQN-GoldenSection,52,1.171674e1
QQN-GoldenSection,102,4.227485e0
QQN-GoldenSection,150,1.829467e0
QQN-GoldenSection,201,7.163712e-1
QQN-GoldenSection,252,9.437387e-2
QQN-GoldenSection,310,8.046337e-2
QQN-GoldenSection,358,3.339663e-2
QQN-GoldenSection,406,7.329465e-3
QQN-GoldenSection,454,1.474350e-3
QQN-GoldenSection,502,2.319472e-4
QQN-GoldenSection,550,5.450800e-5
QQN-GoldenSection,598,2.468511e-7
QQN-GoldenSection,646,3.262639e-9
QQN-GoldenSection,694,3.648528e-11
QQN-GoldenSection,742,1.027860e-13
QQN-GoldenSection,746,7.271677e-17
QQN-GoldenSection,2,1.247344e1
QQN-GoldenSection,53,1.247344e1
QQN-GoldenSection,103,3.371033e0
QQN-GoldenSection,151,1.031446e0
QQN-GoldenSection,202,4.740809e-1
QQN-GoldenSection,253,1.243733e-1
QQN-GoldenSection,311,1.024120e-1
QQN-GoldenSection,359,3.614999e-2
QQN-GoldenSection,407,8.729166e-3
QQN-GoldenSection,455,1.989773e-3
QQN-GoldenSection,503,3.625450e-4
QQN-GoldenSection,551,4.916775e-6
QQN-GoldenSection,599,4.210190e-8
QQN-GoldenSection,647,1.215092e-9
QQN-GoldenSection,695,7.558535e-13
QQN-GoldenSection,699,8.227210e-16
QQN-GoldenSection,2,1.505903e1
QQN-GoldenSection,53,1.505903e1
QQN-GoldenSection,103,5.626745e0
QQN-GoldenSection,151,1.368081e0
QQN-GoldenSection,200,6.364101e-1
QQN-GoldenSection,249,3.282235e-1
QQN-GoldenSection,310,2.010666e-1
QQN-GoldenSection,358,6.286602e-2
QQN-GoldenSection,406,1.787907e-2
QQN-GoldenSection,454,4.920390e-3
QQN-GoldenSection,502,9.297051e-4
QQN-GoldenSection,550,6.678718e-5
QQN-GoldenSection,598,1.321381e-6
QQN-GoldenSection,646,2.529531e-9
QQN-GoldenSection,694,6.745269e-12
QQN-GoldenSection,698,3.543348e-17
QQN-GoldenSection,2,1.075026e1
QQN-GoldenSection,53,1.075026e1
QQN-GoldenSection,103,2.786629e0
QQN-GoldenSection,152,8.466561e-1
QQN-GoldenSection,203,3.764726e-1
QQN-GoldenSection,254,1.029923e-1
QQN-GoldenSection,312,8.668916e-2
QQN-GoldenSection,360,2.987031e-2
QQN-GoldenSection,408,6.973336e-3
QQN-GoldenSection,456,1.440406e-3
QQN-GoldenSection,504,2.741992e-4
QQN-GoldenSection,552,6.242379e-6
QQN-GoldenSection,600,2.382206e-8
QQN-GoldenSection,648,1.721687e-10
QQN-GoldenSection,696,2.560336e-12
QQN-GoldenSection,700,1.504373e-15
QQN-GoldenSection,2,1.627471e1
QQN-GoldenSection,53,1.627471e1
QQN-GoldenSection,103,5.399154e0
QQN-GoldenSection,151,1.224053e0
QQN-GoldenSection,200,5.871520e-1
QQN-GoldenSection,249,3.212630e-1
QQN-GoldenSection,310,2.045389e-1
QQN-GoldenSection,358,6.327595e-2
QQN-GoldenSection,406,1.819835e-2
QQN-GoldenSection,454,5.460682e-3
QQN-GoldenSection,502,9.798943e-4
QQN-GoldenSection,550,9.255447e-5
QQN-GoldenSection,598,1.811812e-6
QQN-GoldenSection,646,3.502661e-9
QQN-GoldenSection,694,3.683618e-12
QQN-GoldenSection,698,4.681219e-16
QQN-GoldenSection,2,1.705309e1
QQN-GoldenSection,53,1.705309e1
QQN-GoldenSection,103,5.271321e0
QQN-GoldenSection,151,1.185015e0
QQN-GoldenSection,200,5.747647e-1
QQN-GoldenSection,249,3.209467e-1
QQN-GoldenSection,310,2.071032e-1
QQN-GoldenSection,358,6.380619e-2
QQN-GoldenSection,406,1.844926e-2
QQN-GoldenSection,454,5.753616e-3
QQN-GoldenSection,502,1.010392e-3
QQN-GoldenSection,550,1.053543e-4
QQN-GoldenSection,598,2.079983e-6
QQN-GoldenSection,646,4.422174e-9
QQN-GoldenSection,694,3.752748e-12
QQN-GoldenSection,698,7.263235e-16
QQN-GoldenSection,2,1.962215e1
QQN-GoldenSection,53,1.962215e1
QQN-GoldenSection,103,6.199982e0
QQN-GoldenSection,151,1.143318e0
QQN-GoldenSection,199,5.659879e-1
QQN-GoldenSection,247,3.327037e-1
QQN-GoldenSection,295,2.221370e-1
QQN-GoldenSection,344,1.582244e-1
QQN-GoldenSection,395,1.172409e-1
QQN-GoldenSection,453,3.176390e-2
QQN-GoldenSection,501,9.077620e-3
QQN-GoldenSection,549,1.459714e-3
QQN-GoldenSection,597,2.885740e-4
QQN-GoldenSection,645,1.707335e-5
QQN-GoldenSection,693,1.257903e-6
QQN-GoldenSection,741,5.571841e-10
QQN-GoldenSection,789,3.543362e-14
