Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,5.424502e1,1.734360e0
QQN-GoldenSection,56,5.424502e1,1.734360e0
QQN-GoldenSection,110,2.002874e-1,-6.983463e-1
QQN-GoldenSection,168,2.001929e-1,-6.985514e-1
QQN-GoldenSection,223,2.000798e-1,-6.987967e-1
QQN-GoldenSection,277,1.150278e-3,-2.939197e0
QQN-GoldenSection,335,1.140085e-3,-2.943063e0
QQN-GoldenSection,383,9.361934e-4,-3.028634e0
QQN-GoldenSection,431,8.350144e-5,-4.078306e0
QQN-GoldenSection,479,7.900410e-6,-5.102350e0
QQN-GoldenSection,527,2.477255e-7,-6.606029e0
QQN-GoldenSection,575,2.004647e-8,-7.697962e0
QQN-GoldenSection,623,1.946778e-11,-1.071068e1
QQN-GoldenSection,671,3.110868e-14,-1.350712e1
QQN-GoldenSection,675,1.026027e-18,-1.500000e1
QQN-GoldenSection,2,9.301841e0,9.685689e-1
QQN-GoldenSection,55,9.301841e0,9.685689e-1
QQN-GoldenSection,106,3.708210e0,5.691643e-1
QQN-GoldenSection,158,3.413314e0,5.331762e-1
QQN-GoldenSection,206,3.215859e0,5.072969e-1
QQN-GoldenSection,258,3.070197e0,4.871662e-1
QQN-GoldenSection,307,2.940885e0,4.684780e-1
QQN-GoldenSection,359,2.833521e0,4.523265e-1
QQN-GoldenSection,408,2.732867e0,4.366186e-1
QQN-GoldenSection,460,2.645059e0,4.224354e-1
QQN-GoldenSection,510,2.560680e0,4.083553e-1
QQN-GoldenSection,562,2.485024e0,3.953306e-1
QQN-GoldenSection,612,2.411282e0,3.822481e-1
QQN-GoldenSection,664,2.343992e0,3.699562e-1
QQN-GoldenSection,714,2.277787e0,3.575132e-1
QQN-GoldenSection,766,2.216701e0,3.457072e-1
QQN-GoldenSection,816,2.156259e0,3.337009e-1
QQN-GoldenSection,868,2.099978e0,3.222146e-1
QQN-GoldenSection,918,2.043998e0,3.104804e-1
QQN-GoldenSection,970,1.991474e0,2.991747e-1
QQN-GoldenSection,1021,1.938983e0,2.875739e-1
QQN-GoldenSection,2,8.425632e1,1.925603e0
QQN-GoldenSection,55,8.425632e1,1.925603e0
QQN-GoldenSection,106,4.323958e0,6.358814e-1
QQN-GoldenSection,164,4.185355e0,6.217323e-1
QQN-GoldenSection,212,3.956828e0,5.973472e-1
QQN-GoldenSection,260,3.611022e0,5.576301e-1
QQN-GoldenSection,308,3.069464e0,4.870625e-1
QQN-GoldenSection,364,2.706899e0,4.324721e-1
QQN-GoldenSection,417,1.222054e-2,-1.912910e0
QQN-GoldenSection,470,1.217251e-2,-1.914620e0
QQN-GoldenSection,523,1.212475e-2,-1.916327e0
QQN-GoldenSection,576,1.207661e-2,-1.918055e0
QQN-GoldenSection,629,1.202808e-2,-1.919804e0
QQN-GoldenSection,682,1.197914e-2,-1.921574e0
QQN-GoldenSection,735,1.192977e-2,-1.923368e0
QQN-GoldenSection,788,1.187993e-2,-1.925186e0
QQN-GoldenSection,841,1.182962e-2,-1.927029e0
QQN-GoldenSection,894,1.177882e-2,-1.928898e0
QQN-GoldenSection,947,1.172750e-2,-1.930794e0
QQN-GoldenSection,1000,1.167666e-2,-1.932682e0
QQN-GoldenSection,2,1.031930e2,2.013650e0
QQN-GoldenSection,55,1.031930e2,2.013650e0
QQN-GoldenSection,107,3.957965e0,5.974719e-1
QQN-GoldenSection,165,3.848699e0,5.853139e-1
QQN-GoldenSection,213,3.660788e0,5.635745e-1
QQN-GoldenSection,261,3.613813e0,5.579656e-1
QQN-GoldenSection,309,2.988170e0,4.754053e-1
QQN-GoldenSection,365,2.702149e0,4.317093e-1
QQN-GoldenSection,413,1.212717e-1,-9.162407e-1
QQN-GoldenSection,465,9.189860e-2,-1.036691e0
QQN-GoldenSection,515,8.397769e-2,-1.075836e0
QQN-GoldenSection,567,3.834527e-2,-1.416288e0
QQN-GoldenSection,615,3.215400e-2,-1.492765e0
QQN-GoldenSection,668,2.139631e-2,-1.669661e0
QQN-GoldenSection,728,1.495957e-2,-1.825081e0
QQN-GoldenSection,776,4.842806e-3,-2.314903e0
QQN-GoldenSection,824,2.001225e-3,-2.698704e0
QQN-GoldenSection,872,5.307475e-4,-3.275112e0
QQN-GoldenSection,920,1.827291e-4,-3.738192e0
QQN-GoldenSection,968,2.500534e-6,-5.601967e0
QQN-GoldenSection,1016,1.741334e-7,-6.759118e0
QQN-GoldenSection,2,8.311954e1,1.919703e0
QQN-GoldenSection,55,8.311954e1,1.919703e0
QQN-GoldenSection,106,4.035730e0,6.059221e-1
QQN-GoldenSection,164,3.909500e0,5.921212e-1
QQN-GoldenSection,212,3.698892e0,5.680717e-1
QQN-GoldenSection,260,3.436276e0,5.360880e-1
QQN-GoldenSection,308,2.904671e0,4.630969e-1
QQN-GoldenSection,364,2.586885e0,4.127771e-1
QQN-GoldenSection,416,4.654362e-2,-1.332140e0
QQN-GoldenSection,469,4.603347e-2,-1.336926e0
QQN-GoldenSection,521,4.553621e-2,-1.341643e0
QQN-GoldenSection,574,4.497717e-2,-1.347008e0
QQN-GoldenSection,622,4.434531e-2,-1.353152e0
QQN-GoldenSection,675,2.028346e-3,-2.692858e0
QQN-GoldenSection,734,1.909908e-3,-2.718987e0
QQN-GoldenSection,782,2.499724e-4,-3.602108e0
QQN-GoldenSection,830,3.258810e-5,-4.486941e0
QQN-GoldenSection,878,9.602483e-7,-6.017616e0
QQN-GoldenSection,926,1.082976e-7,-6.965381e0
QQN-GoldenSection,974,1.684467e-9,-8.773537e0
QQN-GoldenSection,1022,2.152370e-12,-1.166708e1
QQN-GoldenSection,2,4.086466e0,6.113479e-1
QQN-GoldenSection,55,4.086466e0,6.113479e-1
QQN-GoldenSection,104,4.047171e0,6.071516e-1
QQN-GoldenSection,153,1.524428e0,1.831070e-1
QQN-GoldenSection,207,3.595804e-2,-1.444204e0
QQN-GoldenSection,260,3.584825e-2,-1.445532e0
QQN-GoldenSection,314,3.573833e-2,-1.446866e0
QQN-GoldenSection,367,3.562886e-2,-1.448198e0
QQN-GoldenSection,421,3.551979e-2,-1.449530e0
QQN-GoldenSection,474,3.541117e-2,-1.450860e0
QQN-GoldenSection,528,3.530294e-2,-1.452189e0
QQN-GoldenSection,581,3.519516e-2,-1.453517e0
QQN-GoldenSection,635,3.508776e-2,-1.454844e0
QQN-GoldenSection,688,3.498080e-2,-1.456170e0
QQN-GoldenSection,742,3.487430e-2,-1.457495e0
QQN-GoldenSection,795,3.476841e-2,-1.458815e0
QQN-GoldenSection,849,3.466291e-2,-1.460135e0
QQN-GoldenSection,902,3.455786e-2,-1.461453e0
QQN-GoldenSection,956,3.445320e-2,-1.462770e0
QQN-GoldenSection,1009,3.434897e-2,-1.464086e0
QQN-GoldenSection,2,1.925291e1,1.284496e0
QQN-GoldenSection,55,1.925291e1,1.284496e0
QQN-GoldenSection,105,4.308101e0,6.342859e-1
QQN-GoldenSection,153,4.030023e0,6.053075e-1
QQN-GoldenSection,205,1.272772e-1,-8.952496e-1
QQN-GoldenSection,256,1.272036e-1,-8.955007e-1
QQN-GoldenSection,308,1.271300e-1,-8.957520e-1
QQN-GoldenSection,359,1.270564e-1,-8.960035e-1
QQN-GoldenSection,411,1.269828e-1,-8.962550e-1
QQN-GoldenSection,462,1.269093e-1,-8.965066e-1
QQN-GoldenSection,514,1.268358e-1,-8.967582e-1
QQN-GoldenSection,565,1.267623e-1,-8.970099e-1
QQN-GoldenSection,617,1.266888e-1,-8.972617e-1
QQN-GoldenSection,668,1.266154e-1,-8.975136e-1
QQN-GoldenSection,720,1.265419e-1,-8.977655e-1
QQN-GoldenSection,771,1.264686e-1,-8.980174e-1
QQN-GoldenSection,823,1.263952e-1,-8.982694e-1
QQN-GoldenSection,874,1.263219e-1,-8.985214e-1
QQN-GoldenSection,926,1.262486e-1,-8.987735e-1
QQN-GoldenSection,977,1.261753e-1,-8.990257e-1
QQN-GoldenSection,1029,1.261020e-1,-8.992779e-1
QQN-GoldenSection,2,4.895092e1,1.689761e0
QQN-GoldenSection,56,4.895092e1,1.689761e0
QQN-GoldenSection,110,2.338150e-1,-6.311277e-1
QQN-GoldenSection,168,2.337130e-1,-6.313171e-1
QQN-GoldenSection,223,2.335889e-1,-6.315477e-1
QQN-GoldenSection,277,1.592089e-3,-2.798033e0
QQN-GoldenSection,329,1.578208e-3,-2.801836e0
QQN-GoldenSection,383,1.561612e-3,-2.806427e0
QQN-GoldenSection,431,1.541633e-3,-2.812019e0
QQN-GoldenSection,485,1.368724e-3,-2.863684e0
QQN-GoldenSection,543,1.911726e-5,-4.718574e0
QQN-GoldenSection,591,1.479918e-6,-5.829762e0
QQN-GoldenSection,639,2.811890e-9,-8.551002e0
QQN-GoldenSection,687,4.252218e-13,-1.237138e1
QQN-GoldenSection,691,2.252168e-19,-1.500000e1
QQN-GoldenSection,2,1.995372e1,1.300024e0
QQN-GoldenSection,55,1.995372e1,1.300024e0
QQN-GoldenSection,105,4.371546e0,6.406351e-1
QQN-GoldenSection,153,4.091809e0,6.119154e-1
QQN-GoldenSection,205,1.347411e-1,-8.704999e-1
QQN-GoldenSection,256,1.346650e-1,-8.707452e-1
QQN-GoldenSection,308,1.345889e-1,-8.709908e-1
QQN-GoldenSection,359,1.345128e-1,-8.712365e-1
QQN-GoldenSection,411,1.344367e-1,-8.714822e-1
QQN-GoldenSection,462,1.343606e-1,-8.717281e-1
QQN-GoldenSection,514,1.342846e-1,-8.719739e-1
QQN-GoldenSection,565,1.342085e-1,-8.722199e-1
QQN-GoldenSection,617,1.341325e-1,-8.724659e-1
QQN-GoldenSection,668,1.340565e-1,-8.727120e-1
QQN-GoldenSection,720,1.339806e-1,-8.729581e-1
QQN-GoldenSection,771,1.339047e-1,-8.732042e-1
QQN-GoldenSection,823,1.338288e-1,-8.734504e-1
QQN-GoldenSection,874,1.337529e-1,-8.736967e-1
QQN-GoldenSection,926,1.336771e-1,-8.739429e-1
QQN-GoldenSection,977,1.336013e-1,-8.741893e-1
QQN-GoldenSection,1029,1.335255e-1,-8.744357e-1
QQN-GoldenSection,2,3.788069e1,1.578418e0
QQN-GoldenSection,55,3.788069e1,1.578418e0
QQN-GoldenSection,106,4.467064e0,6.500221e-1
QQN-GoldenSection,157,4.246759e0,6.280577e-1
QQN-GoldenSection,205,4.072009e0,6.098087e-1
QQN-GoldenSection,256,3.929889e0,5.943803e-1
QQN-GoldenSection,304,3.798981e0,5.796671e-1
QQN-GoldenSection,355,3.685096e0,5.664488e-1
QQN-GoldenSection,404,3.576360e0,5.534412e-1
QQN-GoldenSection,455,3.478839e0,5.414343e-1
QQN-GoldenSection,504,3.384176e0,5.294530e-1
QQN-GoldenSection,555,3.297757e0,5.182187e-1
QQN-GoldenSection,604,3.213077e0,5.069211e-1
QQN-GoldenSection,655,3.134870e0,4.962196e-1
QQN-GoldenSection,704,3.057769e0,4.854047e-1
QQN-GoldenSection,755,2.986166e0,4.751139e-1
