Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,1.143257e1
QQN-GoldenSection,50,1.143257e1
QQN-GoldenSection,99,1.619746e-2
QQN-GoldenSection,158,4.696646e-5
QQN-GoldenSection,206,6.686150e-7
QQN-GoldenSection,254,5.566091e-9
QQN-GoldenSection,302,7.862486e-11
QQN-GoldenSection,306,8.711522e-14
QQN-GoldenSection,2,1.139587e1
QQN-GoldenSection,50,1.139587e1
QQN-GoldenSection,99,7.106480e-3
QQN-GoldenSection,148,2.001278e-5
QQN-GoldenSection,205,4.681045e-7
QQN-GoldenSection,253,3.129777e-9
QQN-GoldenSection,301,8.813676e-12
QQN-GoldenSection,305,3.360485e-14
QQN-GoldenSection,2,1.201968e1
QQN-GoldenSection,50,1.201968e1
QQN-GoldenSection,108,1.328996e-2
QQN-GoldenSection,156,1.121733e-2
QQN-GoldenSection,204,1.313956e-6
QQN-GoldenSection,252,2.910602e-8
QQN-GoldenSection,300,7.471965e-11
QQN-GoldenSection,304,2.066246e-13
QQN-GoldenSection,2,1.149132e1
QQN-GoldenSection,50,1.149132e1
QQN-GoldenSection,99,1.571331e-2
QQN-GoldenSection,158,4.047693e-5
QQN-GoldenSection,206,6.074156e-7
QQN-GoldenSection,254,8.558616e-9
QQN-GoldenSection,302,1.003127e-10
QQN-GoldenSection,306,1.046881e-13
QQN-GoldenSection,2,9.950225e0
QQN-GoldenSection,50,9.950225e0
QQN-GoldenSection,99,6.696316e-3
QQN-GoldenSection,148,1.423840e-5
QQN-GoldenSection,205,3.109088e-7
QQN-GoldenSection,253,1.787120e-9
QQN-GoldenSection,301,4.270532e-12
QQN-GoldenSection,305,2.264392e-14
QQN-GoldenSection,2,1.152361e1
QQN-GoldenSection,50,1.152361e1
QQN-GoldenSection,108,2.251041e-2
QQN-GoldenSection,156,2.001650e-2
QQN-GoldenSection,204,2.043207e-6
QQN-GoldenSection,252,4.960645e-8
QQN-GoldenSection,300,1.057046e-9
QQN-GoldenSection,348,2.130949e-12
QQN-GoldenSection,352,1.497650e-14
QQN-GoldenSection,2,1.217111e1
QQN-GoldenSection,50,1.217111e1
QQN-GoldenSection,99,1.430957e-2
QQN-GoldenSection,158,1.981784e-5
QQN-GoldenSection,206,2.689332e-7
QQN-GoldenSection,254,1.995955e-9
QQN-GoldenSection,302,4.433697e-11
QQN-GoldenSection,350,4.253399e-13
QQN-GoldenSection,354,1.465748e-14
QQN-GoldenSection,2,1.067887e1
QQN-GoldenSection,50,1.067887e1
QQN-GoldenSection,108,1.345338e-2
QQN-GoldenSection,156,1.212648e-2
QQN-GoldenSection,204,1.568937e-6
QQN-GoldenSection,252,3.223379e-8
QQN-GoldenSection,300,3.591307e-11
QQN-GoldenSection,304,1.143868e-13
QQN-GoldenSection,2,1.143819e1
QQN-GoldenSection,50,1.143819e1
QQN-GoldenSection,99,1.382152e-2
QQN-GoldenSection,148,6.801481e-5
QQN-GoldenSection,205,1.754977e-6
QQN-GoldenSection,253,8.554865e-9
QQN-GoldenSection,301,1.363978e-11
QQN-GoldenSection,305,1.670713e-14
QQN-GoldenSection,2,1.162016e1
QQN-GoldenSection,50,1.162016e1
QQN-GoldenSection,99,1.724466e-2
QQN-GoldenSection,148,8.104815e-5
QQN-GoldenSection,205,1.320637e-6
QQN-GoldenSection,253,7.331881e-9
QQN-GoldenSection,301,8.448112e-11
QQN-GoldenSection,305,3.182823e-14
QQN-GoldenSection,2,1.317334e1
QQN-GoldenSection,50,1.317334e1
QQN-GoldenSection,99,1.781030e-2
QQN-GoldenSection,148,7.733614e-5
QQN-GoldenSection,205,1.265413e-6
QQN-GoldenSection,253,6.848973e-9
QQN-GoldenSection,301,8.093250e-11
QQN-GoldenSection,305,1.845574e-13
QQN-GoldenSection,2,1.279958e1
QQN-GoldenSection,50,1.279958e1
QQN-GoldenSection,99,1.389216e-2
QQN-GoldenSection,148,5.729641e-5
QQN-GoldenSection,205,1.314328e-6
QQN-GoldenSection,253,5.230838e-9
QQN-GoldenSection,301,1.925427e-11
QQN-GoldenSection,305,6.767966e-14
QQN-GoldenSection,2,1.324160e1
QQN-GoldenSection,50,1.324160e1
QQN-GoldenSection,99,1.932186e-2
QQN-GoldenSection,158,7.720483e-5
QQN-GoldenSection,206,8.988033e-7
QQN-GoldenSection,254,9.320226e-10
QQN-GoldenSection,302,2.164852e-11
QQN-GoldenSection,306,2.003495e-13
QQN-GoldenSection,2,1.155069e1
QQN-GoldenSection,50,1.155069e1
QQN-GoldenSection,99,1.376448e-2
QQN-GoldenSection,158,4.463309e-5
QQN-GoldenSection,206,5.225815e-7
QQN-GoldenSection,254,7.839136e-10
QQN-GoldenSection,302,1.141137e-11
QQN-GoldenSection,306,6.810385e-14
QQN-GoldenSection,2,1.304739e1
QQN-GoldenSection,50,1.304739e1
QQN-GoldenSection,99,1.070505e-2
QQN-GoldenSection,158,1.951276e-5
