Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,8.024635e1
QQN-GoldenSection,54,8.024635e1
QQN-GoldenSection,109,5.670908e1
QQN-GoldenSection,167,3.411319e1
QQN-GoldenSection,215,3.248329e1
QQN-GoldenSection,263,3.186866e1
QQN-GoldenSection,311,3.183877e1
QQN-GoldenSection,359,3.183860e1
QQN-GoldenSection,407,3.183859e1
QQN-GoldenSection,421,3.183859e1
QQN-GoldenSection,425,3.183859e1
QQN-GoldenSection,2,8.252745e1
QQN-GoldenSection,54,8.252745e1
QQN-GoldenSection,109,5.753463e1
QQN-GoldenSection,167,3.944226e1
QQN-GoldenSection,215,3.191094e1
QQN-GoldenSection,276,2.039113e1
QQN-GoldenSection,324,1.890420e1
QQN-GoldenSection,372,1.890418e1
QQN-GoldenSection,420,1.890418e1
QQN-GoldenSection,468,1.890418e1
QQN-GoldenSection,482,1.890418e1
QQN-GoldenSection,486,1.890418e1
QQN-GoldenSection,2,7.473296e1
QQN-GoldenSection,56,7.473296e1
QQN-GoldenSection,109,6.438371e1
QQN-GoldenSection,164,5.548734e1
QQN-GoldenSection,216,4.218756e1
QQN-GoldenSection,271,3.632030e1
QQN-GoldenSection,326,1.995915e1
QQN-GoldenSection,381,1.989916e1
QQN-GoldenSection,2,8.130407e1
QQN-GoldenSection,53,8.130407e1
QQN-GoldenSection,108,2.117637e1
QQN-GoldenSection,166,1.096282e1
QQN-GoldenSection,214,1.094489e1
QQN-GoldenSection,262,1.094454e1
QQN-GoldenSection,310,1.094454e1
QQN-GoldenSection,324,1.094454e1
QQN-GoldenSection,328,1.094454e1
QQN-GoldenSection,2,7.829766e1
QQN-GoldenSection,53,7.829766e1
QQN-GoldenSection,108,3.779349e1
QQN-GoldenSection,166,1.045147e1
QQN-GoldenSection,214,8.014115e0
QQN-GoldenSection,262,5.072302e0
QQN-GoldenSection,310,4.975449e0
QQN-GoldenSection,358,4.974796e0
QQN-GoldenSection,406,4.974790e0
QQN-GoldenSection,420,4.974790e0
QQN-GoldenSection,434,4.974790e0
QQN-GoldenSection,438,4.974790e0
QQN-GoldenSection,2,8.175853e1
QQN-GoldenSection,56,8.175853e1
QQN-GoldenSection,111,4.174699e1
