Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,52,4.124367e0
QQN-GoldenSection,104,3.574998e0
QQN-GoldenSection,162,3.574452e0
QQN-GoldenSection,176,3.574452e0
QQN-GoldenSection,190,3.574452e0
QQN-GoldenSection,194,3.574452e0
QQN-GoldenSection,2,4.045273e0
QQN-GoldenSection,52,4.045273e0
QQN-GoldenSection,104,3.577273e0
QQN-GoldenSection,162,3.574455e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,214,3.574452e0
QQN-GoldenSection,2,3.746506e0
QQN-GoldenSection,53,3.746506e0
QQN-GoldenSection,105,3.576495e0
QQN-GoldenSection,163,3.574455e0
QQN-GoldenSection,211,3.574452e0
QQN-GoldenSection,215,3.574452e0
QQN-GoldenSection,2,4.421747e0
QQN-GoldenSection,52,4.421747e0
QQN-GoldenSection,104,3.594137e0
QQN-GoldenSection,162,3.574481e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,228,3.574452e0
QQN-GoldenSection,2,4.608254e0
QQN-GoldenSection,50,4.608254e0
QQN-GoldenSection,100,3.488533e0
QQN-GoldenSection,149,2.142124e0
QQN-GoldenSection,198,1.646311e0
QQN-GoldenSection,247,1.646225e0
QQN-GoldenSection,296,1.646224e0
QQN-GoldenSection,310,1.646224e0
QQN-GoldenSection,2,4.590223e0
QQN-GoldenSection,50,4.590223e0
QQN-GoldenSection,101,3.181931e0
QQN-GoldenSection,159,2.353586e0
QQN-GoldenSection,207,2.321985e0
QQN-GoldenSection,255,2.317191e0
QQN-GoldenSection,303,2.316854e0
QQN-GoldenSection,351,2.316849e0
QQN-GoldenSection,365,2.316849e0
QQN-GoldenSection,379,2.316849e0
QQN-GoldenSection,383,2.316849e0
QQN-GoldenSection,2,4.506810e0
QQN-GoldenSection,52,4.506810e0
QQN-GoldenSection,104,3.613221e0
QQN-GoldenSection,162,3.574483e0
QQN-GoldenSection,210,3.574453e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,238,3.574452e0
QQN-GoldenSection,242,3.574452e0
QQN-GoldenSection,2,4.178293e0
QQN-GoldenSection,52,4.178293e0
QQN-GoldenSection,104,3.587606e0
QQN-GoldenSection,162,3.574473e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,238,3.574452e0
QQN-GoldenSection,242,3.574452e0
QQN-GoldenSection,2,4.325353e0
QQN-GoldenSection,52,4.325353e0
QQN-GoldenSection,104,3.578908e0
QQN-GoldenSection,162,3.574459e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,224,3.574452e0
QQN-GoldenSection,228,3.574452e0
QQN-GoldenSection,2,4.308201e0
QQN-GoldenSection,52,4.308201e0
QQN-GoldenSection,104,3.575603e0
QQN-GoldenSection,162,3.574454e0
QQN-GoldenSection,176,3.574452e0
QQN-GoldenSection,180,3.574452e0
QQN-GoldenSection,2,4.171490e0
QQN-GoldenSection,52,4.171490e0
QQN-GoldenSection,104,3.579285e0
QQN-GoldenSection,162,3.574454e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,214,3.574452e0
QQN-GoldenSection,2,4.221181e0
QQN-GoldenSection,52,4.221181e0
QQN-GoldenSection,104,3.587608e0
QQN-GoldenSection,162,3.574464e0
QQN-GoldenSection,210,3.574452e0
QQN-GoldenSection,258,3.574452e0
QQN-GoldenSection,262,3.574452e0
QQN-Bisection-1,2,3.973364e0
QQN-Bisection-1,69,3.973364e0
QQN-Bisection-1,132,3.583739e0
QQN-Bisection-1,172,3.574899e0
QQN-Bisection-1,193,3.574453e0
QQN-Bisection-1,214,3.574452e0
QQN-Bisection-1,218,3.574452e0
QQN-Bisection-1,2,4.184487e0
QQN-Bisection-1,69,4.184487e0
