Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,-1.641847e0
QQN-GoldenSection,55,-1.641847e0
QQN-GoldenSection,108,-2.429938e0
QQN-GoldenSection,163,-2.976709e0
QQN-GoldenSection,218,-3.053775e0
QQN-GoldenSection,276,-3.054774e0
QQN-GoldenSection,324,-3.055011e0
QQN-GoldenSection,385,-3.062071e0
QQN-GoldenSection,433,-3.069580e0
QQN-GoldenSection,494,-3.080073e0
QQN-GoldenSection,555,-3.206108e0
QQN-GoldenSection,617,-3.654717e0
QQN-GoldenSection,677,-3.781605e0
QQN-GoldenSection,738,-3.787389e0
QQN-GoldenSection,798,-3.795796e0
QQN-GoldenSection,859,-3.807542e0
QQN-GoldenSection,917,-3.826700e0
QQN-GoldenSection,969,-3.983049e0
QQN-GoldenSection,1018,-4.079887e0
QQN-GoldenSection,2,-7.159033e-1
QQN-GoldenSection,51,-7.159033e-1
QQN-GoldenSection,105,-2.374771e0
QQN-GoldenSection,163,-2.422973e0
QQN-GoldenSection,211,-2.450320e0
QQN-GoldenSection,259,-2.517672e0
QQN-GoldenSection,307,-2.649173e0
QQN-GoldenSection,355,-2.764658e0
QQN-GoldenSection,403,-2.952514e0
QQN-GoldenSection,451,-2.975115e0
QQN-GoldenSection,499,-2.984333e0
QQN-GoldenSection,547,-2.984587e0
QQN-GoldenSection,595,-2.984590e0
QQN-GoldenSection,643,-2.984669e0
QQN-GoldenSection,704,-3.070798e0
QQN-GoldenSection,765,-3.751841e0
QQN-GoldenSection,826,-3.774349e0
QQN-GoldenSection,886,-3.776648e0
QQN-GoldenSection,947,-3.777993e0
QQN-GoldenSection,1007,-3.778842e0
QQN-GoldenSection,2,-1.016261e0
QQN-GoldenSection,52,-1.016261e0
QQN-GoldenSection,107,-1.504924e0
QQN-GoldenSection,165,-1.507879e0
QQN-GoldenSection,220,-1.508856e0
QQN-GoldenSection,274,-1.859422e0
QQN-GoldenSection,328,-2.169339e0
QQN-GoldenSection,376,-2.179805e0
QQN-GoldenSection,428,-2.370605e0
QQN-GoldenSection,481,-2.772577e0
QQN-GoldenSection,534,-3.041297e0
QQN-GoldenSection,585,-3.043602e0
QQN-GoldenSection,638,-3.043734e0
QQN-GoldenSection,690,-3.043876e0
QQN-GoldenSection,743,-3.044021e0
QQN-GoldenSection,795,-3.044182e0
QQN-GoldenSection,848,-3.044359e0
QQN-GoldenSection,900,-3.044556e0
QQN-GoldenSection,953,-3.044777e0
QQN-GoldenSection,1005,-3.045028e0
QQN-GoldenSection,2,-2.046471e0
QQN-GoldenSection,55,-2.046471e0
QQN-GoldenSection,108,-3.240061e0
QQN-GoldenSection,163,-3.992690e0
QQN-GoldenSection,218,-4.440692e0
QQN-GoldenSection,276,-4.463931e0
QQN-GoldenSection,337,-4.464008e0
QQN-GoldenSection,385,-4.464087e0
QQN-GoldenSection,446,-4.464182e0
QQN-GoldenSection,507,-4.464259e0
QQN-GoldenSection,568,-4.464337e0
QQN-GoldenSection,629,-4.464420e0
QQN-GoldenSection,690,-4.464507e0
