Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,2.695748e1,1.430679e0
QQN-GoldenSection,55,2.695748e1,1.430679e0
QQN-GoldenSection,106,3.770629e0,5.764138e-1
QQN-GoldenSection,157,3.564888e0,5.520459e-1
QQN-GoldenSection,205,3.402248e0,5.317660e-1
QQN-GoldenSection,256,3.272979e0,5.149433e-1
QQN-GoldenSection,305,3.154939e0,4.989910e-1
QQN-GoldenSection,356,3.053591e0,4.848109e-1
QQN-GoldenSection,405,2.957339e0,4.709011e-1
QQN-GoldenSection,456,2.871702e0,4.581393e-1
QQN-GoldenSection,505,2.788824e0,4.454211e-1
QQN-GoldenSection,556,2.713539e0,4.335361e-1
QQN-GoldenSection,605,2.639864e0,4.215816e-1
QQN-GoldenSection,656,2.572014e0,4.102733e-1
QQN-GoldenSection,705,2.505117e0,3.988281e-1
QQN-GoldenSection,756,2.443000e0,3.879234e-1
QQN-GoldenSection,806,2.381511e0,3.768525e-1
QQN-GoldenSection,857,2.324003e0,3.662367e-1
QQN-GoldenSection,907,2.266856e0,3.554239e-1
QQN-GoldenSection,958,2.213078e0,3.449968e-1
QQN-GoldenSection,1008,2.159442e0,3.343415e-1
QQN-GoldenSection,2,1.017122e1,1.007373e0
QQN-GoldenSection,55,1.017122e1,1.007373e0
QQN-GoldenSection,105,3.932169e0,5.946322e-1
QQN-GoldenSection,153,3.625681e0,5.593896e-1
QQN-GoldenSection,205,8.578809e-2,-1.066573e0
QQN-GoldenSection,257,8.573014e-2,-1.066866e0
QQN-GoldenSection,309,8.567217e-2,-1.067160e0
QQN-GoldenSection,361,8.561420e-2,-1.067454e0
QQN-GoldenSection,413,8.555627e-2,-1.067748e0
QQN-GoldenSection,465,8.549836e-2,-1.068042e0
QQN-GoldenSection,517,8.544048e-2,-1.068336e0
QQN-GoldenSection,569,8.538261e-2,-1.068631e0
QQN-GoldenSection,621,8.532477e-2,-1.068925e0
QQN-GoldenSection,673,8.526695e-2,-1.069219e0
QQN-GoldenSection,725,8.520916e-2,-1.069514e0
QQN-GoldenSection,777,8.515141e-2,-1.069808e0
QQN-GoldenSection,829,8.509369e-2,-1.070103e0
QQN-GoldenSection,881,8.503598e-2,-1.070397e0
QQN-GoldenSection,933,8.497831e-2,-1.070692e0
QQN-GoldenSection,985,8.492065e-2,-1.070987e0
QQN-GoldenSection,1037,8.486303e-2,-1.071281e0
QQN-GoldenSection,2,6.805458e1,1.832857e0
QQN-GoldenSection,55,6.805458e1,1.832857e0
QQN-GoldenSection,106,3.931199e0,5.945250e-1
QQN-GoldenSection,164,3.794625e0,5.791689e-1
QQN-GoldenSection,212,3.572997e0,5.530327e-1
QQN-GoldenSection,260,3.214491e0,5.071122e-1
QQN-GoldenSection,308,2.714499e0,4.336897e-1
QQN-GoldenSection,364,2.355615e0,3.721043e-1
QQN-GoldenSection,417,1.289588e-2,-1.889549e0
QQN-GoldenSection,470,1.286314e-2,-1.890653e0
QQN-GoldenSection,523,1.283046e-2,-1.891758e0
QQN-GoldenSection,576,1.279785e-2,-1.892863e0
QQN-GoldenSection,629,1.276532e-2,-1.893968e0
QQN-GoldenSection,682,1.273286e-2,-1.895074e0
QQN-GoldenSection,735,1.270047e-2,-1.896180e0
QQN-GoldenSection,788,1.266816e-2,-1.897287e0
QQN-GoldenSection,841,1.263591e-2,-1.898393e0
QQN-GoldenSection,894,1.260374e-2,-1.899500e0
QQN-GoldenSection,947,1.257164e-2,-1.900608e0
QQN-GoldenSection,1000,1.253971e-2,-1.901713e0
