Optimizer,MaxEvaluation,ObjectiveValue
Adam-Fast,2,1.011298e1
Adam-Fast,6,1.011298e1
Adam-Fast,10,8.320944e0
Adam-Fast,14,6.748973e0
Adam-Fast,18,5.402950e0
Adam-Fast,22,4.287610e0
Adam-Fast,26,3.406246e0
Adam-Fast,30,2.760496e0
Adam-Fast,34,2.350257e0
Adam-Fast,38,2.173361e0
Adam-Fast,42,2.220722e0
Adam-Fast,46,2.443264e0
Adam-Fast,50,2.672275e0
Adam-Fast,54,2.744691e0
Adam-Fast,58,2.743717e0
Adam-Fast,2,1.154570e1
Adam-Fast,6,1.154570e1
Adam-Fast,10,9.595317e0
Adam-Fast,14,7.862703e0
Adam-Fast,18,6.353082e0
Adam-Fast,22,5.070526e0
Adam-Fast,26,4.017688e0
Adam-Fast,30,3.195591e0
Adam-Fast,34,2.603570e0
Adam-Fast,38,2.239546e0
Adam-Fast,42,2.100608e0
Adam-Fast,46,2.181455e0
Adam-Fast,50,2.450740e0
Adam-Fast,54,2.757141e0
Adam-Fast,58,2.926060e0
Adam-Fast,62,2.952661e0
Adam-Fast,2,9.767975e0
Adam-Fast,6,9.767975e0
Adam-Fast,10,8.013413e0
Adam-Fast,14,6.479471e0
Adam-Fast,18,5.172202e0
Adam-Fast,22,4.096509e0
Adam-Fast,26,3.255845e0
Adam-Fast,30,2.651946e0
Adam-Fast,34,2.284521e0
Adam-Fast,38,2.149560e0
Adam-Fast,42,2.227810e0
Adam-Fast,46,2.449981e0
Adam-Fast,50,2.690013e0
Adam-Fast,54,2.824765e0
Adam-Fast,58,2.768430e0
Adam-Fast,2,9.804724e0
Adam-Fast,6,9.804724e0
Adam-Fast,10,8.040471e0
Adam-Fast,14,6.496491e0
Adam-Fast,18,5.178711e0
Adam-Fast,22,4.091893e0
Adam-Fast,26,3.239345e0
Adam-Fast,30,2.622681e0
Adam-Fast,34,2.241688e0
Adam-Fast,38,2.093709e0
Adam-Fast,42,2.167391e0
Adam-Fast,46,2.412311e0
Adam-Fast,50,2.704999e0
Adam-Fast,54,2.899960e0
Adam-Fast,58,2.877360e0
Adam-Fast,2,1.008528e1
Adam-Fast,6,1.008528e1
Adam-Fast,10,8.293944e0
Adam-Fast,14,6.722637e0
Adam-Fast,18,5.377223e0
Adam-Fast,22,4.262422e0
Adam-Fast,26,3.381507e0
Adam-Fast,30,2.736078e0
Adam-Fast,34,2.325921e0
Adam-Fast,38,2.148374e0
Adam-Fast,42,2.191837e0
Adam-Fast,46,2.398715e0
Adam-Fast,50,2.625660e0
Adam-Fast,54,2.801791e0
Adam-Fast,58,2.847996e0
Adam-Fast,2,1.070550e1
Adam-Fast,6,1.070550e1
Adam-Fast,10,8.849687e0
Adam-Fast,14,7.213121e0
Adam-Fast,18,5.801465e0
Adam-Fast,22,4.619241e0
Adam-Fast,26,3.669543e0
Adam-Fast,30,2.953764e0
Adam-Fast,34,2.471281e0
Adam-Fast,38,2.217950e0
Adam-Fast,42,2.177034e0
Adam-Fast,46,2.302039e0
Adam-Fast,50,2.532712e0
Adam-Fast,54,2.740748e0
Adam-Fast,58,2.844244e0
Adam-Fast,62,2.795161e0
Adam-Fast,2,9.660411e0
Adam-Fast,6,9.660411e0
Adam-Fast,10,7.927558e0
Adam-Fast,14,6.416037e0
Adam-Fast,18,5.132157e0
Adam-Fast,22,4.081108e0
Adam-Fast,26,3.266649e0
Adam-Fast,30,2.690801e0
Adam-Fast,34,2.353313e0
Adam-Fast,38,2.248442e0
Adam-Fast,42,2.344077e0
Adam-Fast,46,2.515652e0
Adam-Fast,50,2.590396e0
Adam-Fast,54,2.592275e0
Adam-Fast,58,2.622786e0
Adam-Fast,2,1.008002e1
Adam-Fast,6,1.008002e1
Adam-Fast,10,8.294452e0
Adam-Fast,14,6.729214e0
Adam-Fast,18,5.390293e0
Adam-Fast,22,4.282540e0
Adam-Fast,26,3.409375e0
Adam-Fast,30,2.772512e0
Adam-Fast,34,2.371622e0
Adam-Fast,38,2.202468e0
Adam-Fast,42,2.243837e0
Adam-Fast,46,2.409901e0
Adam-Fast,50,2.561442e0
Adam-Fast,54,2.690434e0
Adam-Fast,58,2.787604e0
Adam-Fast,2,9.271872e0
Adam-Fast,6,9.271872e0
Adam-Fast,10,7.579848e0
Adam-Fast,14,6.109674e0
Adam-Fast,18,4.867798e0
Adam-Fast,22,3.859550e0
Adam-Fast,26,3.088814e0
Adam-Fast,30,2.557732e0
Adam-Fast,34,2.266194e0
Adam-Fast,38,2.208667e0
Adam-Fast,42,2.352427e0
Adam-Fast,46,2.560205e0
Adam-Fast,50,2.652645e0
Adam-Fast,54,2.660956e0
Adam-Fast,58,2.614809e0
Adam-Fast,2,1.020709e1
Adam-Fast,6,1.020709e1
Adam-Fast,10,8.403284e0
Adam-Fast,14,6.819390e0
Adam-Fast,18,5.461262e0
Adam-Fast,22,4.333608e0
Adam-Fast,26,3.439684e0
Adam-Fast,30,2.781007e0
Adam-Fast,34,2.356903e0
Adam-Fast,38,2.162211e0
Adam-Fast,42,2.174611e0
Adam-Fast,46,2.334471e0
Adam-Fast,50,2.586754e0
Adam-Fast,54,2.848112e0
Adam-Fast,58,2.885424e0
Adam-Fast,2,1.033413e1
Adam-Fast,6,1.033413e1
Adam-Fast,10,8.527331e0
Adam-Fast,14,6.940811e0
Adam-Fast,18,5.580570e0
Adam-Fast,22,4.451494e0
Adam-Fast,26,3.557049e0
Adam-Fast,30,2.898968e0
Adam-Fast,34,2.476712e0
Adam-Fast,38,2.284410e0
Adam-Fast,42,2.292769e0
Adam-Fast,46,2.401668e0
Adam-Fast,50,2.491241e0
Adam-Fast,54,2.594493e0
Adam-Fast,58,2.700430e0
Adam-Fast,2,1.046625e1
Adam-Fast,6,1.046625e1
Adam-Fast,10,8.630771e0
Adam-Fast,14,7.014583e0
Adam-Fast,18,5.623331e0
Adam-Fast,22,4.461503e0
Adam-Fast,26,3.532140e0
Adam-Fast,30,2.836619e0
Adam-Fast,34,2.374564e0
Adam-Fast,38,2.143688e0
Adam-Fast,42,2.136766e0
Adam-Fast,46,2.322958e0
Adam-Fast,50,2.619640e0
Adam-Fast,54,2.866578e0
