Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,9.649605e0,9.845096e-1
QQN-GoldenSection,55,9.649605e0,9.845096e-1
QQN-GoldenSection,109,3.737199e0,5.725462e-1
QQN-GoldenSection,167,2.391405e0,3.786531e-1
QQN-GoldenSection,228,1.645136e0,2.162018e-1
QQN-GoldenSection,276,1.159165e0,6.414520e-2
QQN-GoldenSection,324,9.808723e-1,-8.387549e-3
QQN-GoldenSection,372,8.343221e-1,-7.866626e-2
QQN-GoldenSection,420,8.020684e-1,-9.578862e-2
QQN-GoldenSection,468,6.510033e-1,-1.864168e-1
QQN-GoldenSection,516,5.747889e-1,-2.404917e-1
QQN-GoldenSection,564,4.389365e-1,-3.575983e-1
QQN-GoldenSection,612,3.369242e-1,-4.724678e-1
QQN-GoldenSection,660,3.258890e-1,-4.869303e-1
QQN-GoldenSection,708,3.211081e-1,-4.933487e-1
QQN-GoldenSection,756,3.156800e-1,-5.007529e-1
QQN-GoldenSection,817,2.689845e-1,-5.702727e-1
QQN-GoldenSection,878,2.474209e-1,-6.065635e-1
QQN-GoldenSection,938,2.376596e-1,-6.240447e-1
QQN-GoldenSection,999,2.311331e-1,-6.361378e-1
QQN-GoldenSection,1059,2.257044e-1,-6.464600e-1
QQN-GoldenSection,2,1.068831e1,1.028909e0
QQN-GoldenSection,55,1.068831e1,1.028909e0
QQN-GoldenSection,109,2.163917e0,3.352405e-1
QQN-GoldenSection,167,1.155193e0,6.265444e-2
QQN-GoldenSection,215,8.723005e-1,-5.933387e-2
QQN-GoldenSection,263,7.062142e-1,-1.510636e-1
QQN-GoldenSection,311,3.773365e-1,-4.232712e-1
QQN-GoldenSection,359,2.075460e-1,-6.828856e-1
QQN-GoldenSection,407,9.946173e-2,-1.002344e0
QQN-GoldenSection,455,3.300050e-2,-1.481480e0
QQN-GoldenSection,503,9.196935e-3,-2.036357e0
QQN-GoldenSection,551,5.816005e-3,-2.235375e0
QQN-GoldenSection,599,4.120862e-3,-2.385012e0
QQN-GoldenSection,647,2.877632e-3,-2.540965e0
QQN-GoldenSection,707,1.456235e-3,-2.836768e0
QQN-GoldenSection,755,1.184480e-3,-2.926472e0
QQN-GoldenSection,803,9.694457e-4,-3.013477e0
QQN-GoldenSection,851,8.737339e-4,-3.058621e0
QQN-GoldenSection,899,6.115511e-4,-3.213567e0
QQN-GoldenSection,960,2.867971e-4,-3.542425e0
QQN-GoldenSection,1008,1.907798e-4,-3.719468e0
QQN-GoldenSection,2,5.355235e0,7.287786e-1
QQN-GoldenSection,55,5.355235e0,7.287786e-1
QQN-GoldenSection,109,1.699518e0,2.303257e-1
QQN-GoldenSection,167,1.321444e0,1.210489e-1
QQN-GoldenSection,215,1.122350e0,5.012841e-2
QQN-GoldenSection,263,7.751616e-1,-1.106077e-1
QQN-GoldenSection,311,5.611841e-1,-2.508947e-1
QQN-GoldenSection,359,4.211779e-1,-3.755345e-1
QQN-GoldenSection,407,2.649074e-1,-5.769058e-1
QQN-GoldenSection,455,2.128984e-1,-6.718276e-1
QQN-GoldenSection,503,1.587053e-1,-7.994086e-1
QQN-GoldenSection,551,1.129135e-1,-9.472542e-1
QQN-GoldenSection,599,8.692808e-2,-1.060840e0
QQN-GoldenSection,647,5.641300e-2,-1.248621e0
QQN-GoldenSection,708,4.146670e-2,-1.382301e0
QQN-GoldenSection,756,3.467613e-2,-1.459969e0
QQN-GoldenSection,804,2.872642e-2,-1.541718e0
QQN-GoldenSection,852,2.729100e-2,-1.563981e0
QQN-GoldenSection,900,2.576510e-2,-1.588968e0
QQN-GoldenSection,948,1.803279e-2,-1.743937e0
QQN-GoldenSection,996,1.056300e-2,-1.976213e0
QQN-GoldenSection,1044,5.262166e-3,-2.278835e0
QQN-GoldenSection,2,1.187041e1,1.074466e0
QQN-GoldenSection,55,1.187041e1,1.074466e0
QQN-GoldenSection,109,2.455064e0,3.900629e-1
