Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,7.271742e1
QQN-GoldenSection,53,7.271742e1
QQN-GoldenSection,102,1.441083e0
QQN-GoldenSection,153,2.855843e-2
QQN-GoldenSection,212,5.386761e-4
QQN-GoldenSection,260,9.197831e-11
QQN-GoldenSection,264,5.219893e-27
QQN-GoldenSection,2,7.132617e1
QQN-GoldenSection,53,7.132617e1
QQN-GoldenSection,102,1.101805e0
QQN-GoldenSection,153,1.701838e-2
QQN-GoldenSection,212,2.496956e-4
QQN-GoldenSection,260,1.566234e-11
QQN-GoldenSection,264,3.321104e-28
QQN-GoldenSection,2,7.440377e1
QQN-GoldenSection,53,7.440377e1
QQN-GoldenSection,102,1.188037e0
QQN-GoldenSection,153,1.897068e-2
QQN-GoldenSection,212,2.878223e-4
QQN-GoldenSection,260,2.063342e-11
QQN-GoldenSection,264,5.111819e-28
QQN-GoldenSection,2,7.481398e1
QQN-GoldenSection,53,7.481398e1
QQN-GoldenSection,102,1.501191e0
QQN-GoldenSection,153,3.012736e-2
QQN-GoldenSection,212,5.755505e-4
QQN-GoldenSection,260,1.033882e-10
QQN-GoldenSection,264,6.166526e-27
QQN-GoldenSection,2,7.146865e1
QQN-GoldenSection,53,7.146865e1
QQN-GoldenSection,102,1.145922e0
QQN-GoldenSection,153,1.837601e-2
QQN-GoldenSection,212,2.799963e-4
QQN-GoldenSection,260,2.041753e-11
QQN-GoldenSection,264,4.835717e-28
QQN-GoldenSection,2,6.226161e1
QQN-GoldenSection,53,6.226161e1
QQN-GoldenSection,102,1.537476e0
QQN-GoldenSection,153,3.797087e-2
QQN-GoldenSection,212,8.944221e-4
QQN-GoldenSection,260,3.701259e-10
QQN-GoldenSection,264,5.059123e-26
QQN-GoldenSection,2,8.203719e1
QQN-GoldenSection,53,8.203719e1
QQN-GoldenSection,102,1.687425e0
QQN-GoldenSection,153,3.470306e-2
QQN-GoldenSection,212,6.795092e-4
QQN-GoldenSection,260,1.346708e-10
QQN-GoldenSection,264,8.766611e-27
QQN-GoldenSection,2,7.796544e1
QQN-GoldenSection,53,7.796544e1
QQN-GoldenSection,102,1.637786e0
QQN-GoldenSection,153,3.440708e-2
QQN-GoldenSection,212,6.883574e-4
QQN-GoldenSection,260,1.486177e-10
QQN-GoldenSection,264,1.061491e-26
QQN-GoldenSection,2,7.408924e1
QQN-GoldenSection,53,7.408924e1
QQN-GoldenSection,102,1.132343e0
QQN-GoldenSection,153,1.730570e-2
QQN-GoldenSection,212,2.512194e-4
QQN-GoldenSection,260,1.510118e-11
QQN-GoldenSection,264,3.092335e-28
QQN-GoldenSection,2,7.442593e1
QQN-GoldenSection,53,7.442593e1
QQN-GoldenSection,102,1.449119e0
QQN-GoldenSection,153,2.821416e-2
QQN-GoldenSection,212,5.227702e-4
QQN-GoldenSection,260,8.313558e-11
QQN-GoldenSection,264,4.433398e-27
QQN-GoldenSection,2,7.697996e1
QQN-GoldenSection,53,7.697996e1
QQN-GoldenSection,102,1.825376e0
QQN-GoldenSection,153,4.328670e-2
QQN-GoldenSection,212,9.786639e-4
QQN-GoldenSection,260,3.439344e-10
QQN-GoldenSection,264,3.991163e-26
QQN-GoldenSection,2,7.427896e1
QQN-GoldenSection,53,7.427896e1
QQN-GoldenSection,102,1.486186e0
QQN-GoldenSection,153,2.973485e-2
QQN-GoldenSection,212,5.663010e-4
QQN-GoldenSection,260,1.004794e-10
QQN-GoldenSection,264,6.071074e-27
QQN-GoldenSection,2,7.262002e1
QQN-GoldenSection,53,7.262002e1
QQN-GoldenSection,102,1.555075e0
QQN-GoldenSection,153,3.330017e-2
QQN-GoldenSection,212,6.791872e-4
QQN-GoldenSection,260,1.583577e-10
QQN-GoldenSection,264,1.222419e-26
QQN-GoldenSection,2,6.265137e1
QQN-GoldenSection,53,6.265137e1
QQN-GoldenSection,102,1.680752e0
QQN-GoldenSection,153,4.509154e-2
QQN-GoldenSection,212,1.154785e-3
