Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,9.649605e0
QQN-GoldenSection,55,9.649605e0
QQN-GoldenSection,109,3.737199e0
QQN-GoldenSection,167,2.391405e0
QQN-GoldenSection,228,1.645136e0
QQN-GoldenSection,276,1.159165e0
QQN-GoldenSection,324,9.808723e-1
QQN-GoldenSection,372,8.343221e-1
QQN-GoldenSection,420,8.020684e-1
QQN-GoldenSection,468,6.510033e-1
QQN-GoldenSection,516,5.747889e-1
QQN-GoldenSection,564,4.389365e-1
QQN-GoldenSection,612,3.369242e-1
QQN-GoldenSection,660,3.258890e-1
QQN-GoldenSection,708,3.211081e-1
QQN-GoldenSection,756,3.156800e-1
QQN-GoldenSection,817,2.689845e-1
QQN-GoldenSection,878,2.474209e-1
QQN-GoldenSection,938,2.376596e-1
QQN-GoldenSection,999,2.311331e-1
QQN-GoldenSection,1059,2.257044e-1
QQN-GoldenSection,2,1.068831e1
QQN-GoldenSection,55,1.068831e1
QQN-GoldenSection,109,2.163917e0
QQN-GoldenSection,167,1.155193e0
QQN-GoldenSection,215,8.723005e-1
QQN-GoldenSection,263,7.062142e-1
QQN-GoldenSection,311,3.773365e-1
QQN-GoldenSection,359,2.075460e-1
QQN-GoldenSection,407,9.946173e-2
QQN-GoldenSection,455,3.300050e-2
QQN-GoldenSection,503,9.196935e-3
QQN-GoldenSection,551,5.816005e-3
QQN-GoldenSection,599,4.120862e-3
QQN-GoldenSection,647,2.877632e-3
QQN-GoldenSection,707,1.456235e-3
QQN-GoldenSection,755,1.184480e-3
QQN-GoldenSection,803,9.694457e-4
QQN-GoldenSection,851,8.737339e-4
QQN-GoldenSection,899,6.115511e-4
QQN-GoldenSection,960,2.867971e-4
QQN-GoldenSection,1008,1.907798e-4
QQN-GoldenSection,2,5.355235e0
QQN-GoldenSection,55,5.355235e0
QQN-GoldenSection,109,1.699518e0
QQN-GoldenSection,167,1.321444e0
QQN-GoldenSection,215,1.122350e0
QQN-GoldenSection,263,7.751616e-1
QQN-GoldenSection,311,5.611841e-1
QQN-GoldenSection,359,4.211779e-1
QQN-GoldenSection,407,2.649074e-1
QQN-GoldenSection,455,2.128984e-1
QQN-GoldenSection,503,1.587053e-1
QQN-GoldenSection,551,1.129135e-1
QQN-GoldenSection,599,8.692808e-2
QQN-GoldenSection,647,5.641300e-2
QQN-GoldenSection,708,4.146670e-2
QQN-GoldenSection,756,3.467613e-2
QQN-GoldenSection,804,2.872642e-2
QQN-GoldenSection,852,2.729100e-2
QQN-GoldenSection,900,2.576510e-2
QQN-GoldenSection,948,1.803279e-2
QQN-GoldenSection,996,1.056300e-2
QQN-GoldenSection,1044,5.262166e-3
QQN-GoldenSection,2,1.187041e1
QQN-GoldenSection,55,1.187041e1
QQN-GoldenSection,109,2.455064e0
QQN-GoldenSection,167,8.639796e-1
QQN-GoldenSection,215,3.605226e-1
QQN-GoldenSection,263,2.152307e-1
QQN-GoldenSection,311,1.171769e-1
QQN-GoldenSection,359,5.336139e-2
QQN-GoldenSection,407,4.021644e-2
QQN-GoldenSection,455,3.091079e-2
QQN-GoldenSection,503,2.184128e-2
QQN-GoldenSection,551,1.351329e-2
QQN-GoldenSection,599,1.242667e-2
QQN-GoldenSection,647,7.406911e-3
QQN-GoldenSection,695,6.450721e-3
QQN-GoldenSection,743,5.357809e-3
QQN-GoldenSection,791,4.359856e-3
QQN-GoldenSection,839,3.439095e-3
QQN-GoldenSection,887,2.240515e-3
QQN-GoldenSection,948,7.964511e-4
QQN-GoldenSection,996,4.904140e-4
QQN-GoldenSection,1056,3.053854e-5
QQN-GoldenSection,2,1.458293e1
QQN-GoldenSection,55,1.458293e1
QQN-GoldenSection,109,3.701842e0
QQN-GoldenSection,167,1.655802e0
QQN-GoldenSection,215,1.130180e0
QQN-GoldenSection,263,9.021728e-1
QQN-GoldenSection,311,8.194881e-1
QQN-GoldenSection,359,7.004065e-1
QQN-GoldenSection,407,5.529371e-1
QQN-GoldenSection,455,3.847868e-1
QQN-GoldenSection,503,1.405215e-1
QQN-GoldenSection,551,7.327243e-2
QQN-GoldenSection,599,3.072115e-2
QQN-GoldenSection,647,2.582657e-2
QQN-GoldenSection,695,2.196052e-2
QQN-GoldenSection,743,1.194207e-2
QQN-GoldenSection,791,1.065937e-2
QQN-GoldenSection,839,8.308446e-3
QQN-GoldenSection,887,7.648756e-3
QQN-GoldenSection,935,5.954246e-3
QQN-GoldenSection,983,2.940002e-3
QQN-GoldenSection,1031,1.478539e-3
QQN-GoldenSection,2,1.138654e1
QQN-GoldenSection,55,1.138654e1
QQN-GoldenSection,109,1.864561e0
QQN-GoldenSection,167,8.084611e-1
QQN-GoldenSection,215,6.296788e-1
QQN-GoldenSection,263,5.951503e-1
QQN-GoldenSection,311,5.415885e-1
QQN-GoldenSection,359,4.436065e-1
QQN-GoldenSection,407,3.158373e-1
QQN-GoldenSection,455,1.778388e-1
QQN-GoldenSection,503,1.173602e-1
QQN-GoldenSection,551,6.756630e-2
QQN-GoldenSection,599,6.515327e-2
QQN-GoldenSection,647,5.775319e-2
QQN-GoldenSection,695,3.663784e-2
QQN-GoldenSection,743,2.356971e-2
QQN-GoldenSection,791,2.187560e-2
QQN-GoldenSection,839,1.641422e-2
QQN-GoldenSection,887,1.565781e-2
QQN-GoldenSection,935,1.263964e-2
QQN-GoldenSection,983,7.688107e-3
QQN-GoldenSection,1031,6.839754e-3
QQN-GoldenSection,2,1.151738e1
QQN-GoldenSection,55,1.151738e1
QQN-GoldenSection,108,4.310336e0
QQN-GoldenSection,166,2.534492e0
QQN-GoldenSection,214,1.595746e0
QQN-GoldenSection,262,9.133084e-1
QQN-GoldenSection,310,6.491258e-1
QQN-GoldenSection,358,5.296515e-1
QQN-GoldenSection,406,4.530403e-1
QQN-GoldenSection,454,2.990758e-1
QQN-GoldenSection,502,1.961175e-1
QQN-GoldenSection,550,1.124755e-1
QQN-GoldenSection,598,8.787331e-2
QQN-GoldenSection,646,7.949756e-2
QQN-GoldenSection,694,6.349850e-2
QQN-GoldenSection,742,3.554495e-2
QQN-GoldenSection,803,1.640222e-2
QQN-GoldenSection,851,9.494904e-3
QQN-GoldenSection,899,7.150671e-3
QQN-GoldenSection,947,6.727679e-3
QQN-GoldenSection,995,6.143910e-3
QQN-GoldenSection,1043,5.815105e-3
QQN-GoldenSection,2,6.924109e0
QQN-GoldenSection,54,6.924109e0
QQN-GoldenSection,108,1.415567e0
QQN-GoldenSection,166,9.287033e-1
QQN-GoldenSection,214,7.458521e-1
QQN-GoldenSection,262,4.560126e-1
QQN-GoldenSection,310,3.306474e-1
