Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,2.729956e5,5.436156e0
QQN-GoldenSection,54,2.729956e5,5.436156e0
QQN-GoldenSection,106,2.816465e0,4.497044e-1
QQN-GoldenSection,164,2.815332e0,4.495296e-1
QQN-GoldenSection,223,2.814414e0,4.493880e-1
QQN-GoldenSection,280,2.814352e0,4.493785e-1
QQN-GoldenSection,337,2.814334e0,4.493757e-1
QQN-GoldenSection,394,2.814316e0,4.493729e-1
QQN-GoldenSection,451,2.814298e0,4.493701e-1
QQN-GoldenSection,508,2.814280e0,4.493673e-1
QQN-GoldenSection,565,2.814262e0,4.493645e-1
QQN-GoldenSection,622,2.814244e0,4.493617e-1
QQN-GoldenSection,679,2.814225e0,4.493589e-1
QQN-GoldenSection,736,2.814207e0,4.493561e-1
QQN-GoldenSection,793,2.814189e0,4.493533e-1
QQN-GoldenSection,850,2.814171e0,4.493505e-1
QQN-GoldenSection,907,2.814153e0,4.493477e-1
QQN-GoldenSection,964,2.814135e0,4.493449e-1
QQN-GoldenSection,1021,2.814116e0,4.493421e-1
QQN-GoldenSection,2,4.430067e5,5.646410e0
QQN-GoldenSection,54,4.430067e5,5.646410e0
QQN-GoldenSection,107,2.817779e0,4.499069e-1
QQN-GoldenSection,158,2.813702e0,4.492782e-1
QQN-GoldenSection,208,2.813688e0,4.492760e-1
QQN-GoldenSection,260,2.813674e0,4.492738e-1
QQN-GoldenSection,310,2.813660e0,4.492717e-1
QQN-GoldenSection,362,2.813646e0,4.492695e-1
QQN-GoldenSection,414,2.813632e0,4.492673e-1
QQN-GoldenSection,465,2.813363e0,4.492257e-1
QQN-GoldenSection,515,2.813354e0,4.492243e-1
QQN-GoldenSection,566,2.813344e0,4.492229e-1
QQN-GoldenSection,616,2.813335e0,4.492215e-1
QQN-GoldenSection,666,2.813326e0,4.492200e-1
QQN-GoldenSection,716,2.813317e0,4.492186e-1
QQN-GoldenSection,766,2.813307e0,4.492172e-1
QQN-GoldenSection,816,2.813298e0,4.492158e-1
QQN-GoldenSection,866,2.813293e0,4.492150e-1
QQN-GoldenSection,916,2.813288e0,4.492143e-1
QQN-GoldenSection,974,2.813283e0,4.492135e-1
QQN-GoldenSection,1022,2.813271e0,4.492116e-1
QQN-GoldenSection,2,6.218934e5,5.793716e0
QQN-GoldenSection,54,6.218934e5,5.793716e0
QQN-GoldenSection,107,2.818736e0,4.500544e-1
QQN-GoldenSection,159,2.815221e0,4.495124e-1
QQN-GoldenSection,209,2.815206e0,4.495103e-1
QQN-GoldenSection,261,2.815192e0,4.495081e-1
QQN-GoldenSection,313,2.815178e0,4.495059e-1
QQN-GoldenSection,363,2.813909e0,4.493100e-1
QQN-GoldenSection,413,2.813894e0,4.493078e-1
QQN-GoldenSection,465,2.813881e0,4.493058e-1
QQN-GoldenSection,523,2.813872e0,4.493044e-1
QQN-GoldenSection,580,2.813299e0,4.492159e-1
QQN-GoldenSection,638,2.813283e0,4.492134e-1
QQN-GoldenSection,695,2.813269e0,4.492113e-1
QQN-GoldenSection,753,2.813255e0,4.492091e-1
QQN-GoldenSection,810,2.813241e0,4.492069e-1
QQN-GoldenSection,867,2.813227e0,4.492048e-1
QQN-GoldenSection,924,2.813213e0,4.492026e-1
QQN-GoldenSection,981,2.813199e0,4.492004e-1
QQN-GoldenSection,1038,2.813185e0,4.491982e-1
QQN-GoldenSection,2,4.224690e5,5.625795e0
QQN-GoldenSection,54,4.224690e5,5.625795e0
QQN-GoldenSection,107,2.817442e0,4.498550e-1
QQN-GoldenSection,159,2.814923e0,4.494665e-1
QQN-GoldenSection,209,2.814909e0,4.494643e-1
QQN-GoldenSection,267,2.814895e0,4.494622e-1
QQN-GoldenSection,326,2.814566e0,4.494114e-1
QQN-GoldenSection,383,2.814552e0,4.494093e-1
QQN-GoldenSection,442,2.814538e0,4.494071e-1
QQN-GoldenSection,501,2.814524e0,4.494049e-1
QQN-GoldenSection,560,2.814118e0,4.493422e-1
QQN-GoldenSection,619,2.814103e0,4.493401e-1
QQN-GoldenSection,676,2.813565e0,4.492569e-1
QQN-GoldenSection,733,2.813551e0,4.492548e-1
QQN-GoldenSection,791,2.813537e0,4.492526e-1
QQN-GoldenSection,849,2.813523e0,4.492504e-1
QQN-GoldenSection,906,2.813405e0,4.492322e-1
QQN-GoldenSection,963,2.813391e0,4.492300e-1
QQN-GoldenSection,1020,2.813383e0,4.492288e-1
QQN-GoldenSection,2,3.627986e5,5.559666e0
QQN-GoldenSection,54,3.627986e5,5.559666e0
QQN-GoldenSection,106,2.817164e0,4.498121e-1
QQN-GoldenSection,164,2.815222e0,4.495126e-1
QQN-GoldenSection,223,2.813656e0,4.492711e-1
QQN-GoldenSection,280,2.813642e0,4.492688e-1
QQN-GoldenSection,338,2.813627e0,4.492666e-1
QQN-GoldenSection,395,2.813613e0,4.492643e-1
QQN-GoldenSection,453,2.813598e0,4.492621e-1
QQN-GoldenSection,510,2.813584e0,4.492599e-1
QQN-GoldenSection,568,2.813569e0,4.492576e-1
QQN-GoldenSection,625,2.813555e0,4.492554e-1
QQN-GoldenSection,683,2.813540e0,4.492531e-1
QQN-GoldenSection,740,2.813525e0,4.492508e-1
QQN-GoldenSection,788,2.813511e0,4.492486e-1
QQN-GoldenSection,845,2.813242e0,4.492071e-1
QQN-GoldenSection,902,2.813228e0,4.492049e-1
QQN-GoldenSection,959,2.813213e0,4.492027e-1
QQN-GoldenSection,1016,2.813203e0,4.492010e-1
QQN-GoldenSection,2,3.408139e5,5.532517e0
QQN-GoldenSection,54,3.408139e5,5.532517e0
QQN-GoldenSection,107,2.816901e0,4.497717e-1
QQN-GoldenSection,159,2.813875e0,4.493048e-1
QQN-GoldenSection,209,2.813868e0,4.493037e-1
QQN-GoldenSection,261,2.813854e0,4.493015e-1
QQN-GoldenSection,311,2.813840e0,4.492993e-1
QQN-GoldenSection,363,2.813825e0,4.492972e-1
QQN-GoldenSection,413,2.813811e0,4.492950e-1
QQN-GoldenSection,465,2.813797e0,4.492928e-1
QQN-GoldenSection,515,2.813783e0,4.492906e-1
QQN-GoldenSection,567,2.813769e0,4.492884e-1
QQN-GoldenSection,617,2.813755e0,4.492862e-1
QQN-GoldenSection,669,2.813741e0,4.492841e-1
QQN-GoldenSection,727,2.813727e0,4.492819e-1
QQN-GoldenSection,784,2.813449e0,4.492391e-1
QQN-GoldenSection,841,2.813435e0,4.492369e-1
QQN-GoldenSection,898,2.813421e0,4.492348e-1
QQN-GoldenSection,955,2.813408e0,4.492327e-1
QQN-GoldenSection,1012,2.813399e0,4.492313e-1
QQN-GoldenSection,2,3.263199e5,5.513644e0
QQN-GoldenSection,54,3.263199e5,5.513644e0
QQN-GoldenSection,106,2.816646e0,4.497323e-1
QQN-GoldenSection,164,2.815347e0,4.495319e-1
QQN-GoldenSection,221,2.814295e0,4.493696e-1
QQN-GoldenSection,278,2.814281e0,4.493674e-1
QQN-GoldenSection,335,2.814267e0,4.493652e-1
QQN-GoldenSection,392,2.814252e0,4.493630e-1
QQN-GoldenSection,449,2.814238e0,4.493609e-1
QQN-GoldenSection,506,2.814228e0,4.493592e-1
QQN-GoldenSection,563,2.814217e0,4.493575e-1
QQN-GoldenSection,620,2.814206e0,4.493558e-1
QQN-GoldenSection,677,2.814195e0,4.493542e-1
QQN-GoldenSection,734,2.814184e0,4.493525e-1
QQN-GoldenSection,782,2.814173e0,4.493508e-1
QQN-GoldenSection,830,2.814121e0,4.493427e-1
QQN-GoldenSection,887,2.813637e0,4.492681e-1
QQN-GoldenSection,945,2.813567e0,4.492573e-1
QQN-GoldenSection,1001,2.813488e0,4.492451e-1
QQN-GoldenSection,2,5.459629e5,5.737163e0
QQN-GoldenSection,54,5.459629e5,5.737163e0
QQN-GoldenSection,107,2.818299e0,4.499871e-1
QQN-GoldenSection,159,2.815460e0,4.495494e-1
QQN-GoldenSection,210,2.815446e0,4.495473e-1
QQN-GoldenSection,262,2.815318e0,4.495275e-1
QQN-GoldenSection,314,2.815304e0,4.495253e-1
QQN-GoldenSection,366,2.814115e0,4.493419e-1
QQN-GoldenSection,416,2.814101e0,4.493397e-1
QQN-GoldenSection,468,2.814087e0,4.493375e-1
QQN-GoldenSection,518,2.814073e0,4.493353e-1
QQN-GoldenSection,570,2.814059e0,4.493332e-1
QQN-GoldenSection,620,2.814045e0,4.493310e-1
QQN-GoldenSection,672,2.814030e0,4.493288e-1
QQN-GoldenSection,722,2.814016e0,4.493266e-1
QQN-GoldenSection,774,2.814002e0,4.493244e-1
QQN-GoldenSection,824,2.813988e0,4.493222e-1
QQN-GoldenSection,882,2.813974e0,4.493201e-1
QQN-GoldenSection,940,2.813714e0,4.492799e-1
QQN-GoldenSection,997,2.813700e0,4.492777e-1
QQN-GoldenSection,1055,2.813685e0,4.492755e-1
QQN-GoldenSection,2,5.310983e5,5.725175e0
QQN-GoldenSection,54,5.310983e5,5.725175e0
QQN-GoldenSection,106,2.817976e0,4.499372e-1
QQN-GoldenSection,164,2.816542e0,4.497162e-1
QQN-GoldenSection,223,2.815384e0,4.495376e-1
QQN-GoldenSection,280,2.815335e0,4.495301e-1
QQN-GoldenSection,338,2.815319e0,4.495276e-1
QQN-GoldenSection,395,2.815303e0,4.495251e-1
QQN-GoldenSection,453,2.815287e0,4.495226e-1
QQN-GoldenSection,510,2.815270e0,4.495201e-1
QQN-GoldenSection,568,2.815254e0,4.495176e-1
QQN-GoldenSection,625,2.815238e0,4.495151e-1
QQN-GoldenSection,683,2.815222e0,4.495126e-1
QQN-GoldenSection,740,2.815206e0,4.495101e-1
QQN-GoldenSection,788,2.815190e0,4.495077e-1
QQN-GoldenSection,846,2.814391e0,4.493844e-1
QQN-GoldenSection,903,2.814375e0,4.493819e-1
QQN-GoldenSection,961,2.814358e0,4.493794e-1
QQN-GoldenSection,1018,2.814342e0,4.493769e-1
QQN-GoldenSection,2,4.797107e5,5.680979e0
QQN-GoldenSection,54,4.797107e5,5.680979e0
QQN-GoldenSection,107,2.817883e0,4.499230e-1
QQN-GoldenSection,159,2.815280e0,4.495215e-1
QQN-GoldenSection,210,2.815266e0,4.495194e-1
QQN-GoldenSection,262,2.815058e0,4.494873e-1
QQN-GoldenSection,314,2.815044e0,4.494851e-1
QQN-GoldenSection,366,2.813935e0,4.493140e-1
QQN-GoldenSection,416,2.813921e0,4.493118e-1
QQN-GoldenSection,468,2.813906e0,4.493096e-1
QQN-GoldenSection,520,2.813892e0,4.493075e-1
QQN-GoldenSection,571,2.813278e0,4.492127e-1
QQN-GoldenSection,621,2.813264e0,4.492105e-1
QQN-GoldenSection,671,2.813250e0,4.492083e-1
QQN-GoldenSection,721,2.813236e0,4.492062e-1
QQN-GoldenSection,772,2.813222e0,4.492040e-1
QQN-GoldenSection,822,2.813208e0,4.492018e-1
QQN-GoldenSection,873,2.813194e0,4.491996e-1
QQN-GoldenSection,923,2.813180e0,4.491975e-1
QQN-GoldenSection,973,2.813166e0,4.491953e-1
QQN-GoldenSection,1023,2.813151e0,4.491931e-1
QQN-GoldenSection,2,1.974491e5,5.295455e0
QQN-GoldenSection,54,1.974491e5,5.295455e0
QQN-GoldenSection,106,2.815895e0,4.496165e-1
QQN-GoldenSection,157,2.813858e0,4.493021e-1
QQN-GoldenSection,208,2.813844e0,4.493000e-1
QQN-GoldenSection,259,2.813649e0,4.492699e-1
QQN-GoldenSection,309,2.813635e0,4.492677e-1
QQN-GoldenSection,361,2.813627e0,4.492666e-1
QQN-GoldenSection,412,2.813620e0,4.492655e-1
QQN-GoldenSection,462,2.813452e0,4.492396e-1
QQN-GoldenSection,512,2.813442e0,4.492380e-1
QQN-GoldenSection,562,2.813432e0,4.492364e-1
QQN-GoldenSection,612,2.813421e0,4.492348e-1
QQN-GoldenSection,662,2.813411e0,4.492332e-1
QQN-GoldenSection,712,2.813401e0,4.492316e-1
QQN-GoldenSection,762,2.813390e0,4.492300e-1
QQN-GoldenSection,820,2.813380e0,4.492284e-1
QQN-GoldenSection,877,2.813300e0,4.492161e-1
QQN-GoldenSection,934,2.812956e0,4.491629e-1
QQN-GoldenSection,982,2.812943e0,4.491609e-1
QQN-GoldenSection,1040,2.812930e0,4.491590e-1
QQN-GoldenSection,2,3.074355e5,5.487754e0
QQN-GoldenSection,54,3.074355e5,5.487754e0
QQN-GoldenSection,107,2.816770e0,4.497514e-1
QQN-GoldenSection,159,2.813968e0,4.493191e-1
QQN-GoldenSection,209,2.813954e0,4.493169e-1
QQN-GoldenSection,261,2.813939e0,4.493147e-1
QQN-GoldenSection,311,2.813925e0,4.493126e-1
QQN-GoldenSection,363,2.813911e0,4.493104e-1
QQN-GoldenSection,413,2.813897e0,4.493082e-1
QQN-GoldenSection,465,2.813883e0,4.493060e-1
QQN-GoldenSection,517,2.813869e0,4.493039e-1
QQN-GoldenSection,568,2.813452e0,4.492396e-1
QQN-GoldenSection,619,2.813438e0,4.492374e-1
QQN-GoldenSection,669,2.813394e0,4.492306e-1
QQN-GoldenSection,719,2.813383e0,4.492289e-1
QQN-GoldenSection,769,2.813373e0,4.492273e-1
QQN-GoldenSection,819,2.813362e0,4.492256e-1
QQN-GoldenSection,869,2.813351e0,4.492240e-1
QQN-GoldenSection,919,2.813341e0,4.492223e-1
QQN-GoldenSection,969,2.813331e0,4.492208e-1
QQN-GoldenSection,1019,2.813325e0,4.492199e-1
QQN-GoldenSection,2,3.383998e5,5.529430e0
QQN-GoldenSection,54,3.383998e5,5.529430e0
QQN-GoldenSection,107,2.816802e0,4.497563e-1
QQN-GoldenSection,158,2.814134e0,4.493447e-1
QQN-GoldenSection,208,2.814126e0,4.493436e-1
QQN-GoldenSection,258,2.814112e0,4.493414e-1
QQN-GoldenSection,308,2.814098e0,4.493392e-1
QQN-GoldenSection,358,2.814084e0,4.493371e-1
QQN-GoldenSection,408,2.814070e0,4.493349e-1
QQN-GoldenSection,458,2.814058e0,4.493331e-1
QQN-GoldenSection,508,2.814050e0,4.493318e-1
QQN-GoldenSection,558,2.814037e0,4.493297e-1
QQN-GoldenSection,608,2.814028e0,4.493285e-1
QQN-GoldenSection,658,2.814020e0,4.493272e-1
QQN-GoldenSection,716,2.814012e0,4.493259e-1
QQN-GoldenSection,764,2.813979e0,4.493209e-1
QQN-GoldenSection,820,2.813787e0,4.492913e-1
QQN-GoldenSection,879,2.813711e0,4.492794e-1
QQN-GoldenSection,935,2.813633e0,4.492674e-1
QQN-GoldenSection,994,2.813555e0,4.492553e-1
QQN-GoldenSection,1050,2.813478e0,4.492435e-1
QQN-GoldenSection,2,1.686854e5,5.227078e0
QQN-GoldenSection,54,1.686854e5,5.227078e0
QQN-GoldenSection,106,2.815310e0,4.495262e-1
QQN-GoldenSection,157,2.814331e0,4.493751e-1
QQN-GoldenSection,207,2.814316e0,4.493729e-1
QQN-GoldenSection,257,2.814302e0,4.493707e-1
QQN-GoldenSection,307,2.814288e0,4.493686e-1
QQN-GoldenSection,357,2.814274e0,4.493664e-1
QQN-GoldenSection,407,2.814260e0,4.493642e-1
QQN-GoldenSection,459,2.814250e0,4.493627e-1
QQN-GoldenSection,509,2.814243e0,4.493615e-1
QQN-GoldenSection,561,2.814233e0,4.493600e-1
QQN-GoldenSection,611,2.814225e0,4.493589e-1
QQN-GoldenSection,669,2.814216e0,4.493574e-1
QQN-GoldenSection,717,2.814174e0,4.493510e-1
QQN-GoldenSection,774,2.813857e0,4.493020e-1
QQN-GoldenSection,831,2.813818e0,4.492960e-1
QQN-GoldenSection,888,2.813791e0,4.492918e-1
QQN-GoldenSection,945,2.813778e0,4.492898e-1
QQN-GoldenSection,1002,2.813766e0,4.492879e-1
QQN-GoldenSection,2,3.365259e5,5.527018e0
QQN-GoldenSection,54,3.365259e5,5.527018e0
QQN-GoldenSection,106,2.816715e0,4.497429e-1
QQN-GoldenSection,164,2.815197e0,4.495088e-1
QQN-GoldenSection,220,2.813979e0,4.493208e-1
QQN-GoldenSection,277,2.813962e0,4.493182e-1
QQN-GoldenSection,333,2.813945e0,4.493156e-1
QQN-GoldenSection,390,2.813928e0,4.493130e-1
QQN-GoldenSection,446,2.813911e0,4.493104e-1
QQN-GoldenSection,503,2.813895e0,4.493078e-1
QQN-GoldenSection,559,2.813878e0,4.493052e-1
QQN-GoldenSection,616,2.813861e0,4.493026e-1
QQN-GoldenSection,672,2.813844e0,4.493000e-1
QQN-GoldenSection,729,2.813827e0,4.492974e-1
QQN-GoldenSection,777,2.813810e0,4.492948e-1
QQN-GoldenSection,833,2.813504e0,4.492475e-1
QQN-GoldenSection,890,2.813487e0,4.492449e-1
QQN-GoldenSection,946,2.813470e0,4.492423e-1
QQN-GoldenSection,1003,2.813454e0,4.492398e-1
QQN-GoldenSection,2,3.923352e5,5.593657e0
QQN-GoldenSection,54,3.923352e5,5.593657e0
QQN-GoldenSection,107,2.817559e0,4.498730e-1
QQN-GoldenSection,159,2.813686e0,4.492757e-1
QQN-GoldenSection,209,2.813672e0,4.492735e-1
QQN-GoldenSection,261,2.813658e0,4.492713e-1
QQN-GoldenSection,313,2.813644e0,4.492692e-1
QQN-GoldenSection,364,2.813417e0,4.492341e-1
QQN-GoldenSection,414,2.813403e0,4.492319e-1
QQN-GoldenSection,465,2.813389e0,4.492297e-1
QQN-GoldenSection,515,2.813375e0,4.492276e-1
QQN-GoldenSection,567,2.813361e0,4.492254e-1
QQN-GoldenSection,618,2.813346e0,4.492232e-1
QQN-GoldenSection,670,2.813164e0,4.491950e-1
QQN-GoldenSection,720,2.813150e0,4.491928e-1
QQN-GoldenSection,772,2.813135e0,4.491906e-1
QQN-GoldenSection,822,2.813121e0,4.491885e-1
QQN-GoldenSection,874,2.813107e0,4.491863e-1
QQN-GoldenSection,924,2.813093e0,4.491841e-1
QQN-GoldenSection,976,2.813079e0,4.491819e-1
QQN-GoldenSection,1026,2.813065e0,4.491798e-1
QQN-GoldenSection,2,2.071539e5,5.316293e0
QQN-GoldenSection,54,2.071539e5,5.316293e0
QQN-GoldenSection,106,2.815792e0,4.496006e-1
QQN-GoldenSection,158,2.814685e0,4.494297e-1
QQN-GoldenSection,210,2.814670e0,4.494276e-1
QQN-GoldenSection,262,2.814111e0,4.493412e-1
QQN-GoldenSection,312,2.814097e0,4.493390e-1
QQN-GoldenSection,364,2.814082e0,4.493368e-1
QQN-GoldenSection,414,2.814068e0,4.493346e-1
QQN-GoldenSection,466,2.814054e0,4.493325e-1
QQN-GoldenSection,518,2.814040e0,4.493303e-1
QQN-GoldenSection,570,2.813666e0,4.492725e-1
QQN-GoldenSection,620,2.813652e0,4.492703e-1
QQN-GoldenSection,672,2.813637e0,4.492681e-1
QQN-GoldenSection,724,2.813623e0,4.492660e-1
QQN-GoldenSection,775,2.813359e0,4.492252e-1
QQN-GoldenSection,826,2.813345e0,4.492230e-1
QQN-GoldenSection,877,2.813311e0,4.492178e-1
QQN-GoldenSection,927,2.813297e0,4.492156e-1
QQN-GoldenSection,978,2.813283e0,4.492134e-1
QQN-GoldenSection,1028,2.813269e0,4.492113e-1
QQN-GoldenSection,2,2.933301e5,5.467357e0
QQN-GoldenSection,54,2.933301e5,5.467357e0
QQN-GoldenSection,107,2.816667e0,4.497355e-1
QQN-GoldenSection,157,2.813806e0,4.492941e-1
QQN-GoldenSection,207,2.813791e0,4.492919e-1
QQN-GoldenSection,257,2.813777e0,4.492897e-1
QQN-GoldenSection,307,2.813763e0,4.492876e-1
QQN-GoldenSection,359,2.813752e0,4.492859e-1
QQN-GoldenSection,409,2.813745e0,4.492847e-1
QQN-GoldenSection,461,2.813733e0,4.492829e-1
QQN-GoldenSection,511,2.813725e0,4.492816e-1
QQN-GoldenSection,561,2.813710e0,4.492793e-1
QQN-GoldenSection,619,2.813699e0,4.492776e-1
QQN-GoldenSection,676,2.813644e0,4.492692e-1
QQN-GoldenSection,733,2.813594e0,4.492615e-1
QQN-GoldenSection,790,2.813580e0,4.492593e-1
QQN-GoldenSection,848,2.813568e0,4.492574e-1
QQN-GoldenSection,905,2.813559e0,4.492560e-1
QQN-GoldenSection,962,2.813545e0,4.492539e-1
QQN-GoldenSection,1018,2.813531e0,4.492517e-1
QQN-GoldenSection,2,3.648282e5,5.562088e0
QQN-GoldenSection,54,3.648282e5,5.562088e0
QQN-GoldenSection,107,2.817184e0,4.498153e-1
QQN-GoldenSection,158,2.813887e0,4.493066e-1
QQN-GoldenSection,208,2.813873e0,4.493045e-1
QQN-GoldenSection,259,2.813859e0,4.493023e-1
QQN-GoldenSection,309,2.813845e0,4.493001e-1
QQN-GoldenSection,360,2.813831e0,4.492979e-1
QQN-GoldenSection,410,2.813816e0,4.492958e-1
QQN-GoldenSection,461,2.813802e0,4.492936e-1
QQN-GoldenSection,511,2.813788e0,4.492914e-1
QQN-GoldenSection,561,2.813774e0,4.492892e-1
QQN-GoldenSection,611,2.813760e0,4.492871e-1
QQN-GoldenSection,661,2.813746e0,4.492849e-1
QQN-GoldenSection,711,2.813735e0,4.492832e-1
QQN-GoldenSection,761,2.813725e0,4.492816e-1
QQN-GoldenSection,811,2.813718e0,4.492805e-1
