Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,3.323658e0,5.216163e-1
QQN-GoldenSection,49,3.323658e0,5.216163e-1
QQN-GoldenSection,107,3.995109e-1,-3.984714e-1
QQN-GoldenSection,155,1.082431e-1,-9.655999e-1
QQN-GoldenSection,203,2.804297e-2,-1.552176e0
QQN-GoldenSection,251,1.786238e-2,-1.748061e0
QQN-GoldenSection,299,7.418074e-3,-2.129709e0
QQN-GoldenSection,347,3.201964e-3,-2.494584e0
QQN-GoldenSection,395,5.368245e-4,-3.270168e0
QQN-GoldenSection,443,4.279250e-5,-4.368632e0
QQN-GoldenSection,491,9.371065e-7,-6.028211e0
QQN-GoldenSection,539,1.057218e-9,-8.975836e0
QQN-GoldenSection,587,1.280827e-11,-1.089251e1
QQN-GoldenSection,635,8.383128e-13,-1.207659e1
QQN-GoldenSection,639,2.248867e-17,-1.500000e1
QQN-GoldenSection,2,2.723959e0,4.352005e-1
QQN-GoldenSection,49,2.723959e0,4.352005e-1
QQN-GoldenSection,107,2.616243e-1,-5.823219e-1
QQN-GoldenSection,155,1.052977e-1,-9.775810e-1
QQN-GoldenSection,203,3.094990e-2,-1.509341e0
QQN-GoldenSection,251,2.180730e-2,-1.661398e0
QQN-GoldenSection,299,2.791717e-3,-2.554129e0
QQN-GoldenSection,347,1.579631e-3,-2.801444e0
QQN-GoldenSection,395,7.562201e-5,-4.121352e0
QQN-GoldenSection,443,2.709234e-6,-5.567154e0
QQN-GoldenSection,499,8.192867e-8,-7.086564e0
QQN-GoldenSection,558,3.788982e-9,-8.421477e0
QQN-GoldenSection,606,1.725129e-12,-1.176318e1
QQN-GoldenSection,610,2.534128e-15,-1.459617e1
QQN-GoldenSection,2,3.636470e0,5.606800e-1
QQN-GoldenSection,49,3.636470e0,5.606800e-1
QQN-GoldenSection,107,2.795389e-1,-5.535578e-1
QQN-GoldenSection,155,9.690380e-2,-1.013659e0
QQN-GoldenSection,203,2.054847e-2,-1.687221e0
QQN-GoldenSection,251,1.423239e-2,-1.846722e0
QQN-GoldenSection,299,5.336861e-3,-2.272714e0
QQN-GoldenSection,347,1.721429e-3,-2.764111e0
QQN-GoldenSection,395,2.224522e-4,-3.652763e0
QQN-GoldenSection,443,4.624716e-6,-5.334915e0
QQN-GoldenSection,491,1.793705e-7,-6.746249e0
QQN-GoldenSection,539,2.128583e-10,-9.671909e0
QQN-GoldenSection,543,2.086698e-13,-1.268054e1
QQN-GoldenSection,2,3.565769e0,5.521532e-1
QQN-GoldenSection,49,3.565769e0,5.521532e-1
QQN-GoldenSection,107,2.207363e-1,-6.561262e-1
QQN-GoldenSection,155,9.874581e-2,-1.005481e0
QQN-GoldenSection,203,3.855239e-2,-1.413949e0
QQN-GoldenSection,251,2.409188e-2,-1.618129e0
QQN-GoldenSection,299,3.519204e-3,-2.453556e0
QQN-GoldenSection,347,1.330827e-3,-2.875878e0
QQN-GoldenSection,395,6.038220e-5,-4.219091e0
QQN-GoldenSection,443,3.129464e-6,-5.504530e0
QQN-GoldenSection,491,5.217121e-8,-7.282569e0
QQN-GoldenSection,539,5.521620e-9,-8.257933e0
QQN-GoldenSection,587,1.719209e-12,-1.176467e1
QQN-GoldenSection,591,1.467091e-14,-1.383354e1
QQN-GoldenSection,2,3.014339e0,4.791921e-1
QQN-GoldenSection,49,3.014339e0,4.791921e-1
QQN-GoldenSection,107,3.754748e-1,-4.254192e-1
QQN-GoldenSection,155,1.176626e-1,-9.293616e-1
QQN-GoldenSection,203,3.678979e-2,-1.434273e0
QQN-GoldenSection,251,2.485122e-2,-1.604652e0
QQN-GoldenSection,299,4.430323e-3,-2.353565e0
QQN-GoldenSection,347,9.938385e-4,-3.002684e0
QQN-GoldenSection,395,2.074119e-4,-3.683166e0
QQN-GoldenSection,443,1.927172e-6,-5.715080e0
QQN-GoldenSection,491,4.120540e-8,-7.385046e0
QQN-GoldenSection,539,9.865866e-11,-1.000586e1
QQN-GoldenSection,587,1.389344e-12,-1.185719e1
QQN-GoldenSection,591,9.038078e-15,-1.404392e1
QQN-GoldenSection,2,3.130517e0,4.956161e-1
QQN-GoldenSection,49,3.130517e0,4.956161e-1
QQN-GoldenSection,107,4.207825e-1,-3.759424e-1
QQN-GoldenSection,155,1.114501e-1,-9.529197e-1
QQN-GoldenSection,203,2.966007e-2,-1.527828e0
QQN-GoldenSection,251,1.848825e-2,-1.733104e0
QQN-GoldenSection,299,7.565137e-3,-2.121183e0
QQN-GoldenSection,347,3.403277e-3,-2.468103e0
QQN-GoldenSection,395,5.748870e-4,-3.240417e0
QQN-GoldenSection,443,2.974515e-5,-4.526584e0
QQN-GoldenSection,491,7.833341e-7,-6.106053e0
QQN-GoldenSection,539,1.165920e-9,-8.933331e0
QQN-GoldenSection,587,3.741727e-10,-9.426928e0
QQN-GoldenSection,635,5.134565e-13,-1.228950e1
QQN-GoldenSection,639,3.804160e-13,-1.241974e1
QQN-GoldenSection,2,2.966030e0,4.721756e-1
QQN-GoldenSection,49,2.966030e0,4.721756e-1
QQN-GoldenSection,107,4.181965e-1,-3.786196e-1
QQN-GoldenSection,155,1.245890e-1,-9.045204e-1
QQN-GoldenSection,203,4.245900e-2,-1.372030e0
QQN-GoldenSection,251,2.802356e-2,-1.552477e0
QQN-GoldenSection,299,4.357127e-3,-2.360800e0
QQN-GoldenSection,347,1.022556e-3,-2.990313e0
QQN-GoldenSection,395,1.179767e-4,-3.928204e0
QQN-GoldenSection,443,1.789167e-6,-5.747349e0
QQN-GoldenSection,491,2.139681e-8,-7.669651e0
QQN-GoldenSection,539,4.852878e-11,-1.031400e1
QQN-GoldenSection,587,5.105611e-13,-1.229195e1
QQN-GoldenSection,591,2.905086e-16,-1.500000e1
QQN-GoldenSection,2,2.342033e0,3.695930e-1
QQN-GoldenSection,49,2.342033e0,3.695930e-1
QQN-GoldenSection,107,1.906917e-1,-7.196682e-1
QQN-GoldenSection,155,8.339262e-2,-1.078872e0
QQN-GoldenSection,203,2.229474e-2,-1.651798e0
QQN-GoldenSection,251,1.637028e-2,-1.785944e0
QQN-GoldenSection,299,2.842031e-3,-2.546371e0
QQN-GoldenSection,347,2.306353e-3,-2.637074e0
QQN-GoldenSection,395,1.008845e-4,-3.996175e0
QQN-GoldenSection,443,1.029720e-5,-4.987281e0
QQN-GoldenSection,491,2.183978e-7,-6.660752e0
QQN-GoldenSection,539,3.805362e-8,-7.419604e0
QQN-GoldenSection,587,1.485926e-8,-7.828003e0
QQN-GoldenSection,591,1.624084e-14,-1.378939e1
QQN-GoldenSection,2,3.611463e0,5.576832e-1
QQN-GoldenSection,49,3.611463e0,5.576832e-1
QQN-GoldenSection,107,4.202922e-1,-3.764486e-1
QQN-GoldenSection,155,1.046374e-1,-9.803130e-1
QQN-GoldenSection,203,2.923671e-2,-1.534072e0
QQN-GoldenSection,251,1.847270e-2,-1.733470e0
QQN-GoldenSection,299,7.860157e-3,-2.104569e0
QQN-GoldenSection,347,3.194223e-3,-2.495635e0
QQN-GoldenSection,395,4.952886e-4,-3.305142e0
QQN-GoldenSection,443,8.001105e-5,-4.096850e0
QQN-GoldenSection,491,2.178993e-6,-5.661744e0
QQN-GoldenSection,539,3.027691e-8,-7.518888e0
QQN-GoldenSection,587,1.387050e-10,-9.857908e0
QQN-GoldenSection,635,2.737192e-12,-1.156269e1
QQN-GoldenSection,639,1.905293e-13,-1.272004e1
QQN-GoldenSection,2,3.359140e0,5.262281e-1
QQN-GoldenSection,49,3.359140e0,5.262281e-1
QQN-GoldenSection,107,3.735362e-1,-4.276672e-1
QQN-GoldenSection,155,1.330423e-1,-8.760104e-1
QQN-GoldenSection,203,4.510436e-2,-1.345781e0
QQN-GoldenSection,251,2.994318e-2,-1.523702e0
QQN-GoldenSection,299,2.556531e-3,-2.592349e0
QQN-GoldenSection,347,6.628845e-4,-3.178562e0
QQN-GoldenSection,395,1.492563e-4,-3.826067e0
QQN-GoldenSection,443,7.291234e-6,-5.137199e0
QQN-GoldenSection,491,4.602878e-8,-7.336971e0
QQN-GoldenSection,539,6.364011e-11,-1.019627e1
QQN-GoldenSection,587,4.083621e-13,-1.238895e1
QQN-GoldenSection,591,3.519433e-17,-1.500000e1
QQN-GoldenSection,2,3.140834e0,4.970450e-1
QQN-GoldenSection,49,3.140834e0,4.970450e-1
QQN-GoldenSection,107,2.878074e-1,-5.408980e-1
QQN-GoldenSection,155,1.086326e-1,-9.640397e-1
QQN-GoldenSection,203,3.161020e-2,-1.500173e0
QQN-GoldenSection,251,2.205338e-2,-1.656525e0
QQN-GoldenSection,299,2.384611e-3,-2.622583e0
QQN-GoldenSection,354,5.447068e-4,-3.263837e0
QQN-GoldenSection,413,1.790671e-4,-3.746984e0
QQN-GoldenSection,461,2.303149e-6,-5.637678e0
QQN-GoldenSection,509,1.878700e-7,-6.726143e0
QQN-GoldenSection,557,5.985241e-8,-7.222918e0
QQN-GoldenSection,605,2.715345e-12,-1.156618e1
QQN-GoldenSection,609,1.619344e-14,-1.379066e1
QQN-GoldenSection,2,3.110339e0,4.928077e-1
QQN-GoldenSection,49,3.110339e0,4.928077e-1
QQN-GoldenSection,107,4.545689e-1,-3.424002e-1
QQN-GoldenSection,155,1.293212e-1,-8.883303e-1
QQN-GoldenSection,203,4.430189e-2,-1.353578e0
QQN-GoldenSection,251,2.879359e-2,-1.540704e0
QQN-GoldenSection,299,5.206078e-3,-2.283489e0
QQN-GoldenSection,347,1.258605e-3,-2.900111e0
QQN-GoldenSection,395,8.599686e-5,-4.065517e0
QQN-GoldenSection,443,2.079220e-6,-5.682100e0
QQN-GoldenSection,491,2.476256e-8,-7.606204e0
QQN-GoldenSection,539,6.587140e-10,-9.181303e0
QQN-GoldenSection,587,1.505079e-12,-1.182244e1
QQN-GoldenSection,591,9.244783e-15,-1.403410e1
QQN-GoldenSection,2,3.357353e0,5.259970e-1
QQN-GoldenSection,49,3.357353e0,5.259970e-1
QQN-GoldenSection,107,4.342839e-1,-3.622263e-1
QQN-GoldenSection,155,1.088750e-1,-9.630720e-1
QQN-GoldenSection,203,3.437854e-2,-1.463713e0
QQN-GoldenSection,251,2.213176e-2,-1.654984e0
QQN-GoldenSection,299,7.209959e-3,-2.142067e0
QQN-GoldenSection,347,2.273741e-3,-2.643259e0
QQN-GoldenSection,395,2.370010e-4,-3.625250e0
QQN-GoldenSection,443,1.807212e-5,-4.742991e0
QQN-GoldenSection,491,7.101415e-6,-5.148655e0
QQN-GoldenSection,539,1.122573e-8,-7.949785e0
QQN-GoldenSection,587,4.826476e-10,-9.316370e0
QQN-GoldenSection,635,1.505045e-11,-1.082245e1
QQN-GoldenSection,639,8.069773e-14,-1.309314e1
QQN-GoldenSection,2,3.773744e0,5.767724e-1
QQN-GoldenSection,49,3.773744e0,5.767724e-1
QQN-GoldenSection,107,3.379854e-1,-4.711020e-1
QQN-GoldenSection,155,1.410717e-1,-8.505601e-1
QQN-GoldenSection,203,5.470563e-2,-1.261968e0
QQN-GoldenSection,251,3.531701e-2,-1.452016e0
QQN-GoldenSection,299,2.827566e-3,-2.548587e0
QQN-GoldenSection,347,1.112016e-3,-2.953889e0
QQN-GoldenSection,395,3.970416e-5,-4.401164e0
QQN-GoldenSection,443,1.141013e-6,-5.942709e0
QQN-GoldenSection,491,2.858762e-8,-7.543822e0
QQN-GoldenSection,539,1.632234e-9,-8.787218e0
QQN-GoldenSection,543,1.063221e-13,-1.297338e1
QQN-GoldenSection,2,3.014375e0,4.791972e-1
QQN-GoldenSection,49,3.014375e0,4.791972e-1
QQN-GoldenSection,107,3.610933e-1,-4.423806e-1
QQN-GoldenSection,155,9.858473e-2,-1.006190e0
QQN-GoldenSection,203,2.623185e-2,-1.581171e0
QQN-GoldenSection,251,1.734997e-2,-1.760701e0
QQN-GoldenSection,299,7.646400e-3,-2.116543e0
QQN-GoldenSection,347,2.559070e-3,-2.591918e0
QQN-GoldenSection,395,5.592605e-4,-3.252386e0
QQN-GoldenSection,443,5.988955e-5,-4.222649e0
QQN-GoldenSection,491,1.984235e-6,-5.702407e0
QQN-GoldenSection,539,5.016007e-8,-7.299642e0
QQN-GoldenSection,587,1.980098e-10,-9.703313e0
QQN-GoldenSection,635,1.793233e-11,-1.074636e1
QQN-GoldenSection,639,4.082652e-13,-1.238906e1
QQN-GoldenSection,2,2.994891e0,4.763810e-1
QQN-GoldenSection,49,2.994891e0,4.763810e-1
QQN-GoldenSection,107,3.259499e-1,-4.868491e-1
QQN-GoldenSection,155,1.087488e-1,-9.635756e-1
QQN-GoldenSection,203,2.854872e-2,-1.544413e0
QQN-GoldenSection,251,1.906296e-2,-1.719810e0
QQN-GoldenSection,299,5.431710e-3,-2.265063e0
QQN-GoldenSection,347,1.581296e-3,-2.800987e0
QQN-GoldenSection,395,1.039401e-4,-3.983217e0
QQN-GoldenSection,443,1.983065e-6,-5.702663e0
QQN-GoldenSection,491,4.006133e-7,-6.397275e0
QQN-GoldenSection,539,4.108497e-8,-7.386317e0
QQN-GoldenSection,587,1.360525e-12,-1.186629e1
QQN-GoldenSection,591,7.535420e-15,-1.412289e1
QQN-GoldenSection,2,3.129038e0,4.954108e-1
QQN-GoldenSection,49,3.129038e0,4.954108e-1
QQN-GoldenSection,107,3.968109e-1,-4.014164e-1
QQN-GoldenSection,155,1.086704e-1,-9.638888e-1
QQN-GoldenSection,203,3.361976e-2,-1.473405e0
QQN-GoldenSection,251,2.226802e-2,-1.652318e0
QQN-GoldenSection,299,6.441938e-3,-2.190983e0
QQN-GoldenSection,347,1.667978e-3,-2.777810e0
QQN-GoldenSection,395,1.814550e-4,-3.741231e0
QQN-GoldenSection,443,2.747660e-5,-4.561037e0
QQN-GoldenSection,491,2.267513e-7,-6.644450e0
QQN-GoldenSection,539,1.542884e-9,-8.811667e0
QQN-GoldenSection,587,2.427814e-11,-1.061478e1
QQN-GoldenSection,591,1.708059e-14,-1.376750e1
QQN-GoldenSection,2,3.589667e0,5.550542e-1
QQN-GoldenSection,49,3.589667e0,5.550542e-1
QQN-GoldenSection,107,3.177800e-1,-4.978735e-1
QQN-GoldenSection,155,1.129701e-1,-9.470365e-1
QQN-GoldenSection,203,3.183809e-2,-1.497053e0
QQN-GoldenSection,251,2.203460e-2,-1.656895e0
QQN-GoldenSection,299,3.408463e-3,-2.467441e0
QQN-GoldenSection,347,7.525429e-4,-3.123469e0
QQN-GoldenSection,395,5.395247e-5,-4.267989e0
QQN-GoldenSection,443,7.738168e-7,-6.111362e0
QQN-GoldenSection,491,8.983357e-9,-8.046561e0
QQN-GoldenSection,539,4.293065e-12,-1.136723e1
QQN-GoldenSection,543,6.025970e-14,-1.321997e1
QQN-GoldenSection,2,2.918636e0,4.651800e-1
QQN-GoldenSection,49,2.918636e0,4.651800e-1
QQN-GoldenSection,107,4.437295e-1,-3.528817e-1
QQN-GoldenSection,155,1.237571e-1,-9.074298e-1
QQN-GoldenSection,203,4.089259e-2,-1.388355e0
QQN-GoldenSection,251,2.659317e-2,-1.575230e0
QQN-GoldenSection,299,5.826429e-3,-2.234598e0
QQN-GoldenSection,347,1.512311e-3,-2.820359e0
QQN-GoldenSection,395,1.504515e-4,-3.822604e0
QQN-GoldenSection,443,3.209138e-6,-5.493612e0
QQN-GoldenSection,491,3.094075e-8,-7.509469e0
QQN-GoldenSection,539,1.678371e-10,-9.775112e0
QQN-GoldenSection,543,3.227262e-13,-1.249117e1
QQN-GoldenSection,2,2.665392e0,4.257611e-1
QQN-GoldenSection,49,2.665392e0,4.257611e-1
QQN-GoldenSection,107,2.582506e-1,-5.879587e-1
QQN-GoldenSection,155,1.194196e-1,-9.229243e-1
QQN-GoldenSection,203,4.701244e-2,-1.327787e0
QQN-GoldenSection,251,2.927503e-2,-1.533503e0
QQN-GoldenSection,299,3.748189e-3,-2.426179e0
QQN-GoldenSection,347,2.100885e-3,-2.677598e0
QQN-GoldenSection,395,1.771328e-4,-3.751701e0
QQN-GoldenSection,443,1.773501e-5,-4.751169e0
QQN-GoldenSection,491,5.933617e-7,-6.226680e0
QQN-GoldenSection,539,1.648049e-7,-6.783030e0
QQN-GoldenSection,587,1.218419e-8,-7.914203e0
QQN-GoldenSection,635,2.498973e-13,-1.260224e1
QQN-GoldenSection,639,4.224487e-15,-1.437423e1
QQN-Bisection-1,2,3.582165e0,5.541456e-1
QQN-Bisection-1,61,3.582165e0,5.541456e-1
QQN-Bisection-1,101,4.125089e-1,-3.845667e-1
QQN-Bisection-1,122,1.110898e-1,-9.543257e-1
QQN-Bisection-1,143,2.942604e-2,-1.531268e0
QQN-Bisection-1,164,1.869082e-2,-1.728372e0
QQN-Bisection-1,185,7.573753e-3,-2.120689e0
QQN-Bisection-1,206,3.060813e-3,-2.514163e0
QQN-Bisection-1,227,3.571232e-4,-3.447182e0
QQN-Bisection-1,248,2.712858e-5,-4.566573e0
QQN-Bisection-1,269,1.528902e-6,-5.815620e0
QQN-Bisection-1,290,3.730817e-8,-7.428196e0
QQN-Bisection-1,311,2.103451e-9,-8.677068e0
QQN-Bisection-1,332,1.182812e-12,-1.192708e1
QQN-Bisection-1,336,1.406864e-14,-1.385175e1
QQN-Bisection-1,2,3.292462e0,5.175208e-1
QQN-Bisection-1,61,3.292462e0,5.175208e-1
QQN-Bisection-1,101,1.171484e-1,-9.312638e-1
QQN-Bisection-1,122,5.273752e-2,-1.277880e0
QQN-Bisection-1,143,2.016081e-2,-1.695492e0
QQN-Bisection-1,164,1.356778e-2,-1.867491e0
QQN-Bisection-1,185,2.473639e-3,-2.606664e0
QQN-Bisection-1,206,8.553005e-4,-3.067881e0
QQN-Bisection-1,227,2.030655e-5,-4.692364e0
QQN-Bisection-1,248,9.575254e-7,-6.018850e0
QQN-Bisection-1,269,3.732135e-9,-8.428043e0
QQN-Bisection-1,290,1.239537e-10,-9.906741e0
QQN-Bisection-1,311,4.435607e-12,-1.135305e1
QQN-Bisection-1,315,8.706231e-14,-1.306017e1
QQN-Bisection-1,2,2.796426e0,4.466034e-1
QQN-Bisection-1,61,2.796426e0,4.466034e-1
QQN-Bisection-1,101,2.599773e-1,-5.850646e-1
QQN-Bisection-1,122,1.352041e-1,-8.690101e-1
QQN-Bisection-1,143,6.445986e-2,-1.190711e0
QQN-Bisection-1,164,3.495388e-2,-1.456505e0
QQN-Bisection-1,185,4.568739e-3,-2.340204e0
QQN-Bisection-1,206,1.166823e-3,-2.932995e0
QQN-Bisection-1,227,1.078106e-4,-3.967339e0
QQN-Bisection-1,248,7.867443e-6,-5.104166e0
QQN-Bisection-1,269,2.861350e-9,-8.543429e0
QQN-Bisection-1,290,2.370898e-11,-1.062509e1
QQN-Bisection-1,294,3.410403e-13,-1.246719e1
QQN-Bisection-1,2,3.198060e0,5.048865e-1
QQN-Bisection-1,61,3.198060e0,5.048865e-1
QQN-Bisection-1,101,3.212145e-1,-4.932049e-1
QQN-Bisection-1,122,9.833429e-2,-1.007295e0
QQN-Bisection-1,143,2.214120e-2,-1.654799e0
QQN-Bisection-1,164,1.507993e-2,-1.821601e0
QQN-Bisection-1,185,6.993524e-3,-2.155304e0
QQN-Bisection-1,206,2.437097e-3,-2.613127e0
QQN-Bisection-1,227,4.791596e-4,-3.319520e0
QQN-Bisection-1,248,5.306251e-5,-4.275212e0
QQN-Bisection-1,269,1.873863e-6,-5.727262e0
QQN-Bisection-1,290,4.526228e-8,-7.344264e0
QQN-Bisection-1,311,5.348292e-10,-9.271785e0
QQN-Bisection-1,332,3.032257e-11,-1.051823e1
QQN-Bisection-1,336,7.022472e-14,-1.315351e1
QQN-Bisection-1,2,3.652595e0,5.626015e-1
QQN-Bisection-1,61,3.652595e0,5.626015e-1
QQN-Bisection-1,101,2.931462e-1,-5.329157e-1
QQN-Bisection-1,122,1.072784e-1,-9.694876e-1
QQN-Bisection-1,143,2.875766e-2,-1.541246e0
QQN-Bisection-1,164,2.029667e-2,-1.692575e0
QQN-Bisection-1,185,3.220729e-3,-2.492046e0
QQN-Bisection-1,206,7.427123e-4,-3.129179e0
QQN-Bisection-1,227,1.097363e-4,-3.959650e0
QQN-Bisection-1,248,8.976023e-7,-6.046916e0
QQN-Bisection-1,269,1.903710e-8,-7.720399e0
QQN-Bisection-1,290,1.445540e-11,-1.083997e1
QQN-Bisection-1,294,1.522296e-13,-1.281750e1
