Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,6.162244e0
QQN-GoldenSection,49,6.162244e0
QQN-GoldenSection,107,5.016731e-1
QQN-GoldenSection,155,8.062293e-2
QQN-GoldenSection,203,3.705569e-2
QQN-GoldenSection,251,2.194258e-2
QQN-GoldenSection,299,4.415155e-3
QQN-GoldenSection,347,1.043786e-3
QQN-GoldenSection,395,1.539402e-4
QQN-GoldenSection,443,3.043248e-5
QQN-GoldenSection,491,4.992717e-8
QQN-GoldenSection,539,8.694445e-10
QQN-GoldenSection,587,5.162265e-12
QQN-GoldenSection,591,1.236114e-13
QQN-GoldenSection,2,6.581654e0
QQN-GoldenSection,49,6.581654e0
QQN-GoldenSection,107,2.305459e-1
QQN-GoldenSection,155,9.904541e-2
QQN-GoldenSection,203,3.288371e-2
QQN-GoldenSection,251,2.229983e-2
QQN-GoldenSection,299,3.926643e-3
QQN-GoldenSection,347,1.845116e-3
QQN-GoldenSection,395,1.179064e-4
QQN-GoldenSection,443,1.413378e-5
QQN-GoldenSection,499,4.084745e-7
QQN-GoldenSection,558,1.692667e-7
QQN-GoldenSection,606,2.319283e-10
QQN-GoldenSection,610,9.188724e-14
QQN-GoldenSection,2,7.166783e0
QQN-GoldenSection,49,7.166783e0
QQN-GoldenSection,107,2.835219e-1
QQN-GoldenSection,155,9.246948e-2
QQN-GoldenSection,203,1.819591e-2
QQN-GoldenSection,251,1.271766e-2
QQN-GoldenSection,299,6.193246e-3
QQN-GoldenSection,347,2.152951e-3
QQN-GoldenSection,395,5.828700e-4
QQN-GoldenSection,443,3.731714e-5
QQN-GoldenSection,491,1.582360e-6
QQN-GoldenSection,539,6.376019e-8
QQN-GoldenSection,587,2.359225e-10
QQN-GoldenSection,635,1.988342e-12
QQN-GoldenSection,639,1.768253e-15
QQN-GoldenSection,2,6.624839e0
QQN-GoldenSection,49,6.624839e0
QQN-GoldenSection,107,4.725998e-1
QQN-GoldenSection,155,1.188571e-1
QQN-GoldenSection,203,5.293627e-2
QQN-GoldenSection,251,3.232258e-2
QQN-GoldenSection,299,3.061084e-3
QQN-GoldenSection,347,8.777006e-4
