Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,-1.349099e0
QQN-GoldenSection,50,-1.349099e0
QQN-GoldenSection,102,-1.349907e2
QQN-GoldenSection,160,-1.691596e2
QQN-GoldenSection,208,-1.790117e2
QQN-GoldenSection,256,-1.955335e2
QQN-GoldenSection,304,-1.958120e2
QQN-GoldenSection,352,-1.958207e2
QQN-GoldenSection,400,-1.958308e2
QQN-GoldenSection,448,-1.958308e2
QQN-GoldenSection,462,-1.958308e2
QQN-GoldenSection,476,-1.958308e2
QQN-GoldenSection,524,-1.958308e2
QQN-GoldenSection,538,-1.958308e2
QQN-GoldenSection,542,-1.958308e2
QQN-GoldenSection,2,7.827714e-2
QQN-GoldenSection,50,7.827714e-2
QQN-GoldenSection,100,-4.470359e1
QQN-GoldenSection,149,-1.047898e2
QQN-GoldenSection,199,-1.514159e2
QQN-GoldenSection,249,-1.665008e2
QQN-GoldenSection,299,-1.675572e2
QQN-GoldenSection,349,-1.675574e2
QQN-GoldenSection,363,-1.675574e2
QQN-GoldenSection,413,-1.675574e2
QQN-GoldenSection,427,-1.675574e2
QQN-GoldenSection,431,-1.675574e2
QQN-GoldenSection,2,-4.879412e-1
QQN-GoldenSection,50,-4.879412e-1
QQN-GoldenSection,102,-8.939544e1
QQN-GoldenSection,160,-1.152144e2
QQN-GoldenSection,208,-1.215078e2
QQN-GoldenSection,266,-1.295385e2
QQN-GoldenSection,324,-1.408150e2
QQN-GoldenSection,372,-1.469186e2
QQN-GoldenSection,430,-1.539967e2
QQN-GoldenSection,489,-1.646370e2
QQN-GoldenSection,548,-1.675215e2
QQN-GoldenSection,596,-1.675570e2
QQN-GoldenSection,655,-1.675573e2
QQN-GoldenSection,703,-1.675574e2
QQN-GoldenSection,751,-1.675574e2
QQN-GoldenSection,799,-1.675574e2
QQN-GoldenSection,813,-1.675574e2
QQN-GoldenSection,827,-1.675574e2
QQN-GoldenSection,831,-1.675574e2
QQN-GoldenSection,2,-7.829878e-1
QQN-GoldenSection,50,-7.829878e-1
QQN-GoldenSection,101,-7.912951e1
QQN-GoldenSection,159,-8.660134e1
QQN-GoldenSection,218,-9.725019e1
QQN-GoldenSection,276,-1.165644e2
QQN-GoldenSection,324,-1.217106e2
QQN-GoldenSection,382,-1.276885e2
QQN-GoldenSection,441,-1.482949e2
QQN-GoldenSection,496,-1.576779e2
QQN-GoldenSection,547,-1.789836e2
QQN-GoldenSection,599,-1.955605e2
QQN-GoldenSection,650,-1.958302e2
QQN-GoldenSection,2,3.338913e-1
QQN-GoldenSection,49,3.338913e-1
QQN-GoldenSection,101,-6.692903e1
QQN-GoldenSection,159,-1.043534e2
QQN-GoldenSection,207,-1.140493e2
QQN-GoldenSection,255,-1.342065e2
QQN-GoldenSection,314,-1.558172e2
QQN-GoldenSection,373,-1.771495e2
QQN-GoldenSection,432,-1.815579e2
QQN-GoldenSection,491,-1.816925e2
QQN-GoldenSection,539,-1.816941e2
QQN-GoldenSection,598,-1.816941e2
QQN-GoldenSection,612,-1.816941e2
QQN-GoldenSection,626,-1.816941e2
QQN-GoldenSection,640,-1.816941e2
QQN-GoldenSection,644,-1.816941e2
QQN-GoldenSection,2,-4.811276e-1
QQN-GoldenSection,50,-4.811276e-1
QQN-GoldenSection,102,-8.774971e1
QQN-GoldenSection,160,-1.301125e2
QQN-GoldenSection,208,-1.468767e2
QQN-GoldenSection,256,-1.561296e2
QQN-GoldenSection,304,-1.622102e2
QQN-GoldenSection,362,-1.690528e2
QQN-GoldenSection,410,-1.809199e2
QQN-GoldenSection,458,-1.814257e2
QQN-GoldenSection,506,-1.816439e2
QQN-GoldenSection,554,-1.816885e2
QQN-GoldenSection,602,-1.816941e2
QQN-GoldenSection,661,-1.816941e2
QQN-GoldenSection,675,-1.816941e2
QQN-GoldenSection,689,-1.816941e2
QQN-GoldenSection,693,-1.816941e2
QQN-GoldenSection,2,-1.645832e0
QQN-GoldenSection,50,-1.645832e0
QQN-GoldenSection,102,-1.403825e2
QQN-GoldenSection,160,-1.547921e2
QQN-GoldenSection,208,-1.564405e2
QQN-GoldenSection,256,-1.577081e2
QQN-GoldenSection,311,-1.602653e2
QQN-GoldenSection,361,-1.821553e2
QQN-GoldenSection,411,-1.949831e2
QQN-GoldenSection,461,-1.958305e2
QQN-GoldenSection,2,4.475197e-1
QQN-GoldenSection,49,4.475197e-1
QQN-GoldenSection,101,-1.068685e2
QQN-GoldenSection,159,-1.394365e2
QQN-GoldenSection,218,-1.600414e2
QQN-GoldenSection,277,-1.793363e2
QQN-GoldenSection,325,-1.816385e2
QQN-GoldenSection,384,-1.816923e2
QQN-GoldenSection,432,-1.816941e2
QQN-GoldenSection,480,-1.816941e2
QQN-GoldenSection,494,-1.816941e2
QQN-GoldenSection,542,-1.816941e2
QQN-GoldenSection,546,-1.816941e2
QQN-GoldenSection,2,-4.801793e-1
QQN-GoldenSection,50,-4.801793e-1
QQN-GoldenSection,102,-8.976204e1
QQN-GoldenSection,160,-1.353230e2
QQN-GoldenSection,208,-1.515460e2
QQN-GoldenSection,256,-1.690614e2
QQN-GoldenSection,315,-1.834653e2
QQN-GoldenSection,374,-1.948578e2
QQN-GoldenSection,422,-1.958306e2
QQN-GoldenSection,470,-1.958308e2
QQN-GoldenSection,518,-1.958308e2
QQN-GoldenSection,566,-1.958308e2
QQN-GoldenSection,580,-1.958308e2
QQN-GoldenSection,594,-1.958308e2
QQN-GoldenSection,598,-1.958308e2
QQN-GoldenSection,2,-2.005025e-1
QQN-GoldenSection,49,-2.005025e-1
QQN-GoldenSection,101,-1.108272e2
QQN-GoldenSection,159,-1.543162e2
QQN-GoldenSection,218,-1.784558e2
QQN-GoldenSection,266,-1.949085e2
QQN-GoldenSection,314,-1.951846e2
QQN-GoldenSection,362,-1.957727e2
QQN-GoldenSection,410,-1.958214e2
QQN-GoldenSection,458,-1.958308e2
QQN-GoldenSection,506,-1.958308e2
QQN-GoldenSection,520,-1.958308e2
QQN-GoldenSection,534,-1.958308e2
QQN-GoldenSection,548,-1.958308e2
QQN-GoldenSection,552,-1.958308e2
QQN-GoldenSection,2,-1.210411e-1
QQN-GoldenSection,49,-1.210411e-1
QQN-GoldenSection,101,-1.154673e2
QQN-GoldenSection,159,-1.376131e2
QQN-GoldenSection,218,-1.584994e2
QQN-GoldenSection,277,-1.787358e2
QQN-GoldenSection,325,-1.816467e2
QQN-GoldenSection,384,-1.816669e2
QQN-GoldenSection,443,-1.816940e2
QQN-GoldenSection,491,-1.816941e2
QQN-GoldenSection,505,-1.816941e2
QQN-GoldenSection,519,-1.816941e2
QQN-GoldenSection,533,-1.816941e2
QQN-GoldenSection,547,-1.816941e2
QQN-GoldenSection,551,-1.816941e2
QQN-GoldenSection,2,-1.248080e0
QQN-GoldenSection,50,-1.248080e0
QQN-GoldenSection,102,-1.194075e2
QQN-GoldenSection,160,-1.438672e2
QQN-GoldenSection,208,-1.582747e2
QQN-GoldenSection,256,-1.648610e2
QQN-GoldenSection,304,-1.790541e2
QQN-GoldenSection,352,-1.812029e2
QQN-GoldenSection,400,-1.815965e2
QQN-GoldenSection,448,-1.816933e2
QQN-GoldenSection,496,-1.816941e2
QQN-GoldenSection,544,-1.816941e2
QQN-GoldenSection,592,-1.816941e2
QQN-GoldenSection,606,-1.816941e2
QQN-GoldenSection,620,-1.816941e2
QQN-GoldenSection,624,-1.816941e2
QQN-GoldenSection,2,-5.957258e-1
QQN-GoldenSection,50,-5.957258e-1
QQN-GoldenSection,101,-7.904679e1
QQN-GoldenSection,159,-9.081718e1
QQN-GoldenSection,217,-1.087009e2
QQN-GoldenSection,275,-1.464682e2
QQN-GoldenSection,334,-1.764401e2
QQN-GoldenSection,393,-1.815265e2
QQN-GoldenSection,452,-1.816941e2
QQN-GoldenSection,2,2.387882e-2
QQN-GoldenSection,49,2.387882e-2
QQN-GoldenSection,101,-8.811636e1
QQN-GoldenSection,159,-1.382576e2
QQN-GoldenSection,207,-1.511719e2
QQN-GoldenSection,255,-1.686103e2
QQN-GoldenSection,314,-1.772372e2
QQN-GoldenSection,373,-1.813577e2
QQN-GoldenSection,421,-1.816909e2
QQN-GoldenSection,469,-1.816938e2
QQN-GoldenSection,517,-1.816941e2
QQN-GoldenSection,565,-1.816941e2
QQN-GoldenSection,579,-1.816941e2
QQN-GoldenSection,593,-1.816941e2
QQN-GoldenSection,607,-1.816941e2
QQN-GoldenSection,611,-1.816941e2
QQN-GoldenSection,2,3.858783e-2
QQN-GoldenSection,49,3.858783e-2
QQN-GoldenSection,101,-1.297176e2
QQN-GoldenSection,159,-1.554733e2
QQN-GoldenSection,207,-1.603217e2
QQN-GoldenSection,265,-1.691825e2
QQN-GoldenSection,324,-1.883372e2
QQN-GoldenSection,383,-1.958023e2
QQN-GoldenSection,431,-1.958308e2
QQN-GoldenSection,490,-1.958308e2
QQN-GoldenSection,2,-8.225921e-1
QQN-GoldenSection,50,-8.225921e-1
QQN-GoldenSection,102,-1.362034e2
QQN-GoldenSection,160,-1.575270e2
QQN-GoldenSection,208,-1.645674e2
QQN-GoldenSection,256,-1.738743e2
QQN-GoldenSection,304,-1.792182e2
QQN-GoldenSection,352,-1.805589e2
QQN-GoldenSection,400,-1.816667e2
QQN-GoldenSection,448,-1.816934e2
QQN-GoldenSection,496,-1.816941e2
QQN-GoldenSection,510,-1.816941e2
QQN-GoldenSection,524,-1.816941e2
QQN-GoldenSection,538,-1.816941e2
QQN-GoldenSection,542,-1.816941e2
QQN-GoldenSection,2,-5.623628e-1
QQN-GoldenSection,50,-5.623628e-1
QQN-GoldenSection,102,-9.323152e1
QQN-GoldenSection,160,-1.171585e2
QQN-GoldenSection,208,-1.287191e2
QQN-GoldenSection,267,-1.539826e2
QQN-GoldenSection,326,-1.807012e2
QQN-GoldenSection,374,-1.953525e2
QQN-GoldenSection,422,-1.954132e2
QQN-GoldenSection,470,-1.955865e2
QQN-GoldenSection,518,-1.956049e2
QQN-GoldenSection,566,-1.958268e2
QQN-GoldenSection,614,-1.958305e2
QQN-GoldenSection,662,-1.958308e2
QQN-GoldenSection,710,-1.958308e2
QQN-GoldenSection,724,-1.958308e2
QQN-GoldenSection,738,-1.958308e2
QQN-GoldenSection,742,-1.958308e2
QQN-GoldenSection,2,-1.156222e0
QQN-GoldenSection,50,-1.156222e0
QQN-GoldenSection,102,-1.451085e2
QQN-GoldenSection,160,-1.662524e2
QQN-GoldenSection,219,-1.792857e2
QQN-GoldenSection,278,-1.939811e2
QQN-GoldenSection,326,-1.958281e2
QQN-GoldenSection,374,-1.958287e2
QQN-GoldenSection,422,-1.958307e2
QQN-GoldenSection,470,-1.958308e2
QQN-GoldenSection,484,-1.958308e2
QQN-GoldenSection,498,-1.958308e2
QQN-GoldenSection,512,-1.958308e2
QQN-GoldenSection,516,-1.958308e2
QQN-GoldenSection,2,-1.013107e0
QQN-GoldenSection,50,-1.013107e0
QQN-GoldenSection,101,-9.052635e1
QQN-GoldenSection,149,-1.231336e2
QQN-GoldenSection,198,-1.594333e2
QQN-GoldenSection,247,-1.861424e2
QQN-GoldenSection,296,-1.957686e2
QQN-GoldenSection,345,-1.958308e2
QQN-GoldenSection,2,3.559877e-1
QQN-GoldenSection,49,3.559877e-1
QQN-GoldenSection,100,-6.182434e1
QQN-GoldenSection,149,-1.655452e2
QQN-GoldenSection,199,-1.868376e2
QQN-GoldenSection,249,-1.953731e2
QQN-GoldenSection,299,-1.958307e2
QQN-Bisection-1,2,-5.393865e-2
QQN-Bisection-1,61,-5.393865e-2
QQN-Bisection-1,124,-9.525541e1
QQN-Bisection-1,164,-1.126430e2
QQN-Bisection-1,185,-1.291363e2
QQN-Bisection-1,206,-1.428486e2
QQN-Bisection-1,227,-1.636386e2
QQN-Bisection-1,248,-1.647527e2
QQN-Bisection-1,269,-1.674384e2
QQN-Bisection-1,290,-1.675542e2
QQN-Bisection-1,311,-1.675573e2
QQN-Bisection-1,332,-1.675574e2
