Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,2.032001e-2,6.075132e-2,3,135,20,0.002,true
QQN-GoldenSection,1,1.391439e-2,7.753404e-2,3,134,20,0.002,true
QQN-GoldenSection,2,2.473737e-2,4.448584e-2,2,94,14,0.001,true
QQN-GoldenSection,3,1.318203e-2,9.720393e-2,4,177,26,0.002,true
QQN-GoldenSection,4,1.413695e-2,9.191301e-2,4,178,26,0.002,true
QQN-GoldenSection,5,2.247153e-2,4.239955e-2,2,94,14,0.001,true
QQN-GoldenSection,6,2.440247e-2,7.759649e-2,3,134,20,0.002,true
QQN-GoldenSection,7,1.121334e-3,3.167350e-2,3,134,20,0.002,true
QQN-GoldenSection,8,6.055683e-3,6.488610e-2,3,134,20,0.002,true
QQN-GoldenSection,9,2.391646e-2,6.003149e-2,3,135,20,0.002,true
QQN-GoldenSection,10,5.078124e-3,6.020461e-2,3,134,20,0.002,true
QQN-GoldenSection,11,2.340415e-2,8.026508e-2,3,134,20,0.002,true
QQN-GoldenSection,12,1.543656e-2,1.000723e-1,4,177,26,0.002,true
QQN-GoldenSection,13,1.208823e-2,7.120906e-2,3,134,20,0.002,true
QQN-GoldenSection,14,1.537927e-2,9.529256e-2,4,178,26,0.002,true
QQN-GoldenSection,15,1.329041e-2,9.942941e-2,4,177,26,0.002,true
QQN-GoldenSection,16,1.054922e-2,7.099582e-2,3,134,20,0.002,true
QQN-GoldenSection,17,1.843746e-2,8.719639e-2,3,134,20,0.002,true
QQN-GoldenSection,18,2.240682e-2,4.233847e-2,2,94,14,0.001,true
QQN-GoldenSection,19,9.758166e-3,7.201074e-2,3,134,20,0.002,true
QQN-Bisection-1,0,8.370905e-3,9.025099e-2,4,49,91,0.001,true
QQN-Bisection-1,1,2.365849e-2,7.247793e-2,3,38,81,0.001,true
QQN-Bisection-1,2,1.967597e-2,4.202810e-2,1,17,14,0.000,true
QQN-Bisection-1,3,2.432506e-2,4.411354e-2,2,28,72,0.001,true
QQN-Bisection-1,4,2.495348e-2,4.758287e-2,3,40,83,0.001,true
QQN-Bisection-1,5,2.215108e-2,7.472896e-2,3,38,81,0.001,true
QQN-Bisection-1,6,1.703311e-2,8.687628e-2,1,17,14,0.000,true
QQN-Bisection-1,7,1.671554e-2,3.656834e-2,2,29,73,0.001,true
QQN-Bisection-1,8,1.565151e-2,3.538532e-2,2,29,73,0.001,true
QQN-Bisection-1,9,1.502253e-2,1.032594e-1,4,49,91,0.001,true
QQN-Bisection-1,10,2.297037e-2,4.886434e-2,3,39,82,0.001,true
QQN-Bisection-1,11,1.314528e-2,8.810818e-2,4,50,92,0.001,true
QQN-Bisection-1,12,2.260922e-2,7.997207e-2,3,38,81,0.001,true
QQN-Bisection-1,13,2.832625e-3,4.786303e-2,3,38,81,0.001,true
QQN-Bisection-1,14,2.310984e-2,7.033012e-2,3,38,81,0.001,true
QQN-Bisection-1,15,1.681947e-2,1.005416e-1,4,50,92,0.001,true
QQN-Bisection-1,16,2.152746e-2,1.309474e-1,1,17,14,0.000,true
QQN-Bisection-1,17,2.416659e-2,8.181285e-2,1,14,55,0.000,true
QQN-Bisection-1,18,2.258353e-2,4.630159e-2,3,40,83,0.001,true
QQN-Bisection-1,19,2.405564e-2,4.386856e-2,2,27,71,0.001,true
QQN-Bisection-2,0,1.650985e-2,9.876340e-2,4,51,79,0.001,true
QQN-Bisection-2,1,7.564211e-3,6.729625e-2,3,39,70,0.001,true
