Optimizer,MaxEvaluation,ObjectiveValue,LogObjectiveValue
QQN-GoldenSection,2,5.234940e-1,-2.810883e-1
QQN-GoldenSection,53,5.234940e-1,-2.810883e-1
QQN-GoldenSection,106,8.993607e-2,-1.046066e0
QQN-GoldenSection,159,4.057631e-2,-1.391727e0
QQN-GoldenSection,207,2.679041e-2,-1.572021e0
QQN-GoldenSection,255,1.500164e-2,-1.823861e0
QQN-GoldenSection,303,1.266026e-2,-1.897557e0
QQN-GoldenSection,351,7.037790e-3,-2.152564e0
QQN-GoldenSection,399,2.687715e-3,-2.570617e0
QQN-GoldenSection,447,2.439698e-3,-2.612664e0
QQN-GoldenSection,495,3.830581e-5,-4.416735e0
QQN-GoldenSection,543,5.760359e-6,-5.239550e0
QQN-GoldenSection,545,3.612881e-7,-6.442146e0
QQN-GoldenSection,2,2.871903e-1,-5.418302e-1
QQN-GoldenSection,52,2.871903e-1,-5.418302e-1
QQN-GoldenSection,104,1.439356e-1,-8.418319e-1
QQN-GoldenSection,157,9.360509e-2,-1.028701e0
QQN-GoldenSection,212,6.020374e-2,-1.220377e0
QQN-GoldenSection,267,3.156547e-2,-1.500788e0
QQN-GoldenSection,315,1.675638e-2,-1.775820e0
QQN-GoldenSection,363,1.643844e-2,-1.784139e0
QQN-GoldenSection,411,3.102244e-3,-2.508324e0
QQN-GoldenSection,459,2.223439e-3,-2.652975e0
QQN-GoldenSection,507,1.373171e-3,-2.862276e0
QQN-GoldenSection,555,2.391503e-4,-3.621329e0
QQN-GoldenSection,603,7.496408e-5,-4.125147e0
QQN-GoldenSection,651,1.302468e-6,-5.885233e0
QQN-GoldenSection,653,3.038547e-9,-8.517334e0
QQN-GoldenSection,2,6.362700e-1,-1.963586e-1
QQN-GoldenSection,54,6.362700e-1,-1.963586e-1
QQN-GoldenSection,105,1.694030e-1,-7.710790e-1
QQN-GoldenSection,158,7.400470e-2,-1.130741e0
QQN-GoldenSection,206,5.234441e-2,-1.281130e0
QQN-GoldenSection,254,3.874943e-2,-1.411735e0
QQN-GoldenSection,302,2.864047e-2,-1.543020e0
QQN-GoldenSection,350,2.145805e-2,-1.668410e0
QQN-GoldenSection,403,1.604498e-2,-1.794661e0
QQN-GoldenSection,454,1.017526e-2,-1.992454e0
QQN-GoldenSection,504,5.001648e-3,-2.300887e0
QQN-GoldenSection,554,4.066065e-3,-2.390826e0
QQN-GoldenSection,604,3.496691e-3,-2.456343e0
