Optimizer,MaxEvaluation,ObjectiveValue
QQN-GoldenSection,2,1.042022e1
QQN-GoldenSection,50,1.042022e1
QQN-GoldenSection,99,9.000856e-3
QQN-GoldenSection,148,3.759827e-5
QQN-GoldenSection,150,8.192350e-7
QQN-GoldenSection,2,1.045986e1
QQN-GoldenSection,50,1.045986e1
QQN-GoldenSection,99,1.216872e-2
QQN-GoldenSection,153,2.557486e-5
QQN-GoldenSection,155,3.510927e-7
QQN-GoldenSection,2,1.045553e1
QQN-GoldenSection,50,1.045553e1
QQN-GoldenSection,103,1.778321e-2
QQN-GoldenSection,151,1.606205e-2
QQN-GoldenSection,199,1.117797e-6
QQN-GoldenSection,201,2.842910e-8
QQN-GoldenSection,2,1.126551e1
QQN-GoldenSection,50,1.126551e1
QQN-GoldenSection,103,1.649661e-2
QQN-GoldenSection,151,1.528417e-2
QQN-GoldenSection,199,1.914963e-6
QQN-GoldenSection,201,4.122548e-8
QQN-GoldenSection,2,1.290317e1
QQN-GoldenSection,50,1.290317e1
QQN-GoldenSection,103,1.360289e-2
QQN-GoldenSection,151,1.355040e-2
QQN-GoldenSection,153,6.475913e-7
QQN-GoldenSection,2,1.167297e1
QQN-GoldenSection,50,1.167297e1
QQN-GoldenSection,103,1.435279e-2
QQN-GoldenSection,151,1.369911e-2
QQN-GoldenSection,199,1.216900e-6
QQN-GoldenSection,201,2.891358e-8
QQN-GoldenSection,2,1.104028e1
QQN-GoldenSection,50,1.104028e1
QQN-GoldenSection,103,1.976016e-2
QQN-GoldenSection,151,1.950282e-2
QQN-GoldenSection,199,1.189272e-6
QQN-GoldenSection,201,2.115416e-8
QQN-GoldenSection,2,1.123112e1
QQN-GoldenSection,50,1.123112e1
QQN-GoldenSection,99,6.662922e-3
QQN-GoldenSection,148,1.383778e-5
QQN-GoldenSection,150,2.925821e-7
QQN-GoldenSection,2,1.219271e1
QQN-GoldenSection,50,1.219271e1
QQN-GoldenSection,99,1.563675e-2
QQN-GoldenSection,153,6.885898e-5
QQN-GoldenSection,155,7.217030e-7
QQN-GoldenSection,2,1.260620e1
QQN-GoldenSection,50,1.260620e1
QQN-GoldenSection,103,1.658698e-2
QQN-GoldenSection,151,1.641644e-2
QQN-GoldenSection,199,1.176063e-6
QQN-GoldenSection,201,2.583644e-8
QQN-GoldenSection,2,1.231130e1
QQN-GoldenSection,50,1.231130e1
QQN-GoldenSection,103,1.065284e-2
