Optimizer,Run,FinalValue,FinalGradientNorm,Iterations,FunctionEvals,GradientEvals,Time,Converged
QQN-GoldenSection,0,-1.958308e2,1.217572e-7,14,463,81,0.007,false
QQN-GoldenSection,1,-1.675574e2,6.930646e-7,11,370,63,0.006,false
QQN-GoldenSection,2,-1.675574e2,6.950943e-8,18,728,105,0.011,false
QQN-GoldenSection,3,-1.958308e2,1.704146e-3,12,580,74,0.009,false
QQN-GoldenSection,4,-1.816941e2,7.395850e-7,15,559,87,0.008,false
QQN-GoldenSection,5,-1.816941e2,4.916477e-7,16,602,93,0.009,false
QQN-GoldenSection,6,-1.958308e2,5.603796e-4,9,409,56,0.006,false
QQN-GoldenSection,7,-1.816941e2,2.678923e-7,12,479,69,0.007,false
QQN-GoldenSection,8,-1.958308e2,5.692892e-7,14,519,81,0.008,false
QQN-GoldenSection,9,-1.958308e2,1.766869e-7,14,473,81,0.007,false
QQN-GoldenSection,10,-1.816941e2,3.250086e-7,14,472,81,0.007,false
QQN-GoldenSection,11,-1.816941e2,9.483723e-9,15,539,87,0.009,false
QQN-GoldenSection,12,-1.816941e2,1.092657e-3,8,406,50,0.006,false
QQN-GoldenSection,13,-1.816941e2,1.894694e-7,15,526,87,0.008,false
QQN-GoldenSection,14,-1.958308e2,1.245844e-5,9,438,56,0.006,false
QQN-GoldenSection,15,-1.816941e2,6.509826e-8,14,463,81,0.007,false
QQN-GoldenSection,16,-1.958308e2,2.420668e-8,17,645,99,0.010,false
QQN-GoldenSection,17,-1.958308e2,9.485625e-7,13,443,75,0.007,false
QQN-GoldenSection,18,-1.958308e2,3.842914e-5,7,305,44,0.005,false
QQN-GoldenSection,19,-1.958308e2,7.628732e-5,6,265,38,0.004,false
QQN-Bisection-1,0,-1.675574e2,3.765195e-8,16,219,268,0.005,false
QQN-Bisection-1,1,-1.958308e2,1.330625e-4,16,498,545,0.008,false
QQN-Bisection-1,2,-1.958307e2,9.342836e-2,17,484,537,0.010,false
QQN-Bisection-1,3,-1.675574e2,7.483998e-4,17,481,531,0.008,false
QQN-Bisection-1,4,-1.675574e2,6.818154e-5,18,486,518,0.010,false
QQN-Bisection-1,5,-1.816941e2,2.124718e-7,18,233,269,0.005,false
QQN-Bisection-1,6,-1.958308e2,3.204557e-7,18,262,310,0.006,false
QQN-Bisection-1,7,-1.958308e2,4.475278e-7,22,383,441,0.008,false
QQN-Bisection-1,8,-1.958308e2,2.056705e-8,15,258,260,0.005,false
QQN-Bisection-1,9,-1.958308e2,1.443190e-7,20,361,409,0.008,false
QQN-Bisection-1,10,-1.958308e2,1.611506e-8,11,137,180,0.003,false
QQN-Bisection-1,11,-1.816941e2,7.559196e-4,15,517,538,0.008,false
QQN-Bisection-1,12,-1.816941e2,5.048173e-8,19,302,341,0.006,false
QQN-Bisection-1,13,-1.958308e2,7.219234e-8,14,189,229,0.004,false
QQN-Bisection-1,14,-1.816941e2,1.556012e-7,18,349,393,0.007,false
QQN-Bisection-1,15,-1.816941e2,9.652253e-7,15,287,326,0.006,false
QQN-Bisection-1,16,-1.816941e2,2.309169e-7,19,369,430,0.008,false
QQN-Bisection-1,17,-1.816941e2,3.161393e-7,14,189,229,0.004,false
QQN-Bisection-1,18,-1.816876e2,6.391025e-1,15,471,534,0.010,false
QQN-Bisection-1,19,-1.816941e2,9.898160e-8,14,191,187,0.003,false
